object,pred_locations,rr,ap@1,ap@3,ap@5,rec@1,rec@3,rec@5
laptop cover,"['office', 'living room', 'bedroom', 'study', 'home office', 'closet']",0.5,0.0,0.5833333333333333,0.5888888888888889,0.0,0.11764705882352941,0.17647058823529413
laptop stand,"['home office', 'living room', 'bedroom', 'study', 'den']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.17647058823529413
large marker,"['office', 'craft room', 'kitchen drawer', 'garage', 'classroom', 'living room']",0.25,0.0,0.0,0.25,0.0,0.0,0.058823529411764705
lasagna,"['refrigerator', 'kitchen counter', 'dining table', 'oven', 'freezer']",0.2,0.0,0.0,0.0,0.0,0.0,0.0
laundry,"['laundry room', 'bedroom', 'bathroom', 'closet', 'laundry basket', 'utility room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
laundry box,"['laundry room', 'bedroom', 'bathroom', 'closet', 'hallway']",0.5,0.0,0.5833333333333333,0.6388888888888888,0.0,0.11764705882352941,0.17647058823529413
laundryhamper,"['bedroom', 'bathroom', 'laundry room', 'closet']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
laxative,"['bathroom cabinet', 'medicine cabinet', 'bathroom drawer', 'kitchen cabinet', 'bedroom nightstand']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
lego duplo,"['playroom', ""children's bedroom"", 'living room', 'toy storage area', 'nursery']",1.0,1.0,0.8333333333333333,0.8333333333333333,0.058823529411764705,0.11764705882352941,0.11764705882352941
lemon,"['kitchen counter', 'refrigerator', 'fruit bowl', 'pantry', 'dining table']",0.5,0.0,0.5,0.5,0.0,0.05263157894736842,0.05263157894736842
letter holder,"['entryway', 'home office', 'kitchen counter', 'living room', 'hallway table']",0.5,0.0,0.5,0.5,0.0,0.058823529411764705,0.11764705882352941
lettuce,"['refrigerator', 'kitchen counter', 'pantry', 'dining table']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
library,"['living room', 'study', 'home office', 'hallway', 'basement']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
lid,"['kitchen', 'pantry', 'dining room', 'storage room', 'garage']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
lifeboat,"['garage', 'basement', 'backyard', 'storage shed']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
light,"['ceiling', 'wall', 'table', 'floor', 'desk', 'nightstand', 'bathroom', 'kitchen', 'living room', 'bedroom']",0.2,0.0,0.0,0.0,0.0,0.0,0.0
light bulb,"['storage closet', 'garage', 'utility room', 'basement', 'kitchen drawer']",0.5,0.0,0.5833333333333333,0.5833333333333333,0.0,0.11764705882352941,0.11764705882352941
lightswitch,"['wall near room entrance', 'wall near door', 'wall near staircase', 'wall near bed', 'wall near desk']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
lime squeezer,"['kitchen drawer', 'kitchen countertop', 'kitchen cabinet', 'pantry', 'dining room sideboard']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
linoleum,"['kitchen floor', 'bathroom floor', 'laundry room floor', 'mudroom floor', 'basement floor']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
lip,"['bathroom', 'bedroom', 'purse', 'vanity', 'makeup bag']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
lipstick,"['bathroom', 'bedroom', 'vanity table', 'purse', 'makeup bag']",1.0,1.0,1.0,0.9166666666666666,0.05263157894736842,0.10526315789473684,0.15789473684210525
liquor,"['liquor cabinet', 'kitchen', 'dining room', 'bar cart', 'pantry', 'basement', 'living room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
loaf,"['kitchen counter', 'pantry', 'bread box', 'refrigerator', 'dining table']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
lobster,"['refrigerator', 'freezer', 'kitchen counter', 'dining table']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
loft,"['attic', 'garage', 'basement', 'storage room', 'shed']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
lotion,"['bathroom', 'bedroom', 'living room', 'kitchen', 'hallway']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
lunch,"['kitchen', 'dining room', 'refrigerator', 'lunchbox', 'pantry']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
lunch bag,"['kitchen', 'dining room', 'pantry', 'refrigerator', 'entryway', 'office', 'car']",1.0,1.0,1.0,1.0,0.058823529411764705,0.11764705882352941,0.11764705882352941
lunch box,"['kitchen', 'dining room', 'pantry', 'refrigerator', 'backpack', 'cupboard']",1.0,1.0,1.0,1.0,0.058823529411764705,0.11764705882352941,0.11764705882352941
magazine,"['coffee table', 'living room shelf', 'bedside table', 'bathroom rack', 'kitchen counter']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
magnet,"['refrigerator', 'kitchen', 'office', 'garage', 'workshop']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
magnifying glass,"['desk', 'office', 'study', 'library', 'drawer', 'living room', 'bedroom']",0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
mail,"['entryway', 'kitchen counter', 'home office', 'living room', 'dining table']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
mailbox,"['front porch', 'front yard', 'driveway', 'curbside']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
mainsail,"['garage', 'basement', 'attic', 'storage room', 'shed']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
makeup,"['bathroom', 'bedroom', 'vanity table', 'dressing room', 'closet']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
marshmallow,"['pantry', 'kitchen cabinet', 'kitchen counter', 'refrigerator', 'dining table']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
mascara,"['bathroom', 'bedroom', 'vanity table', 'makeup bag', 'purse']",1.0,1.0,1.0,1.0,0.058823529411764705,0.11764705882352941,0.11764705882352941
mast,"['garage', 'backyard', 'attic']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
master chef can,"['kitchen pantry', 'kitchen cabinet', 'kitchen countertop', 'garage storage', 'basement storage']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
mat,"['entryway', 'bathroom', 'kitchen', 'living room', 'bedroom', 'hallway']",0.5,0.0,0.5,0.5,0.0,0.25,0.5
match,"['kitchen', 'living room', 'garage', 'utility room', 'camping gear storage']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
mattress,"['bedroom', 'guest room', 'storage room', 'basement', 'attic']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
mayo,"['refrigerator', 'kitchen pantry', 'kitchen counter']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
mayonnaise,"['refrigerator', 'pantry', 'kitchen counter']",1.0,1.0,1.0,1.0,0.5,0.5,0.5
measuring tape,"['toolbox', 'garage', 'workshop', 'utility room', 'kitchen drawer', 'office desk drawer', 'basement', 'shed']",0.5,0.0,0.5,0.5,0.0,0.058823529411764705,0.11764705882352941
meatloaf,"['refrigerator', 'kitchen counter', 'dining table', 'oven', 'freezer']",0.25,0.0,0.0,0.0,0.0,0.0,0.0
medicine,"['medicine cabinet', 'bathroom', 'kitchen', 'bedroom', 'first aid kit', 'pantry']",0.5,0.0,0.5833333333333333,0.6388888888888888,0.0,0.11764705882352941,0.17647058823529413
memory,"['computer', 'camera', 'smartphone', 'photo album', 'bookshelf', 'drawer', 'attic', 'basement']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
meringue,"['kitchen', 'pantry', 'dining room', 'refrigerator']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
mess,"['living room', 'kitchen', 'bedroom', ""children's playroom"", 'garage', 'bathroom', 'home office', 'dining room', 'hallway', 'laundry room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
metronome,"['music room', 'living room', 'study', 'bedroom', 'basement']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
microwave,"['kitchen counter', 'kitchen island', 'pantry', 'dining room', 'garage']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
milk,"['refrigerator', 'kitchen counter', 'pantry', 'dining table']",1.0,1.0,1.0,1.0,0.14285714285714285,0.14285714285714285,0.14285714285714285
milk fror,"['refrigerator', 'kitchen counter', 'dining table', 'pantry', 'grocery bag']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
mini soccer ball,"['living room', 'bedroom', 'playroom', 'garage', 'backyard']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.23529411764705882
mint,"['kitchen', 'pantry', 'dining room', 'garden', 'refrigerator']",0.2,0.0,0.0,0.0,0.0,0.0,0.0
mirror,"['bathroom', 'bedroom', 'hallway', 'living room', 'closet']",1.0,1.0,1.0,0.9166666666666666,0.14285714285714285,0.2857142857142857,0.42857142857142855
mit,"['kitchen', 'laundry room', 'garage', 'bathroom', 'closet']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
moistener,"['office', 'desk', 'stationery drawer', 'craft room', 'home office']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
mold,"['bathroom', 'kitchen', 'basement', 'refrigerator', 'laundry room', 'attic', 'windowsills', 'under sinks', 'shower curtain', 'air conditioning units']",0.25,0.0,0.0,0.25,0.0,0.0,0.25
monitor,"['office', 'bedroom', 'living room', 'study', 'basement']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
moonshine,"['pantry', 'basement', 'garage', 'kitchen', 'bar area']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
mop,"['laundry room', 'utility closet', 'garage', 'basement', 'kitchen pantry']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
morboard,"['garage', 'basement', 'attic', 'storage room', 'home office']",1.0,1.0,1.0,0.5,0.058823529411764705,0.058823529411764705,0.17647058823529413
mouse,"['office', 'living room', 'bedroom', 'study', 'den']",0.5,0.0,0.5833333333333333,0.5833333333333333,0.0,0.058823529411764705,0.058823529411764705
mouse pad,"['home office', 'study room', 'living room', 'bedroom', 'gaming room']",1.0,1.0,0.8333333333333333,0.8055555555555555,0.058823529411764705,0.11764705882352941,0.17647058823529413
mousepad,"['home office', 'study room', 'living room', 'bedroom', 'gaming room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
movie dvd,"['living room', 'entertainment center', 'media cabinet', 'bookshelf', 'bedroom', 'home office']",1.0,1.0,1.0,0.7,0.058823529411764705,0.058823529411764705,0.11764705882352941
muffin,"['kitchen counter', 'pantry', 'dining table', 'refrigerator', 'bread box']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
mug,"['kitchen', 'dining room', 'living room', 'office', 'bedroom']",1.0,1.0,1.0,0.75,0.05263157894736842,0.15789473684210525,0.21052631578947367
mule,"['barn', 'stable', 'farmyard']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
multiport hub,"['home office', 'living room', 'bedroom', 'study', 'entertainment center']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.17647058823529413
museum,"['living room', 'study', 'hallway']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
mustard bottle,"['kitchen pantry', 'refrigerator', 'kitchen counter', 'dining room table']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
nail,"['garage', 'toolbox', 'basement', 'workshop', 'utility room', 'shed', 'drawer']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
napkin,"['kitchen', 'dining room', 'pantry', 'living room', 'picnic basket']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
neck rest,"['living room', 'bedroom', 'home office', 'car', 'travel bag']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.17647058823529413
neckwear,"['closet', 'bedroom dresser', 'wardrobe', 'coat rack', 'laundry room']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
net,"['garage', 'basement', 'shed', 'attic', 'closet']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
netting,"['garage', 'garden shed', 'basement', 'attic', 'utility room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
newspaper,"['living room', 'kitchen', 'bedroom', 'home office', 'bathroom']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
nine hole peg test,"['rehabilitation room', 'home office', 'living room', 'bedroom', 'storage closet']",0.5,0.0,0.5833333333333333,0.6388888888888888,0.0,0.11764705882352941,0.17647058823529413
nintendo switch,"['living room', 'bedroom', 'entertainment room', 'game room', 'office']",1.0,1.0,1.0,1.0,0.058823529411764705,0.11764705882352941,0.11764705882352941
notebook,"['desk', 'bookshelf', 'bedside table', 'coffee table', 'backpack', 'office drawer', 'living room shelf']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
oil,"['kitchen', 'pantry', 'garage', 'basement']",1.0,1.0,1.0,1.0,0.2,0.2,0.2
ointment,"['bathroom', 'medicine cabinet', 'bedroom', 'first aid kit', 'kitchen drawer']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
olive,"['kitchen', 'pantry', 'refrigerator', 'dining room', 'bar area']",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
orange,"['kitchen', 'dining room', 'refrigerator', 'fruit bowl', 'pantry']",1.0,1.0,1.0,1.0,0.058823529411764705,0.11764705882352941,0.11764705882352941
organiser,"['office', 'bedroom', 'living room', 'kitchen', 'closet', 'garage']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
ottoman,"['living room', 'bedroom', 'family room', 'den', 'home office']",1.0,1.0,1.0,0.75,0.25,0.25,0.5
outfit,"['closet', 'bedroom', 'laundry room', 'dresser', 'wardrobe', 'bathroom']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
oven,"['kitchen', 'basement', 'outdoor patio']",1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
pad,"['office', 'bedroom', 'living room', 'kitchen', 'bathroom']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
padlock,"['garage', 'basement', 'shed', 'toolbox', 'drawer', 'office', 'closet']",1.0,1.0,1.0,1.0,0.058823529411764705,0.058823529411764705,0.058823529411764705
paint,"['garage', 'basement', 'utility room', 'shed', 'storage closet']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
paint bottle set,"['art studio', 'craft room', 'garage', 'basement', 'closet', 'office', ""children's playroom""]",0.3333333333333333,0.0,0.3333333333333333,0.3666666666666667,0.0,0.058823529411764705,0.11764705882352941
paint maker,"['garage', 'basement', 'utility room', 'craft room', 'storage closet']",1.0,1.0,0.8333333333333333,0.8333333333333333,0.058823529411764705,0.11764705882352941,0.11764705882352941
painting,"['living room', 'hallway', 'bedroom', 'dining room', 'office']",1.0,1.0,0.8333333333333333,0.8333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666
pajama,"['bedroom', 'closet', 'dresser', 'laundry room', 'bathroom']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pan,"['kitchen', 'pantry', 'cabinet', 'drawer', 'dishwasher']",1.0,1.0,1.0,1.0,0.058823529411764705,0.058823529411764705,0.058823529411764705
pantry,"['kitchen', 'basement', 'garage', 'utility room', 'hallway closet']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
paper,"['office', 'living room', 'kitchen', 'bedroom', 'study', 'dining room', 'garage', 'basement', 'attic']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper bag,"['kitchen', 'pantry', 'garage', 'closet', 'recycling bin']",1.0,1.0,0.8333333333333333,0.8055555555555555,0.058823529411764705,0.11764705882352941,0.17647058823529413
paperclip,"['desk', 'office drawer', 'stationery organizer', 'junk drawer', 'home office', 'study room', 'kitchen drawer']",1.0,1.0,1.0,1.0,0.5,0.5,0.5
papertowelroll,"['kitchen', 'pantry', 'bathroom', 'laundry room', 'garage']",1.0,1.0,0.75,0.75,0.5,0.5,0.5
paperweight,"['desk', 'office', 'study', 'living room', 'bookshelf']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
parchment sheet,"['kitchen', 'pantry', 'baking drawer', 'craft room', 'office']",1.0,1.0,1.0,1.0,0.058823529411764705,0.058823529411764705,0.058823529411764705
parsley,"['kitchen', 'refrigerator', 'pantry', 'garden']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pasta,"['pantry', 'kitchen cabinet', 'kitchen counter', 'refrigerator', 'dining room shelf']",1.0,1.0,1.0,1.0,0.5,0.5,0.5
paste,"['bathroom', 'kitchen', 'office', 'garage', 'craft room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pastry,"['kitchen', 'pantry', 'dining room', 'refrigerator', 'bakery box']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pea,"['kitchen', 'pantry', 'dining room', 'refrigerator', 'freezer']",0.2,0.0,0.0,0.0,0.0,0.0,0.0
peach,"['kitchen', 'refrigerator', 'fruit bowl', 'dining table', 'pantry']",1.0,1.0,1.0,1.0,0.05555555555555555,0.05555555555555555,0.05555555555555555
pear,"['kitchen counter', 'fruit bowl', 'refrigerator', 'dining table', 'pantry']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pedal,"['garage', 'basement', 'shed', 'workshop', 'storage room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
peg and hammer toy,"['playroom', ""children's bedroom"", 'living room', 'toy storage area', 'basement']",1.0,1.0,0.8333333333333333,0.8333333333333333,0.058823529411764705,0.11764705882352941,0.11764705882352941
pen,"['desk', 'office', 'kitchen drawer', 'living room', 'bedroom nightstand']",0.25,0.0,0.0,0.0,0.0,0.0,0.0
pencil,"['desk', 'office', 'study room', 'kitchen drawer', 'backpack', 'pencil case', 'living room table']",0.2,0.0,0.0,0.2,0.0,0.0,0.09090909090909091
pencil case,"['desk', 'backpack', 'drawer', 'shelf', 'study room', 'bedroom']",0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
pepper,"['kitchen', 'pantry', 'dining room', 'spice rack', 'cupboard']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
peppermint,"['kitchen', 'pantry', 'dining room', 'living room', 'bathroom']",1.0,1.0,0.8333333333333333,0.6041666666666666,0.058823529411764705,0.11764705882352941,0.23529411764705882
peppershaker,"['kitchen counter', 'dining table', 'kitchen cabinet', 'pantry', 'kitchen drawer']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pepsi,"['refrigerator', 'pantry', 'kitchen counter', 'garage', 'dining room table']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pepsi can pack,"['pantry', 'kitchen counter', 'refrigerator', 'garage', 'basement']",0.25,0.0,0.0,0.25,0.0,0.0,0.058823529411764705
perfume,"['bedroom dresser', 'bathroom counter', 'vanity table', 'closet shelf', 'bedside table']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pesto,"['pantry', 'refrigerator', 'kitchen cabinet', 'kitchen counter']",0.5,0.0,0.5,0.5,0.0,0.5,0.5
pet food supplement,"['kitchen', 'pantry', 'laundry room', 'garage', 'utility room']",1.0,1.0,1.0,0.5,0.058823529411764705,0.058823529411764705,0.17647058823529413
phillips screwdriver,"['garage', 'toolbox', 'basement', 'workshop', 'utility room', 'shed', 'kitchen drawer']",1.0,1.0,1.0,0.7,0.058823529411764705,0.058823529411764705,0.11764705882352941
phone,"['living room', 'bedroom', 'kitchen', 'office', 'hallway']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
phone armband case,"['bedroom', 'living room', 'home office', 'gym area', 'entryway']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.17647058823529413
phone stand,"['living room', 'bedroom', 'office', 'kitchen', 'study']",1.0,1.0,1.0,0.9166666666666666,0.058823529411764705,0.11764705882352941,0.17647058823529413
photo,"['living room', 'bedroom', 'hallway', 'office', 'dining room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
photocopier,"['home office', 'study', 'living room', 'basement', 'garage']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
photograph,"['living room', 'bedroom', 'hallway', 'office', 'dining room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
piccalilli,"['pantry', 'refrigerator', 'kitchen cabinet']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
picture frame,"['living room', 'bedroom', 'hallway', 'office', 'dining room']",1.0,1.0,1.0,0.6666666666666666,0.058823529411764705,0.11764705882352941,0.17647058823529413
pie,"['kitchen counter', 'refrigerator', 'dining table', 'pantry', 'oven']",0.5,0.0,0.5,0.25,0.0,0.14285714285714285,0.2857142857142857
pill,"['medicine cabinet', 'bathroom counter', 'kitchen counter', 'bedside table', 'pantry']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pillow,"['bedroom', 'living room', 'guest room', 'nursery', 'storage closet']",1.0,1.0,1.0,1.0,0.05,0.1,0.1
pillowcase,"['linen closet', 'bedroom', 'laundry room', 'storage closet']",0.5,0.0,0.5,0.5,0.0,0.5,0.5
pineapple,"['kitchen counter', 'refrigerator', 'dining table', 'pantry']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pirate,"['toy box', ""children's bedroom"", 'playroom', 'living room', 'attic']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pit,"['backyard', 'garden', 'fire pit area', 'patio', 'front yard']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
pitcher base,"['kitchen counter', 'kitchen cabinet', 'pantry', 'dining room', 'storage closet']",0.25,0.0,0.0,0.25,0.0,0.0,0.058823529411764705
pizza,"['kitchen', 'refrigerator', 'dining room', 'living room', 'pantry']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
plant,"['living room', 'kitchen', 'bedroom', 'bathroom', 'balcony', 'hallway', 'office', 'dining room']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.23529411764705882
plant container,"['living room', 'kitchen', 'balcony', 'garden', 'bedroom', 'office', 'bathroom']",1.0,1.0,1.0,0.8666666666666667,0.058823529411764705,0.11764705882352941,0.17647058823529413
plant saucer,"['living room', 'kitchen', 'balcony', 'patio', 'garden', 'bedroom', 'dining room', 'greenhouse', 'sunroom', 'garage']",1.0,1.0,1.0,1.0,0.058823529411764705,0.11764705882352941,0.11764705882352941
plate,"['kitchen', 'dining room', 'dishwasher', 'cupboard', 'pantry']",1.0,1.0,1.0,1.0,0.058823529411764705,0.11764705882352941,0.11764705882352941
platter,"['kitchen', 'dining room', 'pantry', 'china cabinet', 'storage closet']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
plum,"['kitchen counter', 'refrigerator', 'fruit bowl', 'dining table', 'pantry']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
plumbing,"['bathroom', 'kitchen', 'basement', 'laundry room', 'utility room']",1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666
plunger,"['bathroom', 'utility room', 'basement', 'garage', 'laundry room']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
popsicle,"['freezer', 'kitchen', 'refrigerator', 'pantry', 'dining room']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
pork,"['refrigerator', 'freezer', 'kitchen counter', 'pantry']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
portable speaker,"['living room', 'bedroom', 'kitchen', 'home office', 'patio']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.23529411764705882
poster,"['bedroom', 'living room', 'hallway', 'home office', 'basement']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
pot,"['kitchen', 'pantry', 'dining room', 'garage', 'basement']",1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
potato,"['kitchen pantry', 'kitchen counter', 'refrigerator', 'kitchen cabinet', 'basement storage']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
potpourri,"['living room', 'bathroom', 'bedroom', 'hallway', 'entryway']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
potted meat can,"['pantry', 'kitchen cabinet', 'refrigerator', 'kitchen counter', 'basement storage']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pottery,"['living room', 'dining room', 'kitchen', 'hallway', 'bedroom', 'study', 'garden']",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
pouch,"['drawer', 'closet', 'handbag', 'bedroom', 'living room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
power drill,"['garage', 'basement', 'tool shed', 'utility room', 'workshop', 'storage closet']",1.0,1.0,1.0,0.75,0.058823529411764705,0.058823529411764705,0.11764705882352941
prawn,"['refrigerator', 'freezer', 'kitchen counter', 'pantry']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
presentation,"['office', 'study', 'living room', 'bedroom', 'home library']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
preserve,"['pantry', 'kitchen cabinet', 'refrigerator', 'basement storage', 'kitchen counter']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pressure cooker,"['kitchen counter', 'kitchen cabinet', 'pantry', 'kitchen shelf', 'storage room']",0.2,0.0,0.0,0.0,0.0,0.0,0.058823529411764705
pretzel,"['pantry', 'kitchen counter', 'snack drawer', 'dining table', 'living room coffee table']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
propellor,"['garage', 'basement', 'attic', 'workshop', 'storage room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
prow,"['garage', 'basement', 'attic', 'storage room', 'shed']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pudding,"['refrigerator', 'pantry', 'kitchen counter', 'dining table']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pudding box,"['pantry', 'kitchen cabinet', 'refrigerator', 'kitchen counter', 'dining room table']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pump,"['garage', 'basement', 'utility room', 'shed', 'laundry room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
puzzle game,"['living room', 'playroom', 'bedroom', 'family room', 'closet', 'basement', 'attic']",1.0,1.0,1.0,0.95,0.058823529411764705,0.17647058823529413,0.23529411764705882
pyjama,"['bedroom', 'closet', 'dresser', 'laundry room', 'bathroom']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
quilt,"['bedroom', 'living room', 'linen closet', 'guest room', 'storage room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
rack,"['kitchen', 'bathroom', 'closet', 'garage', 'laundry room', 'living room', 'basement', 'entryway']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
racquetball,"['garage', 'basement', 'closet', 'sports equipment room', 'attic']",1.0,1.0,0.8333333333333333,0.8333333333333333,0.058823529411764705,0.11764705882352941,0.11764705882352941
radiator,"['living room', 'bedroom', 'bathroom', 'kitchen', 'hallway']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
radio,"['living room', 'kitchen', 'bedroom', 'garage', 'office']",0.5,0.0,0.5833333333333333,0.5833333333333333,0.0,0.4,0.4
rafter,"['attic', 'garage', 'basement']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
rag,"['kitchen', 'laundry room', 'garage', 'bathroom', 'utility closet']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
raincoat,"['coat closet', 'entryway', 'mudroom', 'bedroom closet', 'garage']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
ramekin,"['kitchen cabinet', 'kitchen drawer', 'pantry', 'dining room', 'kitchen countertop']",0.25,0.0,0.0,0.25,0.0,0.0,0.058823529411764705
reader,"['bookshelf', 'living room', 'bedroom', 'study', 'office', 'library', 'coffee table']",0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
reference,"['bookshelf', 'study room', 'living room', 'office', 'library', 'bedroom', 'coffee table']",0.2,0.0,0.0,0.0,0.0,0.0,0.0
refrigerator,"['kitchen', 'garage', 'basement']",1.0,1.0,1.0,1.0,0.2,0.2,0.2
remote control,"['living room', 'bedroom', 'entertainment center', 'coffee table', 'couch']",1.0,1.0,1.0,1.0,0.058823529411764705,0.11764705882352941,0.11764705882352941
remotecontrol,"['living room', 'bedroom', 'entertainment center', 'couch', 'coffee table']",1.0,1.0,1.0,1.0,0.5,1.0,1.0
residence,"['front yard', 'backyard', 'driveway', 'street', 'neighborhood']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
