object,correct_location,predicted_location,location_choices,correct_prediction
saute pan,exercise room,exercise room,"['bed', 'trap', 'press', 'hall', 'exercise room']",True
saw,basement,basement,"['barrel', ' middle of the room', ""prostitute's bedroom"", 'classroom', 'basement']",True
scallop,shell,icebox,"['shell', 'icebox', 'hall', 'barrel', 'wardrobe']",False
scarf,suitcase,suitcase,"['suitcase', 'bathroom or kitchen', 'bank', 'can', 'kitchen']",True
school,backpack,backpack,"['way', 'press', 'backpack', 'washer', 'carton']",True
schoolbook,backpack,schoolroom,"['schoolroom', 'mailbox', 'backpack', 'corridor', 'barrel']",False
scissors,lobby,schoolroom,"['tank', 'furniture', 'schoolroom', 'bicycle', 'lobby']",False
scone,oven,shelf,"['restroom', 'shelf', 'cradle', 'oven', 'loft']",False
screwdriver,toolbox,toolbox,"['dwelling', 'palace', 'livingroom', 'box', 'toolbox']",True
scrubbrush,bathroom,bathroom,"['independent room', 'beehive', 'machine', 'bathroom', 'furniture']",True
set,washer,furniture,"['beehive', 'washer', 'furniture', 'ballroom', ""child's bedroom""]",False
set-top box,playroom,playroom,"['sedan', 'playroom', 'shell', 'toolbox', 'bedroom drawer']",True
setting,table,table,"['television room', 'head', 'place', 'table', 'engine']",True
sextant,boat,boat,"['sedan', 'boat', 'refrigerator', 'stand', 'garden']",True
shear,machine,garden,"['garden', ""prostitute's bedroom"", 'machine', 'bathroom cabinet', 'basket']",False
shed,backyard,backyard,"['barrel', ""child's bedroom"", 'backyard', 'television room', 'television room']",True
sheet,drawer,guest room,"['guest room', 'drawer', 'board', 'jacket', 'washer']",False
shelf,bathroom,laundry room,"['bag', 'bathroom', 'fridge', 'hospital drug storeroom', 'laundry room']",False
shellac,can,can,"['most rooms', 'sedan', 'kitchen or bathroom', 'loft', 'can']",True
shelvingunit,living room,garage,"['house', 'garage', 'case', 'larder', 'living room']",False
shirt,suitcase,suitcase,"['study', 'storage room', 'pitcher', 'suitcase', 'car']",True
shoe,closet,closet,"['camp', 'livingroom', 'dishwasher', 'closet', ""person's living room""]",True
shoe box,corridor,every room,"['ballroom', 'corridor', 'can', 'sedan', 'every room']",False
shop,container,court,"['childs room', 'lamp', 'way', 'container', 'court']",False
showercurtain,bathroom,bathroom,"['engine', 'bank', 'bathroom', ""teenager's bedroom"", 'home']",True
showerdoor,bathroom,bathroom,"[""cash's room"", 'bus', 'room of the house', 'bathroom', 'kitchen or bathroom']",True
showerglass,bathroom,bathroom,"['bathroom', 'court', 'dwelling', 'bright room', 'room']",True
showerhead,bathroom,bathroom,"['packet', 'purse', 'bathroom', 'lounge', 'board']",True
shredder,garage,garage,"['pocket', 'grand ballroom', 'grand ballroom', 'bath', 'garage']",True
shrimp,tank,tank,"['ir rooms', 'home', 'cat', 'desk', 'tank']",True
sideboard,home,home,"['motorbike', 'pitcher', 'can', 'home', 'vault']",True
sidetable,bathroom,tea room,"['nest', 'side of the room', 'trap', 'bathroom', 'tea room']",False
sidewalk chalk,kitchen,truck,"['restroom', 'dimly lit room', 'kitchen', 'pitcher', 'truck']",False
sink,kitchen,kitchen,"['kitchen', 'den', 'deck', 'master bedroom', 'hotel room']",True
sinkbasin,kitchen,kitchen,"['kitchen', ""men's restroom"", 'oven', 'packet', 'handbag']",True
skeleton,closet,teenager's bedroom,"['packet', 'hall', 'closet', 'ir rooms', ""teenager's bedroom""]",False
skillet,bathroom,loungeroom,"['schoolroom', 'bathroom', 'tank', 'loungeroom', ""cash's room""]",False
skillet lid,utility room,pan,"['utility room', 'pan', 'car', 'palace', 'deck']",False
skin care product,lobby,parlor,"['parlor', 'lobby', 'package', 'package', 'lamp']",False
skin moisturizer,lobby,every bedroom,"['can', 'every bedroom', 'lobby', 'safe', 'engine']",False
slack,suitcase,bedroom drawer,"['bedroom drawer', 'suitcase', 'toolbox', 'bike', 'pocket']",False
slip,drawer,drawer,"['bicycle', 'home', 'bay', 'locker', 'drawer']",True
slipper,bedroom,bedroom,"['counter', 'bedroom', 'motorbike', 'every bedroom', 'washer']",True
snack,backpack,basket,"['basket', 'boot', 'cup', 'backpack', 'deck']",False
snack cake,corridor,case,"['castle', 'case', 'bike', 'floor', 'corridor']",False
snack dispenser,childs room,side of the room,"['bunk', 'childs room', 'attic', 'numerous modern washrooms', 'side of the room']",False
snail,garden,garden,"['kitchen or bathroom', 'corridor', 'foyer', 'garden', 'glass']",True
soap dish,dining room,dining room,"['locker', 'livingroom', 'wallet', 'dining room', 'toaster']",True
soap dispenser,utility room,utility room,"['sofa', 'ir rooms', 'butt', 'camp', 'utility room']",True
soapbar,bathroom,bathroom cabinet,"['toaster', 'bathroom cabinet', 'barrel', 'bathroom', 'kitchen']",False
soapbottle,bathroom,bathroom,"['mansion', 'bathroom', 'waiting room', 'machine', 'pod']",True
socket,cabinet,cabinet,"['automobile', 'bedroom drawer', 'cabinet', 'waiting room', 'case']",True
soda,can,car,"['can', 'mansion', 'toaster', 'car', 'suitcase']",False
sofa,living room,living room,"['suitcase', 'living room', 'parlor', 'dwelling', 'engine']",True
softball,bathroom,sack,"['bathroom', 'loft', 'chest', 'orchestra', 'sack']",False
software cd,lobby,house,"['house', 'guest room', 'lobby', 'larder', 'motel room']",False
sorting toy,dining room,dining room,"['dining room', 'floor', 'tank', 'handbag', 'bathtub']",True
soup,container,container,"['car', 'ballroom', 'container', 'corridor', ""teenager's bedroom""]",True
spa,house,house,"['basement', 'house', 'schoolroom', 'backpack', 'wardrobe']",True
spaghetti,plate,plate,"['plate', 'bank', 'pantry', 'package', 'cruet']",True
spam,can,can,"['card room', 'can', 'cabin', 'bar', 'hatbox']",True
sparkling water,dining room,dining room,"['bus', 'tea room', 'press', 'dining room', 'packet']",True
spatula,kitchen,kitchen,"['icebox', 'wallet', 'study', 'kitchen', 'butt']",True
spice,shelf,shelf,"['garden', 'shelf', 'floor', 'floor', 'study']",True
spider,closet,closet,"['board', 'closet', 'hive', 'cabin', 'broom closet']",True
spinach,pan,home,"['hive', 'home', 'most rooms', 'pan', 'purse']",False
sponge,dining room,dining room,"['foyer', 'keg', 'cubicle', 'dining room', 'bundle']",True
sponge dish,dining room,dining room,"['locker', 'backpack', 'palace', 'dining room', 'den']",True
spoon,kitchen,kitchen,"['locker', 'delivery room', 'den', 'kitchen', 'bicycle']",True
spoon rest,childs room,child's bedroom,"['wardrobe', 'childs room', 'pitcher', ""child's bedroom"", 'shell']",False
spraybottle,bathroom,bathroom,"['dimly lit room', 'family room', 'wallet', 'bathroom', 'library']",True
squash,oven,oven,"['case', 'oven', 'spoon', 'bathroom drawer', 'wallet']",True
stacking cups,closet,children's room,"['boot', ""children's room"", 'closet', 'livingroom', 'pitcher']",False
stamper,cabinet,cabinet,"['packet', 'tin', 'corridor', 'cabinet', 'pantry room']",True
stand mixer,lobby,teenager's bedroom,"['furniture', 'dungeon', 'lobby', 'package', ""teenager's bedroom""]",False
stapler,desk,desk,"['desk', 'ambulance', 'room of the house', 'carton', 'shaker']",True
statue,kitchen,parlor,"['package', 'parlor', 'kitchen', 'dimly lit room', 'closet']",False
statuette,shelf,shelf,"['shaker', 'dumpster', 'card room', 'shelf', 'counter']",True
steak,oven,oven,"['schoolroom', 'restroom', 'pod', 'oven', 'tin']",True
steel,automobile,engine,"['shelf', 'lobby', 'engine', 'automobile', 'sedan']",False
stereo,car,loungeroom,"['box', 'car', 'study', 'loungeroom', 'playroom']",False
stew,pot,pot,"['bundle', 'pot', 'most rooms', 'suitcase', 'boot']",True
stocking,suitcase,suitcase,"['purse', ""person's living room"", 'suitcase', 'trap', 'cubicle']",True
stool,bedroom,bedroom,"['hotel room', 'television room', 'pod', 'bedroom', 'bath']",True
storage,attic,attic,"['boot', 'attic', 'dresser', ""prostitute's bedroom"", 'library']",True
storage bin,childs room,sack,"['childs room', 'bedroom drawer', 'bar', 'sofa', 'sack']",False
storehouse,basement,basement,"['schoolroom', 'basement', 'kitchen or bathroom', 'bath', 'washer']",True
storeroom,basement,basement,"['basement', 'refrigerator', 'can', 'pitcher', 'backpack']",True
stove,apartment,apartment,"['refrigerator', 'basement', 'bathtub', 'apartment', 'pan']",True
stoveburner,kitchen,range,"['grand ballroom', 'range', 'boot', 'kitchen', 'dishwasher']",False
stoveknob,kitchen,kitchen,"['numerous modern washrooms', 'boat', 'freezer', 'shaker', 'kitchen']",True
strawberry,closet,pod,"['library', 'hospital drug storeroom', 'closet', 'microwave', 'pod']",False
streamer,ballroom,ballroom,"['cruet', 'ballroom', 'small room', 'dwelling', 'foyer']",True
string lights,exercise room,chest,"['cabinet', 'chest', 'icebox', 'exercise room', 'bag']",False
stuffed toy,playroom,playroom,"['side of the room', 'bank', 'playroom', 'one of the classrooms', 'engine']",True
sugar,container,container,"['pitcher', 'wardrobe', 'numerous modern washrooms', 'container', 'briefcase']",True
sugar box,living room,living room,"['grand ballroom', 'bicycle', 'living room', 'tank', 'bicycle']",True
sugar sprinkles,dining room,dining room,"['dining room', 'bundle', 'music room', 'deck', 'study']",True
suit,suitcase,suitcase,"['orchestra', 'automobile', 'suitcase', 'classroom', 'bus']",True
sunglass,car,car,"['basement', 'motel room', 'music room', 'bar', 'car']",True
sunscreen,backpack,backpack,"['bedroom', 'backpack', 'deck', 'basket', 'bottle']",True
supper,oven,fridge,"['broom closet', 'fridge', 'table', 'oven', 'briefcase']",False
surface saver ring,storage room,room of the house,"['cubicle', 'room of the house', 'storage room', 'trap', 'head']",False
sushi,plate,plate,"['board', 'wallet', 'music room', 'pot', 'plate']",True
sushi mat,bathroom,vault,"[""children's room"", 'hatbox', 'bathroom', 'waiting room', 'vault']",False
sweater,suitcase,loungeroom,"['glass', 'suitcase', 'garden', 'loungeroom', 'bathroom']",False
tab,bar,bar,"['jar', 'basement', 'bar', 'garden', 'restroom']",True
table,room,lounge,"['boat', 'bunk', 'toolbox', 'room', 'lounge']",False
table lamp,corridor,room of the house,"['jar', 'corridor', 'stove', 'freezer', 'room of the house']",False
tablet,dining room,dining room,"['stove', 'dining room', 'bunk', 'motel room', 'apartment']",True
tablet holder,bathroom,music room,"['bathroom', 'handbag', 'press', 'bay', 'music room']",False
tablet stand,pantry room,case,"['case', 'pantry', 'toaster', 'freezer', 'pantry room']",False
tabletopdecor,bedroom,bedroom,"['toolbox', 'schoolroom', 'bedroom', 'hamper', 'wardrobe']",True
tag,range,cabinet,"['delivery room', 'apartment', 'range', 'cabinet', 'kitchen or bathroom']",False
tampon,corridor,dumpster,"['class room', 'art classroom', 'dumpster', 'bank', 'corridor']",False
tank,range,hospital drug storeroom,"['dining room', 'room', 'hospital drug storeroom', 'pan', 'range']",False
tap,bathroom,bathroom,"['can', 'bathroom', 'dresser', 'classroom', 'sedan']",True
tape,cabinet,cabinet,"['cabinet', 'oven', 'packet', 'hive', 'bathtub']",True
tea,teapot,teapot,"['library', 'different room', 'hospital drug storeroom', 'bathroom or kitchen', 'teapot']",True
tea can pack,home office,room of the house,"['bicycle', 'living rooms', 'lounge', 'home office', 'room of the house']",False
tea pods,exercise room,hall,"['trunk', 'chamber', 'exercise room', 'grand ballroom', 'hall']",False
teapot,bedroom,bedroom,"['bedroom', 'schoolroom', 'bus', 'dungeon', 'trap']",True
teaspoon,cup,cabinet,"['dishwasher', 'cup', 'sink', 'cabinet', ""men's restroom""]",False
teddybear,bedroom,bedroom,"['bedroom', 'every room', 'attic', 'breadbox', ""person's living room""]",True
telephone,desk,desk,"['dishwasher', 'foyer', 'card room', 'broom closet', 'desk']",True
television,bedroom,bedroom,"['pantry room', 'bedroom', 'plate', 'tank', 'playroom']",True
tenderloin,oven,oven,"[' middle of the room', 'closet', 'oven', 'bundle', 'restroom']",True
tennis ball,television room,lounge,"['small room', 'bath', 'television room', 'belfry', 'lounge']",False
tennisracket,bedroom,bedroom,"['way', 'room of the house', 'bike', 'bedroom', 'board']",True
tent,backpack,castle,"['backpack', 'bathroom cabinet', 'delivery room', 'laundry room', 'castle']",False
textbook,backpack,backpack,"['dumpster', 'dumpster', 'dimly lit room', 'trap', 'backpack']",True
thimble,cabinet,cabinet,"['tin', 'basket', 'living rooms', 'cabinet', 'camp']",True
thing,cabinet,cabinet,"['car', ""cash's room"", 'cabinet', 'hospital drug storeroom', 'dishwasher']",True
thread,cabinet,cabinet,"['boot', 'cabinet', 'pot', 'glass', 'room of the house']",True
thumbtack,desk,desk,"['drawer', 'every bedroom', 'classroom', 'desk', 'sink']",True
tie,suitcase,court,"['cradle', ""children's room"", 'court', 'desk', 'suitcase']",False
tile,room,room,"['garbage', 'room', 'machine', 'sedan', 'car']",True
tissuebox,bathroom,bathroom,"['bathroom', 'furniture', 'guest room', 'laundry room', 'foyer']",True
toast,pocket,dimly lit room,"['pocket', 'hive', 'cat', 'dimly lit room', 'lamp']",False
toaster,kitchen,kitchen,"['bowl', 'garbage', 'oven', 'kitchen', 'nest']",True
toffee,jar,jar,"['basement', 'machine', 'jar', 'packet', 'restroom']",True
tofu,oven,oven,"['dumpster', 'backyard', 'oven', 'engine', 'well']",True
toilet,bathroom,bathroom,"['utility room', 'different room', 'bathroom', 'garbage', 'stove']",True
toiletpaper,bathroom,bathroom,"['court', 'bathroom', 'kitchen or bathroom', 'every bedroom', 'art classroom']",True
toiletpaperhanger,bathroom,bathroom,"['court', 'shoe', 'bathroom', 'range', 'waiting room']",True
toiletry,suitcase,teenager's bedroom,"[""teenager's bedroom"", 'most rooms', 'palace', 'suitcase', 'boot']",False
tomato,kitchen,kitchen,"['kitchen or bathroom', 'bath', 'kitchen', 'band room', 'truck']",True
tomato soup can,television room,carton,"['beehive', 'boot', 'television room', 'cat', 'carton']",False
tool,drawer,drawer,"['drawer', 'pan', 'living room', 'press', 'board']",True
toothbrush,bedroom,bedroom,"['bright room', 'bottle', 'bedroom', 'bus', 'chest']",True
toothbrush holder,pantry room,small room,"['pantry room', 'small room', 'motorbike', 'dresser', 'aquarium']",False
toothbrush pack,childs room,pod,"['automobile', 'bowl', 'bed', 'pod', 'childs room']",False
toothpick,box,box,"['room', 'can', 'card room', 'box', 'garden']",True
top,drawer,drawer,"['drawer', 'separate room', 'trunk', ""person's living room"", 'hotel room']",True
torch,backpack,teenager's bedroom,"['backpack', ""teenager's bedroom"", 'beehive', 'box', 'one room flat']",False
tortilla,oven,stove,"['childs room', 'stove', 'every bedroom', 'oven', 'livin room']",False
tourniquet,ambulance,ambulance,"['basket', 'bay', 'ambulance', 'stand', 'playroom']",True
towel,bathroom,bathroom,"['container', 'every bedroom', 'dwelling', 'bathroom', 'table']",True
towelholder,bathroom,bathroom,"['teapot', 'dimly lit room', ""person's living room"", 'bathroom or kitchen', 'bathroom']",True
toy,box,box,"['sink', 'cabinet', 'box', 'pantry', 'belfry']",True
toy airplane,bedroom,bedroom,"['motorbike', 'shaker', 'card room', 'bedroom', 'bathroom or kitchen']",True
toy animal,living room,shelf,"['spoon', 'safe', 'shelf', 'livin room', 'living room']",False
toy basketball,television room,living rooms,"['bottle', 'television room', 'grand ballroom', 'living rooms', 'plate']",False
toy bowling set,garage,table,"['motel room', 'palace', 'hall', 'garage', 'table']",False
toy construction set,bedroom,bedroom,"['barrel', 'jar', 'way', 'bedroom', 'bar']",True
toy fishing,living room,boat,"['boot', 'boat', 'living room', ""teenager's bedroom"", 'bright room']",False
toy food,lobby,person's living room,"['small room', 'orchestra', ""person's living room"", 'art classroom', 'lobby']",False
toy furniture set,dining room,dormroom,"['teapot', 'dormroom', 'dining room', 'bookshelf', 'trap']",False
toy instrument,childs room,sofa,"['parlor', 'every room', 'jar', 'childs room', 'sofa']",False
toy kitchen set,exercise room,lounge,"['dresser', 'lounge', 'stand', 'exercise room', 'sack']",False
toy tool kit,bathroom,den,"['pantry', 'bathroom', 'den', 'master bedroom', 'beehive']",False
toy vehicle,pantry room,most rooms,"['pantry room', 'most rooms', 'larder', 'pan', 'larder']",False
transmission,car,car,"['car', 'breadbox', ""men's restroom"", 'vault', 'keg']",True
transom,boat,boat,"['house', 'boat', 'sink', 'bathroom or kitchen', 'garage']",True
tray,storage room,storage room,"['toolbox', 'press', 'storage room', ""teenager's bedroom"", 'package']",True
treasure,box,box,"['range', 'most rooms', 'purse', 'restroom', 'box']",True
trinket,shelf,shelf,"['one of the classrooms', 'garden', 'larder', 'keg', 'shelf']",True
trouser,suitcase,suitcase,"['garbage', 'motorbike', 'grand ballroom', 'dungeon', 'suitcase']",True
trowel,cabinet,cabinet,"['belfry', 'room', 'trunk', 'grand ballroom', 'cabinet']",True
trunk,automobile,loft,"['fridge', 'automobile', 'loft', ' middle of the room', 'shaker']",False
tub,kitchen,kitchen,"['dishwasher', 'kitchen', ""child's bedroom"", 'bowl', 'counter']",True
tumbler,corridor,family room,"['corridor', 'family room', 'court', 'cruet', 'dormroom']",False
tuna,can,can,"['can', 'bag', 'closet', 'livin room', 'dormroom']",True
turkey,oven,oven,"['head', 'card room', 'oven', 'dormroom', 'safe']",True
turtle,box,nest,"['stand', 'hotel room', 'nest', 'box', 'drawer']",False
tuxedo,ballroom,ballroom,"['ballroom', 'ambulance', 'desk', 'freezer', 'castle']",True
tv,bedroom,bunk,"['cellar', 'bedroom', 'living rooms', 'automobile', 'bunk']",False
tvstand,living room,living room,"['schoolroom', 'room of the house', 'living room', 'breadbox', 'dwelling']",True
tweed,closet,closet,"['boat', 'closet', 'every bedroom', 'jar', 'teapot']",True
umbrella,dining room,dining room,"['bathroom or kitchen', 'container', 'washer', 'glass', 'dining room']",True
underpants,drawer,bathroom drawer,"['trunk', 'hall', 'garage', 'bathroom drawer', 'drawer']",False
undershirt,drawer,drawer,"['drawer', 'jar', 'nest', 'carton', 'garage']",True
underwear,suitcase,bathroom drawer,"['suitcase', 'machine', 'bathroom drawer', 'press', 'bathroom or kitchen']",False
urinal,men's restroom,men's restroom,"[""child's room"", ""men's restroom"", 'small room', 'chamber', 'bathroom or kitchen']",True
usb drive,bathroom,bag,"['bag', 'band room', 'bathroom', 'bright room', 'motel room']",False
utensil,drawer,drawer,"['garage', 'garage', 'drawer', 'exercise room', 'tea room']",True
utensil holder,garage,press,"['separate room', 'garage', 'floor', 'delivery room', 'press']",False
vacuum,closet,closet,"['tea room', 'cup', 'closet', 'toolbox', 'nest']",True
vacuumcleaner,bedroom,bedroom,"['bathroom and kitchen', 'home office', 'laundry room', 'bedroom', 'press']",True
varnish,desk,small room,"['small room', 'toaster', 'floor', 'attic', 'desk']",False
vase,kitchen,kitchen,"['pitcher', 'cellar', 'dumpster', 'kitchen', 'hatbox']",True
vault,bank,bank,"['loft', 'belfry', 'freezer', 'bank', 'tank']",True
vegetable,oven,cellar,"['chamber', 'oven', 'table', 'den', 'cellar']",False
vent,room,bathroom and kitchen,"['room', 'belfry', 'keg', 'foyer', 'bathroom and kitchen']",False
vermouth,bar,bar,"['can', 'bar', 'living rooms', 'toolbox', 'bedroom drawer']",True
video,drawer,drawer,"['utility room', 'drawer', 'bowl', 'anor room', 'loft']",True
video game,bathroom,automobile,"['well', 'well', 'automobile', 'bathroom', 'backyard']",False
vinyl tape,kitchen,art classroom,"['tank', 'art classroom', 'kitchen', 'palace', 'cradle']",False
viola,orchestra,orchestra,"['every bedroom', 'bike', 'orchestra', 'toaster', 'library']",True
violin,orchestra,orchestra,"['hotel room', 'ambulance', 'cubicle', 'orchestra', ""child's bedroom""]",True
virtual reality viewer,closet,dimly lit room,"['bath', 'broom closet', 'closet', 'dimly lit room', 'container']",False
vodka,cabinet,cabinet,"['most rooms', 'boat', 'cabinet', 'quiver', 'library']",True
voltmeter,drawer,drawer,"['orchestra', 'bike', 'drawer', 'suitcase', ""prostitute's bedroom""]",True
volume,library,library,"['bag', 'palace', 'library', 'bus', 'machine']",True
waffle,fridge,fridge,"['fridge', 'lounge', 'bottle', 'shaker', ""prostitute's bedroom""]",True
wagon,backyard,backyard,"['camp', 'dining room', 'beehive', 'pan', 'backyard']",True
wallet,pocket,pocket,"['quiver', 'pocket', 'packet', 'bike', 'hatbox']",True
wardrobe,room,room,"['pitcher', 'classroom', 'shell', 'room', 'lamp']",True
washcloth,home office,loungeroom,"['microwave', 'parlor', 'stand', 'home office', 'loungeroom']",False
washer,jar,stand,"['bag', 'jar', 'bed', 'hive', 'stand']",False
waste basket,corridor,basket,"['basket', 'guest room', 'corridor', 'bath', 'living rooms']",False
wastebasket,desk,stove,"['vault', 'desk', 'childs room', 'childs room', 'stove']",False
watch,living room,home office,"['shaker', 'nest', 'study', 'living room', 'home office']",False
water bottle,living room,living room,"['delivery room', 'living room', ""child's room"", 'laundry room', 'truck']",True
wateringcan,living room,bright room,"['living room', 'wallet', 'numerous modern washrooms', 'bright room', 'case']",False
weight,basement,basement,"['bicycle', 'side of the room', 'mansion', 'house', 'basement']",True
weight loss guide,childs room,lounge,"['cup', 'lounge', 'purse', 'childs room', ' middle of the room']",False
whale whistle,television room,loungeroom,"['fridge', 'television room', 'every room', 'tin', 'loungeroom']",False
wheelchair,home,home,"['every bedroom', ""children's room"", 'home', 'chest', 'pantry room']",True
whisk,drawer,drawer,"['toaster', 'family room', 'castle', 'drawer', 'backyard']",True
whiskey,bar,bar,"['head', 'bay', 'bathroom and kitchen', 'bar', 'room']",True
whisky,bar,bar,"['bundle', 'bar', 'aquarium', 'home', 'small room']",True
window,living room,living room,"['handbag', 'dresser', 'living room', 'furniture', 'pocket']",True
windshield,sedan,sedan,"['sofa', 'anor room', 'waiting room', 'sedan', 'package']",True
wine,glass,vault,"['mailbox', 'glass', 'independent room', 'range', 'vault']",False
wine glass,kitchen,dining room,"[""person's living room"", 'one of the classrooms', 'dining room', 'kitchen', 'deck']",False
winebottle,kitchen,kitchen,"['laundry room', 'every bedroom', 'jacket', 'kitchen', 'card room']",True
wipe warmer,living room,cabinet,"['tea room', 'pan', 'living room', 'cabinet', 'loft']",False
wireless accessory,storage room,purse,"[' middle of the room', 'bathroom drawer', 'storage room', 'purse', 'sofa']",False
wood,desk,desk,"['head', 'desk', 'bay', ""children's room"", 'bathroom or kitchen']",True
wool,butt,one of the classrooms,"['pantry', 'butt', 'one of the classrooms', 'pocket', 'fridge']",False
work,desk,desk,"['desk', 'aquarium', 'shell', 'fridge', 'washer']",True
wristwatch,case,case,"['trap', 'most rooms', 'kitchen', 'case', 'bay']",True
xylitol sweetener,kitchen,kitchen,"['kitchen', 'waiting room', 'board', 'livin room', 'hotel room']",True
yam,oven,prostitute's bedroom,"['castle', 'oven', 'stand', 'bathroom or kitchen', ""prostitute's bedroom""]",False
yarn,cabinet,bedroom drawer,"['bedroom drawer', 'apartment', 'closet', 'cabinet', 'dwelling']",False
yearbook,trunk,dormroom,"['hall', 'boot', 'dormroom', 'trunk', 'loft']",False
yoghurt,freezer,box,"['bathroom or kitchen', 'sack', 'range', 'freezer', 'box']",False
yogurt,oven,basket,"['shaker', 'bundle', 'childs room', 'oven', 'basket']",False
