object,correct_location,predicted_location,location_choices,correct_prediction
scallop,shell,icebox,"['icebox', 'shell', 'wardrobe', 'hall', 'barrel']",False
scarf,suitcase,suitcase,"['suitcase', 'can', 'bathroom or kitchen', 'kitchen', 'bank']",True
school,backpack,backpack,"['carton', 'way', 'backpack', 'press', 'washer']",True
schoolbook,backpack,backpack,"['schoolroom', 'corridor', 'backpack', 'mailbox', 'barrel']",True
scissors,lobby,schoolroom,"['furniture', 'tank', 'schoolroom', 'lobby', 'bicycle']",False
scone,oven,shelf,"['loft', 'oven', 'shelf', 'restroom', 'cradle']",False
screwdriver,toolbox,toolbox,"['dwelling', 'livingroom', 'palace', 'toolbox', 'box']",True
scrubbrush,bathroom,bathroom,"['beehive', 'independant room', 'machine', 'furniture', 'bathroom']",True
set,washer,child's bedroom,"['ballroom', ""child's bedroom"", 'beehive', 'washer', 'furniture']",False
set-top box,playroom,playroom,"['playroom', 'shell', 'sedan', 'toolbox', 'bedroom drawer']",True
setting,table,table,"['head', 'engine', 'table', 'place', 'television room']",True
sextant,boat,boat,"['sedan', 'boat', 'stand', 'refrigerator', 'garden']",True
shear,machine,garden,"['basket', 'bathroom cabinet', 'garden', 'machine', ""prostitute's bedroom""]",False
shed,backyard,backyard,"['television room', ""child's bedroom"", 'barrel', 'backyard', 'television room']",True
sheet,drawer,drawer,"['board', 'washer', 'guest room', 'jacket', 'drawer']",True
shelf,bathroom,laundry room,"['laundry room', 'fridge', 'bag', 'bathroom', 'hospital drug storeroom']",False
shellac,can,loft,"['sedan', 'loft', 'kitchen or bathroom', 'most rooms', 'can']",False
shelvingunit,living room,living room,"['case', 'living room', 'garage', 'house', 'larder']",True
shirt,suitcase,suitcase,"['car', 'storage room', 'suitcase', 'study', 'pitcher']",True
shoe,closet,closet,"['dishwasher', 'closet', ""person's living room"", 'camp', 'livingroom']",True
shoe box,corridor,corridor,"['every room', 'ballroom', 'corridor', 'sedan', 'can']",True
shop,container,way,"['childs room', 'container', 'court', 'lamp', 'way']",False
showercurtain,bathroom,bathroom,"['home', ""teenager's bedroom"", 'bathroom', 'bank', 'engine']",True
showerdoor,bathroom,bathroom,"['kitchen or bathroom', 'bus', 'bathroom', 'room of house', ""cash's room""]",True
showerglass,bathroom,bathroom,"['dwelling', 'bright room', 'court', 'room', 'bathroom']",True
showerhead,bathroom,bathroom,"['lounge', 'purse', 'bathroom', 'board', 'packet']",True
shredder,garage,garage,"['grand ballroom', 'garage', 'pocket', 'bath', 'grand ballroom']",True
shrimp,tank,tank,"['ir rooms', 'tank', 'desk', 'cat', 'home']",True
sideboard,home,home,"['vault', 'motorbike', 'home', 'can', 'pitcher']",True
sidetable,bathroom,none,"['side of  room', 'tea room', 'bathroom', 'trap', 'nest']",False
sidewalk chalk,kitchen,truck,"['kitchen', 'pitcher', 'restroom', 'dimly lit room', 'truck']",False
sink,kitchen,kitchen,"['master bedroom', 'kitchen', 'deck', 'hotel room', 'den']",True
sinkbasin,kitchen,kitchen,"[""men's restroom"", 'packet', 'kitchen', 'handbag', 'oven']",True
skeleton,closet,closet,"['ir rooms', ""teenager's bedroom"", 'packet', 'hall', 'closet']",True
skillet,bathroom,loungeroom,"['schoolroom', 'loungeroom', 'tank', ""cash's room"", 'bathroom']",False
skillet lid,utility room,utility room,"['car', 'palace', 'deck', 'utility room', 'pan']",True
skin care product,lobby,parlor,"['parlor', 'lamp', 'package', 'lobby', 'package']",False
skin moisturizer,lobby,every bedroom,"['safe', 'can', 'lobby', 'engine', 'every bedroom']",False
slack,suitcase,toolbox,"['suitcase', 'toolbox', 'bedroom drawer', 'pocket', 'bike']",False
slip,drawer,drawer,"['drawer', 'locker', 'home', 'bicycle', 'bay']",True
slipper,bedroom,bedroom,"['every bedroom', 'bedroom', 'washer', 'motorbike', 'counter']",True
snack,backpack,basket,"['backpack', 'cup', 'deck', 'boot', 'basket']",False
snack cake,corridor,case,"['floor', 'castle', 'bike', 'case', 'corridor']",False
snack dispenser,childs room,none,"['childs room', 'bunk', 'numerous modern washrooms', 'attic', 'side of  room']",False
snail,garden,garden,"['glass', 'garden', 'foyer', 'kitchen or bathroom', 'corridor']",True
soap dish,dining room,locker,"['dining room', 'livingroom', 'locker', 'wallet', 'toaster']",False
soap dispenser,utility room,utility room,"['camp', 'butt', 'ir rooms', 'utility room', 'sofa']",True
soapbar,bathroom,bathroom,"['bathroom', 'toaster', 'kitchen', 'barrel', 'bathroom cabinet']",True
soapbottle,bathroom,bathroom,"['pod', 'bathroom', 'machine', 'mansion', 'waiting room']",True
socket,cabinet,cabinet,"['waiting room', 'case', 'cabinet', 'bedroom drawer', 'automobile']",True
soda,can,can,"['toaster', 'mansion', 'can', 'car', 'suitcase']",True
sofa,living room,living room,"['living room', 'engine', 'parlor', 'dwelling', 'suitcase']",True
softball,bathroom,chest,"['orchestra', 'sack', 'chest', 'loft', 'bathroom']",False
software cd,lobby,house,"['house', 'guest room', 'lobby', 'larder', 'motel room']",False
sorting toy,dining room,dining room,"['floor', 'handbag', 'dining room', 'bathtub', 'tank']",True
soup,container,container,"['container', 'corridor', 'ballroom', ""teenager's bedroom"", 'car']",True
spa,house,house,"['house', 'backpack', 'schoolroom', 'wardrobe', 'basement']",True
spaghetti,plate,plate,"['cruet', 'package', 'bank', 'plate', 'pantry']",True
spam,can,can,"['can', 'bar', 'card room', 'hatbox', 'cabin']",True
sparkling water,dining room,dining room,"['packet', 'tea room', 'bus', 'dining room', 'press']",True
spatula,kitchen,kitchen,"['wallet', 'icebox', 'study', 'kitchen', 'butt']",True
spice,shelf,shelf,"['garden', 'floor', 'study', 'shelf', 'floor']",True
spider,closet,closet,"['hive', 'closet', 'board', 'cabin', 'broom closet']",True
spinach,pan,pan,"['home', 'most rooms', 'hive', 'purse', 'pan']",True
sponge,dining room,cubicle,"['foyer', 'bundle', 'keg', 'cubicle', 'dining room']",False
sponge dish,dining room,dining room,"['den', 'dining room', 'locker', 'palace', 'backpack']",True
spoon,kitchen,kitchen,"['locker', 'delivery room', 'bicycle', 'den', 'kitchen']",True
spoon rest,childs room,pitcher,"[""child's bedroom"", 'wardrobe', 'childs room', 'shell', 'pitcher']",False
spraybottle,bathroom,bathroom,"['family room', 'dimly lit room', 'wallet', 'bathroom', 'library']",True
squash,oven,oven,"['wallet', 'bathroom drawer', 'oven', 'case', 'spoon']",True
stacking cups,closet,children's room,"[""children's room"", 'pitcher', 'closet', 'livingroom', 'boot']",False
stamper,cabinet,cabinet,"['packet', 'cabinet', 'corridor', 'tin', 'pantry room']",True
stand mixer,lobby,furniture,"[""teenager's bedroom"", 'furniture', 'package', 'lobby', 'dungeon']",False
stapler,desk,desk,"['carton', 'shaker', 'room of house', 'desk', 'ambulance']",True
statue,kitchen,parlor,"['closet', 'kitchen', 'dimly lit room', 'parlor', 'package']",False
statuette,shelf,shelf,"['shelf', 'counter', 'card room', 'dumpster', 'shaker']",True
steak,oven,oven,"['pod', 'schoolroom', 'oven', 'restroom', 'tin']",True
steel,automobile,shelf,"['engine', 'shelf', 'automobile', 'sedan', 'lobby']",False
stereo,car,loungeroom,"['loungeroom', 'playroom', 'box', 'study', 'car']",False
stew,pot,pot,"['bundle', 'pot', 'most rooms', 'suitcase', 'boot']",True
stocking,suitcase,suitcase,"['purse', ""person's living room"", 'cubicle', 'trap', 'suitcase']",True
stool,bedroom,television room,"['television room', 'bedroom', 'bath', 'hotel room', 'pod']",False
storage,attic,attic,"['dresser', ""prostitute's bedroom"", 'library', 'attic', 'boot']",True
storage bin,childs room,bedroom drawer,"['bar', 'sofa', 'bedroom drawer', 'sack', 'childs room']",False
storehouse,basement,basement,"['kitchen or bathroom', 'basement', 'schoolroom', 'washer', 'bath']",True
storeroom,basement,basement,"['basement', 'pitcher', 'refrigerator', 'backpack', 'can']",True
stove,apartment,apartment,"['bathtub', 'apartment', 'pan', 'refrigerator', 'basement']",True
stoveburner,kitchen,range,"['boot', 'dishwasher', 'grand ballroom', 'range', 'kitchen']",False
stoveknob,kitchen,kitchen,"['freezer', 'kitchen', 'shaker', 'numerous modern washrooms', 'boat']",True
strawberry,closet,closet,"['hospital drug storeroom', 'microwave', 'closet', 'pod', 'library']",True
streamer,ballroom,ballroom,"['ballroom', 'dwelling', 'foyer', 'small room', 'cruet']",True
string lights,exercise room,exercise room,"['cabinet', 'exercise room', 'icebox', 'bag', 'chest']",True
stuffed toy,playroom,playroom,"['one of  classrooms', 'engine', 'playroom', 'bank', 'side of  room']",True
sugar,container,container,"['briefcase', 'container', 'wardrobe', 'numerous modern washrooms', 'pitcher']",True
sugar box,living room,living room,"['bicycle', 'grand ballroom', 'living room', 'bicycle', 'tank']",True
sugar sprinkles,dining room,dining room,"['dining room', 'study', 'music room', 'deck', 'bundle']",True
suit,suitcase,suitcase,"['suitcase', 'bus', 'automobile', 'orchestra', 'classroom']",True
sunglass,car,car,"['motel room', 'basement', 'car', 'bar', 'music room']",True
sunscreen,backpack,backpack,"['basket', 'deck', 'backpack', 'bedroom', 'bottle']",True
supper,oven,table,"['fridge', 'briefcase', 'table', 'oven', 'broom closet']",False
surface saver ring,storage room,room of house,"['cubicle', 'storage room', 'room of house', 'trap', 'head']",False
sushi,plate,plate,"['pot', 'plate', 'board', 'wallet', 'music room']",True
sushi mat,bathroom,waiting room,"['bathroom', ""children's room"", 'vault', 'waiting room', 'hatbox']",False
sweater,suitcase,loungeroom,"['glass', 'loungeroom', 'bathroom', 'garden', 'suitcase']",False
tab,bar,bar,"['basement', 'garden', 'restroom', 'jar', 'bar']",True
table,room,lounge,"['bunk', 'toolbox', 'lounge', 'boat', 'room']",False
table lamp,corridor,room of house,"['corridor', 'jar', 'stove', 'room of house', 'freezer']",False
tablet,dining room,dining room,"['stove', 'dining room', 'apartment', 'motel room', 'bunk']",True
tablet holder,bathroom,music room,"['press', 'music room', 'bay', 'handbag', 'bathroom']",False
tablet stand,pantry room,case,"['pantry room', 'toaster', 'pantry', 'freezer', 'case']",False
tabletopdecor,bedroom,bedroom,"['hamper', 'bedroom', 'toolbox', 'schoolroom', 'wardrobe']",True
tag,range,cabinet,"['range', 'kitchen or bathroom', 'cabinet', 'apartment', 'delivery room']",False
tampon,corridor,art classroom,"['class room', 'corridor', 'bank', 'dumpster', 'art classroom']",False
tank,range,room,"['hospital drug storeroom', 'pan', 'range', 'dining room', 'room']",False
tap,bathroom,bathroom,"['can', 'bathroom', 'dresser', 'classroom', 'sedan']",True
tape,cabinet,cabinet,"['hive', 'oven', 'cabinet', 'packet', 'bathtub']",True
tea,teapot,hospital drug storeroom,"['hospital drug storeroom', 'bathroom or kitchen', 'library', 'different room', 'teapot']",False
tea can pack,home office,lounge,"['home office', 'lounge', 'living rooms', 'room of house', 'bicycle']",False
tea pods,exercise room,trunk,"['hall', 'chamber', 'grand ballroom', 'trunk', 'exercise room']",False
teapot,bedroom,bedroom,"['dungeon', 'bus', 'schoolroom', 'trap', 'bedroom']",True
teaspoon,cup,cabinet,"['dishwasher', ""men's restroom"", 'cup', 'cabinet', 'sink']",False
teddybear,bedroom,bedroom,"[""person's living room"", 'attic', 'bedroom', 'every room', 'breadbox']",True
telephone,desk,desk,"['broom closet', 'foyer', 'desk', 'dishwasher', 'card room']",True
television,bedroom,playroom,"['playroom', 'plate', 'pantry room', 'tank', 'bedroom']",False
tenderloin,oven,oven,"['bundle', 'closet', 'middle of  room', 'oven', 'restroom']",True
tennis ball,television room,lounge,"['small room', 'lounge', 'belfry', 'television room', 'bath']",False
tennisracket,bedroom,room of house,"['room of house', 'bike', 'bedroom', 'board', 'way']",False
tent,backpack,backpack,"['laundry room', 'backpack', 'delivery room', 'bathroom cabinet', 'castle']",True
textbook,backpack,backpack,"['trap', 'dumpster', 'backpack', 'dimly lit room', 'dumpster']",True
thimble,cabinet,cabinet,"['camp', 'living rooms', 'cabinet', 'basket', 'tin']",True
thing,cabinet,cabinet,"['cabinet', 'car', ""cash's room"", 'dishwasher', 'hospital drug storeroom']",True
thread,cabinet,cabinet,"['glass', 'pot', 'cabinet', 'boot', 'room of house']",True
thumbtack,desk,desk,"['drawer', 'desk', 'sink', 'classroom', 'every bedroom']",True
tie,suitcase,suitcase,"['court', 'desk', 'cradle', 'suitcase', ""children's room""]",True
tile,room,room,"['car', 'garbage', 'room', 'sedan', 'machine']",True
tissuebox,bathroom,bathroom,"['guest room', 'foyer', 'laundry room', 'bathroom', 'furniture']",True
toast,pocket,dimly lit room,"['pocket', 'lamp', 'cat', 'hive', 'dimly lit room']",False
toaster,kitchen,kitchen,"['kitchen', 'garbage', 'bowl', 'oven', 'nest']",True
toffee,jar,jar,"['machine', 'restroom', 'jar', 'packet', 'basement']",True
tofu,oven,oven,"['dumpster', 'oven', 'backyard', 'well', 'engine']",True
toilet,bathroom,bathroom,"['bathroom', 'different room', 'utility room', 'stove', 'garbage']",True
toiletpaper,bathroom,bathroom,"['court', 'art classroom', 'bathroom', 'kitchen or bathroom', 'every bedroom']",True
toiletpaperhanger,bathroom,bathroom,"['court', 'range', 'bathroom', 'waiting room', 'shoe']",True
toiletry,suitcase,suitcase,"[""teenager's bedroom"", 'boot', 'palace', 'suitcase', 'most rooms']",True
tomato,kitchen,kitchen,"['band room', 'bath', 'truck', 'kitchen', 'kitchen or bathroom']",True
tomato soup can,television room,carton,"['television room', 'beehive', 'carton', 'boot', 'cat']",False
tool,drawer,drawer,"['press', 'drawer', 'living room', 'pan', 'board']",True
toothbrush,bedroom,bedroom,"['bottle', 'bright room', 'bedroom', 'chest', 'bus']",True
toothbrush holder,pantry room,dresser,"['dresser', 'small room', 'pantry room', 'motorbike', 'aquarium']",False
toothbrush pack,childs room,childs room,"['bowl', 'bed', 'childs room', 'pod', 'automobile']",True
toothpick,box,box,"['card room', 'can', 'box', 'room', 'garden']",True
top,drawer,drawer,"[""person's living room"", 'hotel room', 'drawer', 'trunk', 'separate room']",True
torch,backpack,backpack,"['one room flat', 'backpack', ""teenager's bedroom"", 'box', 'beehive']",True
tortilla,oven,stove,"['stove', 'every bedroom', 'childs room', 'livin room', 'oven']",False
tourniquet,ambulance,ambulance,"['basket', 'bay', 'playroom', 'ambulance', 'stand']",True
towel,bathroom,bathroom,"['container', 'bathroom', 'every bedroom', 'table', 'dwelling']",True
towelholder,bathroom,bathroom,"['bathroom', 'teapot', ""person's living room"", 'dimly lit room', 'bathroom or kitchen']",True
toy,box,box,"['cabinet', 'sink', 'box', 'belfry', 'pantry']",True
toy airplane,bedroom,bedroom,"['motorbike', 'shaker', 'bedroom', 'card room', 'bathroom or kitchen']",True
toy animal,living room,living room,"['shelf', 'spoon', 'livin room', 'living room', 'safe']",True
toy basketball,television room,living rooms,"['plate', 'living rooms', 'grand ballroom', 'bottle', 'television room']",False
toy bowling set,garage,garage,"['hall', 'table', 'palace', 'garage', 'motel room']",True
toy construction set,bedroom,bedroom,"['barrel', 'jar', 'bar', 'way', 'bedroom']",True
toy fishing,living room,boat,"[""teenager's bedroom"", 'boat', 'bright room', 'living room', 'boot']",False
toy food,lobby,person's living room,"['orchestra', 'small room', 'lobby', 'art classroom', ""person's living room""]",False
toy furniture set,dining room,dormroom,"['bookshelf', 'trap', 'dormroom', 'dining room', 'teapot']",False
toy instrument,childs room,childs room,"['parlor', 'sofa', 'childs room', 'jar', 'every room']",True
toy kitchen set,exercise room,lounge,"['sack', 'exercise room', 'dresser', 'stand', 'lounge']",False
toy tool kit,bathroom,den,"['den', 'bathroom', 'pantry', 'beehive', 'master bedroom']",False
toy vehicle,pantry room,most rooms,"['pantry room', 'pan', 'larder', 'most rooms', 'larder']",False
transmission,car,car,"['keg', 'car', 'vault', ""men's restroom"", 'breadbox']",True
transom,boat,boat,"['sink', 'bathroom or kitchen', 'garage', 'house', 'boat']",True
tray,storage room,storage room,"['storage room', 'package', 'press', 'toolbox', ""teenager's bedroom""]",True
treasure,box,box,"['restroom', 'range', 'most rooms', 'purse', 'box']",True
trinket,shelf,shelf,"['shelf', 'keg', 'larder', 'garden', 'one of  classrooms']",True
trouser,suitcase,suitcase,"['motorbike', 'dungeon', 'suitcase', 'grand ballroom', 'garbage']",True
trowel,cabinet,cabinet,"['belfry', 'cabinet', 'grand ballroom', 'room', 'trunk']",True
trunk,automobile,automobile,"['shaker', 'fridge', 'automobile', 'middle of  room', 'loft']",True
tub,kitchen,counter,"['kitchen', 'dishwasher', 'bowl', 'counter', ""child's bedroom""]",False
tumbler,corridor,family room,"['court', 'corridor', 'family room', 'cruet', 'dormroom']",False
tuna,can,can,"['dormroom', 'bag', 'livin room', 'can', 'closet']",True
turkey,oven,oven,"['head', 'oven', 'dormroom', 'card room', 'safe']",True
turtle,box,nest,"['box', 'stand', 'drawer', 'hotel room', 'nest']",False
tuxedo,ballroom,ballroom,"['ballroom', 'freezer', 'desk', 'ambulance', 'castle']",True
tv,bedroom,automobile,"['automobile', 'bunk', 'living rooms', 'bedroom', 'cellar']",False
tvstand,living room,living room,"['living room', 'breadbox', 'room of house', 'dwelling', 'schoolroom']",True
tweed,closet,closet,"['boat', 'teapot', 'closet', 'every bedroom', 'jar']",True
umbrella,dining room,container,"['glass', 'dining room', 'bathroom or kitchen', 'container', 'washer']",False
underpants,drawer,bathroom drawer,"['bathroom drawer', 'trunk', 'hall', 'drawer', 'garage']",False
undershirt,drawer,drawer,"['drawer', 'jar', 'garage', 'nest', 'carton']",True
underwear,suitcase,bathroom drawer,"['bathroom drawer', 'press', 'suitcase', 'machine', 'bathroom or kitchen']",False
urinal,men's restroom,men's restroom,"[""child's room"", 'small room', 'chamber', 'bathroom or kitchen', ""men's restroom""]",True
usb drive,bathroom,bag,"['bright room', 'motel room', 'bathroom', 'bag', 'band room']",False
utensil,drawer,tea room,"['garage', 'drawer', 'exercise room', 'tea room', 'garage']",False
utensil holder,garage,press,"['floor', 'press', 'garage', 'delivery room', 'separate room']",False
vacuum,closet,toolbox,"['closet', 'cup', 'tea room', 'nest', 'toolbox']",False
vacuumcleaner,bedroom,laundry room,"['bedroom', 'laundry room', 'bathroom and kitchen', 'home office', 'press']",False
varnish,desk,attic,"['desk', 'small room', 'attic', 'floor', 'toaster']",False
vase,kitchen,kitchen,"['pitcher', 'dumpster', 'kitchen', 'hatbox', 'cellar']",True
vault,bank,bank,"['freezer', 'bank', 'belfry', 'loft', 'tank']",True
vegetable,oven,cellar,"['cellar', 'oven', 'chamber', 'table', 'den']",False
vent,room,bathroom and kitchen,"['keg', 'foyer', 'bathroom and kitchen', 'room', 'belfry']",False
vermouth,bar,bar,"['bedroom drawer', 'toolbox', 'living rooms', 'bar', 'can']",True
video,drawer,anor room,"['loft', 'drawer', 'anor room', 'utility room', 'bowl']",False
video game,bathroom,backyard,"['automobile', 'bathroom', 'backyard', 'well', 'well']",False
vinyl tape,kitchen,art classroom,"['cradle', 'palace', 'kitchen', 'art classroom', 'tank']",False
viola,orchestra,orchestra,"['every bedroom', 'toaster', 'bike', 'orchestra', 'library']",True
violin,orchestra,orchestra,"['ambulance', 'hotel room', 'orchestra', 'cubicle', ""child's bedroom""]",True
virtual reality viewer,closet,dimly lit room,"['closet', 'bath', 'container', 'broom closet', 'dimly lit room']",False
vodka,cabinet,cabinet,"['cabinet', 'library', 'most rooms', 'boat', 'quiver']",True
voltmeter,drawer,drawer,"['suitcase', ""prostitute's bedroom"", 'bike', 'orchestra', 'drawer']",True
volume,library,library,"['machine', 'bus', 'bag', 'palace', 'library']",True
waffle,fridge,fridge,"['fridge', 'lounge', 'bottle', 'shaker', ""prostitute's bedroom""]",True
wagon,backyard,backyard,"['camp', 'pan', 'beehive', 'dining room', 'backyard']",True
wallet,pocket,pocket,"['hatbox', 'bike', 'quiver', 'pocket', 'packet']",True
wardrobe,room,room,"['classroom', 'shell', 'pitcher', 'lamp', 'room']",True
washcloth,home office,home office,"['stand', 'loungeroom', 'parlor', 'microwave', 'home office']",True
washer,jar,stand,"['hive', 'jar', 'bag', 'bed', 'stand']",False
waste basket,corridor,corridor,"['guest room', 'bath', 'living rooms', 'basket', 'corridor']",True
wastebasket,desk,desk,"['desk', 'childs room', 'stove', 'vault', 'childs room']",True
watch,living room,home office,"['study', 'living room', 'shaker', 'nest', 'home office']",False
water bottle,living room,living room,"['truck', 'laundry room', 'living room', ""child's room"", 'delivery room']",True
wateringcan,living room,bright room,"['living room', 'wallet', 'bright room', 'case', 'numerous modern washrooms']",False
weight,basement,basement,"['mansion', 'bicycle', 'side of  room', 'basement', 'house']",True
weight loss guide,childs room,lounge,"['middle of  room', 'cup', 'childs room', 'lounge', 'purse']",False
whale whistle,television room,loungeroom,"['television room', 'loungeroom', 'every room', 'fridge', 'tin']",False
wheelchair,home,home,"['home', 'pantry room', 'every bedroom', 'chest', ""children's room""]",True
whisk,drawer,drawer,"['backyard', 'drawer', 'toaster', 'family room', 'castle']",True
whiskey,bar,bar,"['head', 'bar', 'bay', 'bathroom and kitchen', 'room']",True
whisky,bar,bar,"['home', 'bar', 'bundle', 'small room', 'aquarium']",True
window,living room,living room,"['pocket', 'handbag', 'dresser', 'furniture', 'living room']",True
windshield,sedan,sedan,"['package', 'sofa', 'sedan', 'anor room', 'waiting room']",True
wine,glass,vault,"['glass', 'mailbox', 'vault', 'range', 'independant room']",False
wine glass,kitchen,dining room,"[""person's living room"", 'kitchen', 'dining room', 'deck', 'one of  classrooms']",False
winebottle,kitchen,kitchen,"['kitchen', 'jacket', 'every bedroom', 'laundry room', 'card room']",True
wipe warmer,living room,cabinet,"['tea room', 'cabinet', 'loft', 'living room', 'pan']",False
wireless accessory,storage room,purse,"['middle of  room', 'sofa', 'bathroom drawer', 'storage room', 'purse']",False
wood,desk,none,"['head', 'bay', 'desk', ""children's room"", 'bathroom or kitchen']",False
wool,butt,pocket,"['fridge', 'butt', 'pocket', 'one of  classrooms', 'pantry']",False
work,desk,desk,"['fridge', 'desk', 'shell', 'aquarium', 'washer']",True
wristwatch,case,case,"['bay', 'case', 'kitchen', 'most rooms', 'trap']",True
xylitol sweetener,kitchen,kitchen,"['waiting room', 'livin room', 'kitchen', 'board', 'hotel room']",True
yam,oven,none,"['castle', ""prostitute's bedroom"", 'stand', 'oven', 'bathroom or kitchen']",False
yarn,cabinet,bedroom drawer,"['bedroom drawer', 'cabinet', 'closet', 'apartment', 'dwelling']",False
yearbook,trunk,dormroom,"['boot', 'hall', 'trunk', 'dormroom', 'loft']",False
yoghurt,freezer,freezer,"['range', 'sack', 'box', 'bathroom or kitchen', 'freezer']",True
yogurt,oven,basket,"['basket', 'oven', 'bundle', 'shaker', 'childs room']",False
