object,correct_location,predicted_location,location_choices,correct_prediction
saw,basement,basement,"['barrel', ""prostitute's bedroom"", 'basement', ' middle of the room', 'classroom']",True
scallop,shell,shell,"['barrel', 'icebox', 'hall', 'shell', 'wardrobe']",True
scarf,suitcase,suitcase,"['bank', 'suitcase', 'bathroom or kitchen', 'can', 'kitchen']",True
school,backpack,backpack,"['press', 'carton', 'way', 'backpack', 'washer']",True
schoolbook,backpack,schoolroom,"['backpack', 'barrel', 'corridor', 'schoolroom', 'mailbox']",False
scissors,lobby,schoolroom,"['tank', 'lobby', 'furniture', 'bicycle', 'schoolroom']",False
scone,oven,shelf,"['restroom', 'shelf', 'loft', 'oven', 'cradle']",False
screwdriver,toolbox,toolbox,"['box', 'dwelling', 'livingroom', 'toolbox', 'palace']",True
scrubbrush,bathroom,bathroom,"['machine', 'independent room', 'bathroom', 'furniture', 'beehive']",True
set,washer,child's bedroom,"['ballroom', 'furniture', ""child's bedroom"", 'washer', 'beehive']",False
set-top box,playroom,playroom,"['shell', 'bedroom drawer', 'toolbox', 'sedan', 'playroom']",True
setting,table,place,"['engine', 'place', 'television room', 'table', 'head']",False
sextant,boat,boat,"['refrigerator', 'boat', 'stand', 'sedan', 'garden']",True
shear,machine,garden,"['bathroom cabinet', 'basket', 'machine', ""prostitute's bedroom"", 'garden']",False
shed,backyard,backyard,"['television room', 'backyard', ""child's bedroom"", 'barrel', 'television room']",True
sheet,drawer,drawer,"['drawer', 'washer', 'board', 'guest room', 'jacket']",True
shelf,bathroom,bathroom,"['hospital drug storeroom', 'bathroom', 'fridge', 'laundry room', 'bag']",True
shellac,can,loft,"['kitchen or bathroom', 'loft', 'most rooms', 'can', 'sedan']",False
shelvingunit,living room,living room,"['case', 'living room', 'garage', 'larder', 'house']",True
shirt,suitcase,suitcase,"['suitcase', 'study', 'storage room', 'car', 'pitcher']",True
shoe,closet,closet,"[""person's living room"", 'camp', 'closet', 'dishwasher', 'livingroom']",True
shoe box,corridor,every room,"['can', 'corridor', 'ballroom', 'every room', 'sedan']",False
shop,container,way,"['lamp', 'way', 'childs room', 'container', 'court']",False
showercurtain,bathroom,bathroom,"[""teenager's bedroom"", 'engine', 'home', 'bathroom', 'bank']",True
showerdoor,bathroom,bathroom,"['room of the house', ""cash's room"", 'bathroom', 'bus', 'kitchen or bathroom']",True
showerglass,bathroom,bathroom,"['court', 'dwelling', 'bright room', 'room', 'bathroom']",True
showerhead,bathroom,bathroom,"['board', 'bathroom', 'purse', 'lounge', 'packet']",True
shredder,garage,garage,"['garage', 'grand ballroom', 'pocket', 'grand ballroom', 'bath']",True
shrimp,tank,tank,"['ir rooms', 'cat', 'tank', 'home', 'desk']",True
sideboard,home,home,"['motorbike', 'pitcher', 'can', 'vault', 'home']",True
sidetable,bathroom,side of the room,"['trap', 'bathroom', 'nest', 'tea room', 'side of the room']",False
sidewalk chalk,kitchen,truck,"['dimly lit room', 'truck', 'kitchen', 'pitcher', 'restroom']",False
sink,kitchen,kitchen,"['hotel room', 'den', 'master bedroom', 'kitchen', 'deck']",True
sinkbasin,kitchen,kitchen,"['packet', 'oven', 'kitchen', 'handbag', ""men's restroom""]",True
skeleton,closet,closet,"[""teenager's bedroom"", 'hall', 'closet', 'ir rooms', 'packet']",True
skillet,bathroom,loungeroom,"['schoolroom', 'loungeroom', ""cash's room"", 'bathroom', 'tank']",False
skillet lid,utility room,pan,"['pan', 'palace', 'car', 'utility room', 'deck']",False
skin care product,lobby,parlor,"['package', 'lobby', 'lamp', 'package', 'parlor']",False
skin moisturizer,lobby,every bedroom,"['safe', 'every bedroom', 'engine', 'can', 'lobby']",False
slack,suitcase,bedroom drawer,"['suitcase', 'pocket', 'bedroom drawer', 'bike', 'toolbox']",False
slip,drawer,drawer,"['locker', 'bay', 'home', 'bicycle', 'drawer']",True
slipper,bedroom,bedroom,"['washer', 'motorbike', 'bedroom', 'counter', 'every bedroom']",True
snack,backpack,basket,"['deck', 'backpack', 'boot', 'cup', 'basket']",False
snack cake,corridor,case,"['case', 'floor', 'bike', 'corridor', 'castle']",False
snack dispenser,childs room,side of the room,"['numerous modern washrooms', 'childs room', 'attic', 'bunk', 'side of the room']",False
snail,garden,garden,"['foyer', 'corridor', 'kitchen or bathroom', 'glass', 'garden']",True
soap dish,dining room,locker,"['locker', 'dining room', 'livingroom', 'wallet', 'toaster']",False
soap dispenser,utility room,utility room,"['ir rooms', 'butt', 'camp', 'sofa', 'utility room']",True
soapbar,bathroom,bathroom,"['kitchen', 'toaster', 'bathroom', 'barrel', 'bathroom cabinet']",True
soapbottle,bathroom,bathroom,"['mansion', 'waiting room', 'pod', 'machine', 'bathroom']",True
socket,cabinet,case,"['cabinet', 'waiting room', 'automobile', 'case', 'bedroom drawer']",False
soda,can,can,"['mansion', 'toaster', 'car', 'suitcase', 'can']",True
sofa,living room,living room,"['parlor', 'dwelling', 'living room', 'engine', 'suitcase']",True
softball,bathroom,sack,"['sack', 'loft', 'bathroom', 'orchestra', 'chest']",False
software cd,lobby,house,"['house', 'motel room', 'guest room', 'lobby', 'larder']",False
sorting toy,dining room,dining room,"['handbag', 'tank', 'dining room', 'floor', 'bathtub']",True
soup,container,container,"['ballroom', 'corridor', 'container', ""teenager's bedroom"", 'car']",True
spa,house,house,"['house', 'basement', 'wardrobe', 'schoolroom', 'backpack']",True
spaghetti,plate,plate,"['cruet', 'plate', 'pantry', 'package', 'bank']",True
spam,can,can,"['bar', 'hatbox', 'cabin', 'card room', 'can']",True
sparkling water,dining room,dining room,"['tea room', 'bus', 'packet', 'dining room', 'press']",True
spatula,kitchen,kitchen,"['study', 'wallet', 'butt', 'icebox', 'kitchen']",True
spice,shelf,shelf,"['floor', 'shelf', 'study', 'garden', 'floor']",True
spider,closet,closet,"['closet', 'broom closet', 'hive', 'cabin', 'board']",True
spinach,pan,pan,"['pan', 'home', 'purse', 'hive', 'most rooms']",True
sponge,dining room,dining room,"['dining room', 'keg', 'bundle', 'cubicle', 'foyer']",True
sponge dish,dining room,dining room,"['dining room', 'backpack', 'palace', 'den', 'locker']",True
spoon,kitchen,kitchen,"['bicycle', 'delivery room', 'den', 'kitchen', 'locker']",True
spoon rest,childs room,pitcher,"['shell', 'wardrobe', 'pitcher', 'childs room', ""child's bedroom""]",False
spraybottle,bathroom,bathroom,"['dimly lit room', 'family room', 'wallet', 'bathroom', 'library']",True
squash,oven,oven,"['wallet', 'spoon', 'oven', 'bathroom drawer', 'case']",True
stacking cups,closet,children's room,"[""children's room"", 'pitcher', 'livingroom', 'closet', 'boot']",False
stamper,cabinet,cabinet,"['tin', 'cabinet', 'pantry room', 'corridor', 'packet']",True
stand mixer,lobby,furniture,"['dungeon', 'lobby', ""teenager's bedroom"", 'furniture', 'package']",False
stapler,desk,desk,"['shaker', 'desk', 'carton', 'ambulance', 'room of the house']",True
statue,kitchen,parlor,"['kitchen', 'dimly lit room', 'package', 'parlor', 'closet']",False
statuette,shelf,shelf,"['card room', 'shaker', 'counter', 'dumpster', 'shelf']",True
steak,oven,oven,"['restroom', 'oven', 'schoolroom', 'tin', 'pod']",True
steel,automobile,engine,"['automobile', 'engine', 'sedan', 'lobby', 'shelf']",False
stereo,car,loungeroom,"['box', 'study', 'loungeroom', 'car', 'playroom']",False
stew,pot,pot,"['most rooms', 'boot', 'bundle', 'suitcase', 'pot']",True
stocking,suitcase,suitcase,"['purse', 'trap', 'suitcase', ""person's living room"", 'cubicle']",True
stool,bedroom,television room,"['bath', 'hotel room', 'pod', 'television room', 'bedroom']",False
storage,attic,attic,"['attic', ""prostitute's bedroom"", 'boot', 'library', 'dresser']",True
storage bin,childs room,sofa,"['sofa', 'childs room', 'sack', 'bar', 'bedroom drawer']",False
storehouse,basement,basement,"['kitchen or bathroom', 'bath', 'basement', 'schoolroom', 'washer']",True
storeroom,basement,basement,"['refrigerator', 'backpack', 'pitcher', 'can', 'basement']",True
stove,apartment,apartment,"['bathtub', 'pan', 'apartment', 'refrigerator', 'basement']",True
stoveburner,kitchen,kitchen,"['grand ballroom', 'boot', 'kitchen', 'dishwasher', 'range']",True
stoveknob,kitchen,kitchen,"['freezer', 'boat', 'shaker', 'numerous modern washrooms', 'kitchen']",True
strawberry,closet,microwave,"['closet', 'library', 'microwave', 'pod', 'hospital drug storeroom']",False
streamer,ballroom,ballroom,"['ballroom', 'small room', 'dwelling', 'cruet', 'foyer']",True
string lights,exercise room,exercise room,"['exercise room', 'chest', 'cabinet', 'bag', 'icebox']",True
stuffed toy,playroom,playroom,"['bank', 'one of the classrooms', 'playroom', 'engine', 'side of the room']",True
sugar,container,container,"['pitcher', 'numerous modern washrooms', 'briefcase', 'container', 'wardrobe']",True
sugar box,living room,living room,"['bicycle', 'living room', 'bicycle', 'tank', 'grand ballroom']",True
sugar sprinkles,dining room,dining room,"['dining room', 'music room', 'bundle', 'deck', 'study']",True
suit,suitcase,suitcase,"['automobile', 'orchestra', 'suitcase', 'classroom', 'bus']",True
sunglass,car,car,"['basement', 'motel room', 'car', 'bar', 'music room']",True
sunscreen,backpack,bedroom,"['bottle', 'deck', 'bedroom', 'backpack', 'basket']",False
supper,oven,fridge,"['oven', 'briefcase', 'fridge', 'broom closet', 'table']",False
surface saver ring,storage room,room of the house,"['room of the house', 'cubicle', 'head', 'storage room', 'trap']",False
sushi,plate,plate,"['board', 'wallet', 'music room', 'pot', 'plate']",True
sushi mat,bathroom,waiting room,"['bathroom', 'vault', 'hatbox', 'waiting room', ""children's room""]",False
sweater,suitcase,loungeroom,"['garden', 'glass', 'bathroom', 'suitcase', 'loungeroom']",False
tab,bar,bar,"['restroom', 'garden', 'basement', 'bar', 'jar']",True
table,room,room,"['boat', 'toolbox', 'room', 'bunk', 'lounge']",True
table lamp,corridor,room of the house,"['room of the house', 'jar', 'freezer', 'corridor', 'stove']",False
tablet,dining room,dining room,"['apartment', 'stove', 'dining room', 'motel room', 'bunk']",True
tablet holder,bathroom,music room,"['music room', 'bathroom', 'press', 'handbag', 'bay']",False
tablet stand,pantry room,toaster,"['toaster', 'case', 'freezer', 'pantry room', 'pantry']",False
tabletopdecor,bedroom,bedroom,"['toolbox', 'bedroom', 'wardrobe', 'hamper', 'schoolroom']",True
tag,range,cabinet,"['apartment', 'delivery room', 'cabinet', 'kitchen or bathroom', 'range']",False
tampon,corridor,dumpster,"['bank', 'dumpster', 'corridor', 'class room', 'art classroom']",False
tank,range,range,"['range', 'room', 'dining room', 'pan', 'hospital drug storeroom']",True
tap,bathroom,bathroom,"['bathroom', 'classroom', 'can', 'dresser', 'sedan']",True
tape,cabinet,cabinet,"['bathtub', 'packet', 'oven', 'hive', 'cabinet']",True
tea,teapot,none,"['library', 'hospital drug storeroom', 'teapot', 'different room', 'bathroom or kitchen']",False
tea can pack,home office,lounge,"['living rooms', 'room of the house', 'home office', 'lounge', 'bicycle']",False
tea pods,exercise room,chamber,"['grand ballroom', 'exercise room', 'chamber', 'hall', 'trunk']",False
teapot,bedroom,bedroom,"['trap', 'bus', 'bedroom', 'schoolroom', 'dungeon']",True
teaspoon,cup,cabinet,"['sink', ""men's restroom"", 'cabinet', 'cup', 'dishwasher']",False
teddybear,bedroom,bedroom,"['attic', 'bedroom', ""person's living room"", 'every room', 'breadbox']",True
telephone,desk,desk,"['card room', 'foyer', 'desk', 'dishwasher', 'broom closet']",True
television,bedroom,playroom,"['pantry room', 'bedroom', 'plate', 'tank', 'playroom']",False
tenderloin,oven,oven,"['oven', 'restroom', 'closet', 'bundle', ' middle of the room']",True
tennis ball,television room,lounge,"['belfry', 'small room', 'television room', 'bath', 'lounge']",False
tennisracket,bedroom,room of the house,"['board', 'way', 'bedroom', 'bike', 'room of the house']",False
tent,backpack,backpack,"['bathroom cabinet', 'backpack', 'laundry room', 'castle', 'delivery room']",True
textbook,backpack,backpack,"['dumpster', 'dimly lit room', 'dumpster', 'backpack', 'trap']",True
thimble,cabinet,cabinet,"['tin', 'living rooms', 'camp', 'cabinet', 'basket']",True
thing,cabinet,cabinet,"['car', 'cabinet', 'dishwasher', ""cash's room"", 'hospital drug storeroom']",True
thread,cabinet,cabinet,"['room of the house', 'boot', 'cabinet', 'pot', 'glass']",True
thumbtack,desk,desk,"['desk', 'drawer', 'sink', 'every bedroom', 'classroom']",True
tie,suitcase,suitcase,"['court', 'suitcase', 'cradle', 'desk', ""children's room""]",True
tile,room,room,"['car', 'machine', 'room', 'garbage', 'sedan']",True
tissuebox,bathroom,bathroom,"['laundry room', 'bathroom', 'guest room', 'furniture', 'foyer']",True
toast,pocket,dimly lit room,"['dimly lit room', 'cat', 'pocket', 'hive', 'lamp']",False
toaster,kitchen,kitchen,"['oven', 'garbage', 'kitchen', 'nest', 'bowl']",True
toffee,jar,jar,"['jar', 'basement', 'restroom', 'machine', 'packet']",True
tofu,oven,oven,"['backyard', 'engine', 'oven', 'well', 'dumpster']",True
toilet,bathroom,bathroom,"['stove', 'garbage', 'bathroom', 'utility room', 'different room']",True
toiletpaper,bathroom,bathroom,"['kitchen or bathroom', 'bathroom', 'court', 'every bedroom', 'art classroom']",True
toiletpaperhanger,bathroom,bathroom,"['bathroom', 'waiting room', 'range', 'shoe', 'court']",True
toiletry,suitcase,teenager's bedroom,"['suitcase', 'boot', 'palace', 'most rooms', ""teenager's bedroom""]",False
tomato,kitchen,kitchen,"['bath', 'band room', 'truck', 'kitchen', 'kitchen or bathroom']",True
tomato soup can,television room,carton,"['carton', 'television room', 'cat', 'beehive', 'boot']",False
tool,drawer,drawer,"['drawer', 'living room', 'board', 'press', 'pan']",True
toothbrush,bedroom,bright room,"['chest', 'bedroom', 'bottle', 'bus', 'bright room']",False
toothbrush holder,pantry room,small room,"['motorbike', 'pantry room', 'dresser', 'aquarium', 'small room']",False
toothbrush pack,childs room,childs room,"['bowl', 'bed', 'childs room', 'automobile', 'pod']",True
toothpick,box,box,"['room', 'can', 'garden', 'card room', 'box']",True
top,drawer,drawer,"['drawer', 'separate room', 'trunk', ""person's living room"", 'hotel room']",True
torch,backpack,backpack,"[""teenager's bedroom"", 'one room flat', 'box', 'backpack', 'beehive']",True
tortilla,oven,stove,"['childs room', 'livin room', 'every bedroom', 'stove', 'oven']",False
tourniquet,ambulance,ambulance,"['bay', 'playroom', 'ambulance', 'stand', 'basket']",True
towel,bathroom,bathroom,"['container', 'table', 'dwelling', 'bathroom', 'every bedroom']",True
towelholder,bathroom,bathroom,"['bathroom or kitchen', 'teapot', 'dimly lit room', 'bathroom', ""person's living room""]",True
toy,box,box,"['belfry', 'sink', 'pantry', 'box', 'cabinet']",True
toy airplane,bedroom,bedroom,"['shaker', 'bathroom or kitchen', 'motorbike', 'card room', 'bedroom']",True
toy animal,living room,living room,"['safe', 'shelf', 'spoon', 'living room', 'livin room']",True
toy basketball,television room,television room,"['grand ballroom', 'television room', 'plate', 'living rooms', 'bottle']",True
toy bowling set,garage,garage,"['hall', 'motel room', 'table', 'garage', 'palace']",True
toy construction set,bedroom,bedroom,"['bar', 'bedroom', 'barrel', 'jar', 'way']",True
toy fishing,living room,boat,"[""teenager's bedroom"", 'living room', 'boat', 'bright room', 'boot']",False
toy food,lobby,art classroom,"[""person's living room"", 'lobby', 'art classroom', 'orchestra', 'small room']",False
toy furniture set,dining room,dormroom,"['dormroom', 'dining room', 'trap', 'bookshelf', 'teapot']",False
toy instrument,childs room,none,"['childs room', 'jar', 'parlor', 'every room', 'sofa']",False
toy kitchen set,exercise room,lounge,"['dresser', 'lounge', 'sack', 'exercise room', 'stand']",False
toy tool kit,bathroom,den,"['beehive', 'bathroom', 'pantry', 'den', 'master bedroom']",False
toy vehicle,pantry room,most rooms,"['larder', 'pantry room', 'pan', 'larder', 'most rooms']",False
transmission,car,car,"['keg', 'car', 'breadbox', ""men's restroom"", 'vault']",True
transom,boat,boat,"['sink', 'boat', 'house', 'bathroom or kitchen', 'garage']",True
tray,storage room,storage room,"['press', 'toolbox', 'storage room', ""teenager's bedroom"", 'package']",True
treasure,box,box,"['most rooms', 'purse', 'box', 'range', 'restroom']",True
trinket,shelf,shelf,"['one of the classrooms', 'larder', 'garden', 'shelf', 'keg']",True
trouser,suitcase,suitcase,"['motorbike', 'dungeon', 'grand ballroom', 'suitcase', 'garbage']",True
trowel,cabinet,cabinet,"['cabinet', 'room', 'belfry', 'grand ballroom', 'trunk']",True
trunk,automobile,automobile,"['fridge', 'shaker', 'loft', 'automobile', ' middle of the room']",True
tub,kitchen,kitchen,"[""child's bedroom"", 'kitchen', 'dishwasher', 'bowl', 'counter']",True
tumbler,corridor,family room,"['family room', 'cruet', 'corridor', 'dormroom', 'court']",False
tuna,can,can,"['can', 'dormroom', 'bag', 'closet', 'livin room']",True
turkey,oven,oven,"['head', 'dormroom', 'safe', 'oven', 'card room']",True
turtle,box,nest,"['stand', 'hotel room', 'box', 'drawer', 'nest']",False
tuxedo,ballroom,ballroom,"['ambulance', 'desk', 'freezer', 'castle', 'ballroom']",True
tv,bedroom,living rooms,"['automobile', 'bedroom', 'bunk', 'living rooms', 'cellar']",False
tvstand,living room,living room,"['breadbox', 'dwelling', 'schoolroom', 'living room', 'room of the house']",True
tweed,closet,closet,"['closet', 'jar', 'every bedroom', 'teapot', 'boat']",True
umbrella,dining room,container,"['glass', 'bathroom or kitchen', 'dining room', 'container', 'washer']",False
underpants,drawer,bathroom drawer,"['garage', 'trunk', 'bathroom drawer', 'drawer', 'hall']",False
undershirt,drawer,drawer,"['nest', 'jar', 'drawer', 'carton', 'garage']",True
underwear,suitcase,bathroom drawer,"['press', 'machine', 'suitcase', 'bathroom or kitchen', 'bathroom drawer']",False
urinal,men's restroom,men's restroom,"[""men's restroom"", 'bathroom or kitchen', 'small room', 'chamber', ""child's room""]",True
usb drive,bathroom,bag,"['bag', 'bright room', 'band room', 'bathroom', 'motel room']",False
utensil,drawer,tea room,"['garage', 'garage', 'tea room', 'exercise room', 'drawer']",False
utensil holder,garage,separate room,"['delivery room', 'press', 'garage', 'floor', 'separate room']",False
vacuum,closet,closet,"['toolbox', 'tea room', 'cup', 'nest', 'closet']",True
vacuumcleaner,bedroom,laundry room,"['press', 'laundry room', 'bedroom', 'bathroom and kitchen', 'home office']",False
varnish,desk,attic,"['toaster', 'attic', 'floor', 'desk', 'small room']",False
vase,kitchen,kitchen,"['dumpster', 'pitcher', 'hatbox', 'kitchen', 'cellar']",True
vault,bank,bank,"['loft', 'belfry', 'bank', 'tank', 'freezer']",True
vegetable,oven,cellar,"['oven', 'chamber', 'cellar', 'table', 'den']",False
vent,room,bathroom and kitchen,"['foyer', 'bathroom and kitchen', 'keg', 'room', 'belfry']",False
vermouth,bar,bar,"['living rooms', 'toolbox', 'bar', 'can', 'bedroom drawer']",True
video,drawer,drawer,"['utility room', 'anor room', 'loft', 'bowl', 'drawer']",True
video game,bathroom,backyard,"['automobile', 'well', 'well', 'backyard', 'bathroom']",False
vinyl tape,kitchen,art classroom,"['cradle', 'art classroom', 'palace', 'tank', 'kitchen']",False
viola,orchestra,orchestra,"['bike', 'toaster', 'orchestra', 'library', 'every bedroom']",True
violin,orchestra,orchestra,"['hotel room', ""child's bedroom"", 'cubicle', 'ambulance', 'orchestra']",True
virtual reality viewer,closet,closet,"['container', 'bath', 'broom closet', 'closet', 'dimly lit room']",True
vodka,cabinet,cabinet,"['library', 'quiver', 'most rooms', 'cabinet', 'boat']",True
voltmeter,drawer,drawer,"['drawer', 'bike', 'orchestra', ""prostitute's bedroom"", 'suitcase']",True
volume,library,library,"['bag', 'palace', 'library', 'bus', 'machine']",True
waffle,fridge,fridge,"['fridge', 'bottle', 'lounge', 'shaker', ""prostitute's bedroom""]",True
wagon,backyard,backyard,"['camp', 'pan', 'backyard', 'beehive', 'dining room']",True
wallet,pocket,pocket,"['packet', 'bike', 'pocket', 'hatbox', 'quiver']",True
wardrobe,room,room,"['shell', 'pitcher', 'room', 'lamp', 'classroom']",True
washcloth,home office,stand,"['loungeroom', 'stand', 'microwave', 'home office', 'parlor']",False
washer,jar,stand,"['bag', 'hive', 'stand', 'jar', 'bed']",False
waste basket,corridor,corridor,"['living rooms', 'corridor', 'bath', 'basket', 'guest room']",True
wastebasket,desk,desk,"['childs room', 'stove', 'childs room', 'desk', 'vault']",True
watch,living room,home office,"['living room', 'shaker', 'study', 'nest', 'home office']",False
water bottle,living room,living room,"['truck', 'laundry room', 'living room', ""child's room"", 'delivery room']",True
wateringcan,living room,living room,"['numerous modern washrooms', 'wallet', 'living room', 'bright room', 'case']",True
weight,basement,basement,"['bicycle', 'basement', 'mansion', 'side of the room', 'house']",True
weight loss guide,childs room,lounge,"[' middle of the room', 'lounge', 'childs room', 'cup', 'purse']",False
whale whistle,television room,loungeroom,"['every room', 'fridge', 'television room', 'loungeroom', 'tin']",False
wheelchair,home,home,"['chest', 'home', 'every bedroom', 'pantry room', ""children's room""]",True
whisk,drawer,drawer,"['backyard', 'toaster', 'castle', 'family room', 'drawer']",True
whiskey,bar,bar,"['bathroom and kitchen', 'bar', 'room', 'bay', 'head']",True
whisky,bar,bar,"['small room', 'aquarium', 'home', 'bar', 'bundle']",True
window,living room,living room,"['handbag', 'living room', 'pocket', 'dresser', 'furniture']",True
windshield,sedan,sedan,"['anor room', 'package', 'waiting room', 'sedan', 'sofa']",True
wine,glass,vault,"['range', 'glass', 'vault', 'mailbox', 'independent room']",False
wine glass,kitchen,dining room,"['dining room', ""person's living room"", 'one of the classrooms', 'kitchen', 'deck']",False
winebottle,kitchen,kitchen,"['kitchen', 'laundry room', 'card room', 'jacket', 'every bedroom']",True
wipe warmer,living room,living room,"['tea room', 'living room', 'loft', 'pan', 'cabinet']",True
wireless accessory,storage room,purse,"['bathroom drawer', ' middle of the room', 'purse', 'storage room', 'sofa']",False
wood,desk,none,"['head', 'bathroom or kitchen', ""children's room"", 'desk', 'bay']",False
wool,butt,one of the classrooms,"['butt', 'one of the classrooms', 'fridge', 'pantry', 'pocket']",False
work,desk,desk,"['aquarium', 'desk', 'fridge', 'washer', 'shell']",True
wristwatch,case,case,"['trap', 'most rooms', 'case', 'kitchen', 'bay']",True
xylitol sweetener,kitchen,kitchen,"['waiting room', 'hotel room', 'kitchen', 'livin room', 'board']",True
yam,oven,none,"['castle', 'bathroom or kitchen', ""prostitute's bedroom"", 'stand', 'oven']",False
yarn,cabinet,cabinet,"['bedroom drawer', 'apartment', 'closet', 'dwelling', 'cabinet']",True
yearbook,trunk,dormroom,"['boot', 'dormroom', 'loft', 'hall', 'trunk']",False
yoghurt,freezer,freezer,"['freezer', 'bathroom or kitchen', 'range', 'box', 'sack']",True
yogurt,oven,basket,"['oven', 'shaker', 'bundle', 'childs room', 'basket']",False
