object,pred_locations,rr,ap@1,ap@3,ap@5,rec@1,rec@3,rec@5
mast,"['attic', 'garage', 'storage room', 'backyard', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
master chef can,"['kitchen', 'pantry', 'dining room', 'garage', '']",1.0,1.0,0.8333333333333333,0.8055555555555555,0.058823529411764705,0.11764705882352941,0.17647058823529413
mat,"['entryway', 'bathroom', 'kitchen', 'bedroom', 'living']",0.5,0.0,0.5,0.5,0.0,0.25,0.25
match,"['kitchen', 'living room', 'bedroom', 'bathroom', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
mattress,"['bedroom', 'guest room', 'attic', 'basement', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
mayo,"['kitchen counter', 'refrigerator', 'pantry', 'cupboard', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
mayonnaise,"['kitchen', 'pantry', 'refrigerator', 'cupboard', 'dining']",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
measuring tape,"['workshop', 'garage', 'toolbox', 'storage closet', '']",0.5,0.0,0.5,0.5,0.0,0.058823529411764705,0.058823529411764705
meatloaf,"['kitchen', 'oven', 'refrigerator', 'dining table', '']",0.5,0.0,0.0,0.0,0.0,0.0,0.0
medicine,"['bathroom', 'bedroom', 'kitchen', 'living room']",1.0,1.0,1.0,0.75,0.058823529411764705,0.17647058823529413,0.23529411764705882
memory,"['computer', 'phone', 'photo album', 'bookshelf', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
meringue,"['kitchen', 'pantry', 'dining room', 'refrigerator']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
mess,"['kitchen', 'living room', 'bedroom', 'bathroom', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
metronome,"['music room', 'home office', 'living room', 'bedroom']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
microwave,"['kitchen', 'dining area', 'pantry', 'countertop', '']",1.0,1.0,1.0,1.0,0.5,0.5,0.5
milk,"['refrigerator', 'kitchen counter', 'pantry', '']",1.0,1.0,1.0,1.0,0.14285714285714285,0.14285714285714285,0.14285714285714285
milk fror,"['refrigerator', 'kitchen counter', 'pantry', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
mini soccer ball,"['playroom', 'bedroom', 'backyard', 'living room', '']",1.0,1.0,1.0,0.9166666666666666,0.058823529411764705,0.11764705882352941,0.17647058823529413
mint,"['kitchen', 'bathroom', 'garden', 'bedroom']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
mirror,"['bedroom', 'bathroom', 'hallway', 'living room']",1.0,1.0,1.0,0.6666666666666666,0.14285714285714285,0.2857142857142857,0.42857142857142855
mit,"['glove compartment', 'closet', 'dresser drawer', 'laundry']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
moistener,"['bathroom', 'bedroom', 'living room']",1.0,1.0,1.0,1.0,0.5,0.5,0.5
mold,"['bathroom', 'kitchen', 'basement', 'laundry room', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
monitor,"['home office', 'bedroom', 'living room', 'study', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
moonshine,"['basement', 'garage', 'attic', 'cupboard', 'pantry']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
mop,"['laundry room', 'garage', 'closet', 'basement', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
morboard,"['i think you meant ""mouseboard"" or ""']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,"['home office', 'desk', 'computer table', 'living room']",1.0,1.0,1.0,0.6666666666666666,0.029411764705882353,0.058823529411764705,0.08823529411764706
mouse pad,"['home office', 'desk', 'computer room', 'study', '']",1.0,1.0,1.0,1.0,0.058823529411764705,0.058823529411764705,0.058823529411764705
mousepad,"['home office', 'desk', 'computer room', 'study', '']",0.5,0.0,0.0,0.0,0.0,0.0,0.0
movie dvd,"['living room', 'home theater', 'bedroom', 'family room']",1.0,1.0,0.8333333333333333,0.8333333333333333,0.058823529411764705,0.11764705882352941,0.11764705882352941
muffin,"['kitchen counter', 'kitchen table', 'pantry', 'refrigerator']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
mug,"['kitchen', 'cupboard', 'dining table', 'office desk']",1.0,1.0,1.0,1.0,0.05263157894736842,0.05263157894736842,0.05263157894736842
mule,"['barn', 'stable', 'pasture', 'backyard', 'living']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
multiport hub,"['home office', 'living room', 'bedroom', 'study', '']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.17647058823529413
museum,"['living room', 'study', 'hallway', 'bedroom', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
mustard bottle,"['kitchen counter', 'pantry', 'refrigerator', 'cupboard', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
nail,"['garage', 'toolbox', 'workshop', 'closet', 'bathroom']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
napkin,"['dining table', 'kitchen', 'living room', 'bathroom']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
neck rest,"['bed', 'couch', 'armchair', 'office chair', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
neckwear,"['closet', 'dresser', 'laundry room', 'bedroom floor']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
net,"['backyard', 'garage', 'attic', 'closet', 'living']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
netting,"['windows', 'doors', 'patio', 'garden', 'attic', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
newspaper,"['living room', 'kitchen', 'home office', 'bedroom', '']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
nine hole peg test,"['occupational therapy room', ""doctor's office"", 'physical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
nintendo switch,"['living room', 'bedroom', 'family room', 'playroom']",1.0,1.0,1.0,0.6666666666666666,0.058823529411764705,0.11764705882352941,0.17647058823529413
notebook,"['home office', 'bedroom', 'living room', 'kitchen', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
oil,"['kitchen', 'garage', 'pantry', 'bathroom', 'laundry']",1.0,1.0,1.0,1.0,0.2,0.2,0.2
ointment,"['bathroom', 'bedroom', 'medicine cabinet', 'first aid']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
olive,"['kitchen', 'pantry', 'dining room', 'bar']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
orange,"['kitchen', 'dining table', 'refrigerator', 'fruit bowl']",1.0,1.0,1.0,1.0,0.058823529411764705,0.058823529411764705,0.058823529411764705
organiser,"['home office', 'study', 'desk', 'kitchen counter', '']",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
ottoman,"['living room', 'bedroom', 'family room', 'den', '']",1.0,1.0,1.0,0.75,0.25,0.25,0.5
outfit,"['closet', 'bedroom', 'dresser', 'laundry room', '']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
oven,"['kitchen', 'dining room', 'outdoor cooking area', 'garage']",1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
pad,"['desk', 'chair', 'floor', 'table', 'bed', '']",1.0,1.0,1.0,1.0,0.25,0.25,0.25
padlock,"['shed', 'garage', 'outdoor storage', 'backyard', '']",0.5,0.0,0.5,0.5,0.0,0.058823529411764705,0.058823529411764705
paint,"['garage', 'basement', 'attic', 'storage closet', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
paint bottle set,"['garage', 'basement', 'storage room', 'attic', '']",1.0,1.0,0.8333333333333333,0.8333333333333333,0.058823529411764705,0.11764705882352941,0.11764705882352941
paint maker,"['garage', 'basement', 'attic', 'shed', 'closet']",1.0,1.0,1.0,0.5,0.058823529411764705,0.058823529411764705,0.11764705882352941
painting,"['living room', 'bedroom', 'hallway', 'dining room', '']",1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666
pajama,"['bedroom', 'closet', 'laundry room', 'dresser']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pan,"['kitchen', 'cupboard', 'drawer', 'stove', 'dining table']",1.0,1.0,1.0,1.0,0.058823529411764705,0.058823529411764705,0.058823529411764705
pantry,"['kitchen', 'dining room', 'basement', 'garage', 'closet']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
paper,"['home office', 'study', 'desk', 'kitchen', 'living']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper bag,"['kitchen', 'pantry', 'dining room', 'living room']",1.0,1.0,0.8333333333333333,0.5555555555555555,0.058823529411764705,0.11764705882352941,0.17647058823529413
paperclip,"['office desk', 'home office', 'kitchen counter', 'drawer']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
papertowelroll,"['kitchen', 'pantry', 'dining room', 'laundry room', '']",1.0,1.0,1.0,1.0,0.5,0.5,0.5
paperweight,"['desk', 'office', 'study', 'living room', 'shelf']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
parchment sheet,"['home office', 'study', 'desk drawer', 'craft room']",1.0,1.0,1.0,1.0,0.058823529411764705,0.058823529411764705,0.058823529411764705
parsley,"['kitchen', 'pantry', 'refrigerator', 'garden', 'dining']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pasta,"['kitchen pantry', 'kitchen cabinets', 'kitchen countertops', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
paste,"['kitchen', 'bathroom', 'laundry room', 'bedroom']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pastry,"['kitchen', 'dining room', 'pantry', 'refrigerator', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pea,"['kitchen', 'pantry', 'freezer', 'dining table', '']",0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.25,0.25
peach,"['kitchen counter', 'kitchen table', 'refrigerator', 'fruit']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pear,"['kitchen counter', 'kitchen table', 'refrigerator', 'fruit']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pedal,"['basement', 'garage', 'laundry room', 'exercise room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
peg and hammer toy,"['playroom', 'toy box', 'nursery', 'living room']",1.0,1.0,1.0,0.5,0.058823529411764705,0.058823529411764705,0.11764705882352941
pen,"['desk', 'office', 'kitchen counter', 'living room table']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pencil,"['desk', 'office', 'kitchen table', 'living room', '']",0.25,0.0,0.0,0.25,0.0,0.0,0.09090909090909091
pencil case,"['desk', 'bedroom', 'home office', 'kitchen table', '']",0.5,0.0,0.5833333333333333,0.5833333333333333,0.0,0.11764705882352941,0.11764705882352941
pepper,"['kitchen counter', 'kitchen table', 'pantry', 'dining table']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
peppermint,"['kitchen', 'pantry', 'bathroom', 'bedroom nightstand']",1.0,1.0,0.8333333333333333,0.8333333333333333,0.058823529411764705,0.11764705882352941,0.11764705882352941
peppershaker,"['kitchen table', 'kitchen counter', 'dining table', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pepsi,"['refrigerator', 'kitchen counter', 'pantry', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pepsi can pack,"['kitchen', 'pantry', 'garage', 'basement', 'living']",1.0,1.0,0.8333333333333333,0.8333333333333333,0.058823529411764705,0.11764705882352941,0.11764705882352941
perfume,"['bathroom', 'bedroom', 'closet', 'dresser', 'vanity']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pesto,"['kitchen', 'pantry', 'refrigerator', 'cupboard', 'dining']",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
pet food supplement,"['kitchen counter', 'pantry', 'cupboard', 'pet food']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
phillips screwdriver,"['garage', 'toolbox', 'workshop', 'basement', 'closet']",1.0,1.0,1.0,0.5,0.058823529411764705,0.058823529411764705,0.11764705882352941
phone,"['living room', 'bedroom', 'kitchen', 'office/study']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
phone armband case,"['gym bag', 'bedroom dresser', 'nightstand', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
phone stand,"['living room', 'bedroom', 'home office', 'kitchen', '']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.23529411764705882
photo,"['living room', 'bedroom', 'hallway', 'kitchen', 'office']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
photocopier,"['home office', 'study', 'bedroom', 'living room', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
photograph,"['living room', 'bedroom', 'hallway', 'kitchen', 'office']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
piccalilli,"['pantry', 'cupboard', 'fridge', 'kitchen counter', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
picture frame,"['living room', 'bedroom', 'hallway', 'office/study']",1.0,1.0,1.0,1.0,0.058823529411764705,0.11764705882352941,0.11764705882352941
pie,"['kitchen', 'dining room', 'refrigerator', 'pantry', '']",1.0,1.0,0.8333333333333333,0.8333333333333333,0.14285714285714285,0.2857142857142857,0.2857142857142857
pill,"['medicine cabinet', 'bathroom counter', 'kitchen counter', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pillow,"['bed', 'couch', 'armchair', 'bedroom floor', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pillowcase,"['bedroom', 'linen closet', 'laundry room', 'closet']",1.0,1.0,1.0,1.0,0.5,0.5,0.5
pineapple,"['kitchen', 'dining room', 'pantry', 'refrigerator', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pirate,"['bedroom', 'playroom', 'living room', 'back']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pit,"['backyard', 'basement', 'garage', 'living room', '']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
pitcher base,"['kitchen counter', 'kitchen table', 'dining table', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pizza,"['kitchen', 'dining room', 'living room', 'refrigerator']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
plant,"['living room', 'bedroom', 'kitchen', 'balcony', 'hallway']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.17647058823529413
plant container,"['living room', 'balcony', 'kitchen', 'bedroom', 'hallway']",1.0,1.0,0.8333333333333333,0.8055555555555555,0.058823529411764705,0.11764705882352941,0.17647058823529413
plant saucer,"['living room', 'dining room', 'kitchen', 'bedroom', '']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.23529411764705882
plate,"['kitchen', 'dining room', 'cupboard', 'dishwasher', '']",1.0,1.0,1.0,1.0,0.058823529411764705,0.11764705882352941,0.11764705882352941
platter,"['kitchen', 'dining room', 'cupboard', 'pantry', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
plum,"['kitchen counter', 'kitchen table', 'refrigerator', 'fruit']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
plumbing,"['kitchen', 'bathroom', 'laundry room', 'garage', 'basement']",1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666
plunger,"['bathroom', 'laundry room', 'kitchen', 'garage', '']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
popsicle,"['freezer', 'kitchen countertops', 'dining table', 'outdoor']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
pork,"['freezer', 'refrigerator', 'pantry', 'kitchen counter', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
portable speaker,"['living room', 'bedroom', 'kitchen', 'outdoor patio', '']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.17647058823529413
poster,"['bedroom', 'living room', 'hallway', 'office/st']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
pot,"['kitchen', 'cupboard', 'pantry', 'dining room', 'storage']",1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
potato,"['kitchen', 'pantry', 'dining room', 'cellar', '']",1.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
potpourri,"['living room', 'bedroom', 'closet', 'bathroom', 'entry']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
potted meat can,"['pantry', 'kitchen cupboard', 'refrigerator', 'garage', '']",0.25,0.0,0.0,0.25,0.0,0.0,0.058823529411764705
pottery,"['kitchen', 'dining room', 'living room', 'cupboard']",1.0,1.0,1.0,1.0,0.5,0.5,0.5
pouch,"['pocket', 'purse', 'bag', 'drawer', 'closet']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
power drill,"['garage', 'workshop', 'basement', 'storage closet', '']",1.0,1.0,1.0,1.0,0.058823529411764705,0.058823529411764705,0.058823529411764705
prawn,"['freezer', 'kitchen counter', 'refrigerator', 'pantry', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
presentation,"['home office', 'study', 'living room', 'dining room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
preserve,"['pantry', 'kitchen counter', 'refrigerator', 'cupboard', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pressure cooker,"['kitchen', 'pantry', 'cupboard', 'storage room', 'garage']",1.0,1.0,1.0,0.5,0.058823529411764705,0.058823529411764705,0.17647058823529413
pretzel,"['kitchen', 'pantry', 'living room', 'dining room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
propellor,"['basement', 'garage', 'attic', 'closet', 'living']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
prow,"['attic', 'garage', 'basement', 'storage room', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pudding,"['refrigerator', 'kitchen counter', 'dining table']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pudding box,"['kitchen', 'pantry', 'refrigerator', 'cupboard', 'trash']",1.0,1.0,1.0,1.0,0.058823529411764705,0.058823529411764705,0.058823529411764705
pump,"['basement', 'garage', 'laundry room', 'kitchen', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
puzzle game,"['living room', 'playroom', 'bedroom', 'closet', '']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.23529411764705882
pyjama,"['bedroom', 'wardrobe', 'laundry basket', 'drawer']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
quilt,"['bedroom', 'linen closet', 'laundry room', 'guest']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
rack,"['kitchen', 'garage', 'closet', 'laundry room', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
racquetball,"['garage', 'closet', 'attic', 'basement', 'living']",1.0,1.0,1.0,1.0,0.058823529411764705,0.11764705882352941,0.11764705882352941
radiator,"['living room', 'bedroom', 'hallway', 'kitchen', 'bathroom']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
radio,"['living room', 'kitchen', 'bedroom', 'office/study']",0.5,0.0,0.5833333333333333,0.5833333333333333,0.0,0.4,0.4
rafter,"['attic', 'garage', 'basement', 'storage room', '']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
rag,"['laundry room', 'garage', 'kitchen', 'bathroom', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
raincoat,"['entryway', 'closet', 'hooks near front door', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
ramekin,"['kitchen', 'dining room', 'pantry', 'cupboard', '']",1.0,1.0,1.0,1.0,0.058823529411764705,0.11764705882352941,0.11764705882352941
reader,"['living room', 'bedroom', 'home office', 'study', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
reference,"['home office', 'study', 'bookshelf', 'living room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigerator,"['kitchen', 'dining room', 'garage', 'outdoor patio or']",1.0,1.0,1.0,1.0,0.2,0.2,0.2
remote control,"['living room', 'bedroom', 'family room', 'office', '']",1.0,1.0,1.0,1.0,0.058823529411764705,0.11764705882352941,0.11764705882352941
remotecontrol,"['living room', 'bedroom', 'family room', 'office', '']",1.0,1.0,1.0,1.0,0.5,1.0,1.0
residence,"['everywhere in the house', 'entrance', 'living room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
restroom,"['bathroom', 'bedroom', 'hallway', 'kitchen']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
rib,"['kitchen', 'dining room', 'pantry', 'refrigerator', '']",0.25,0.0,0.0,0.0,0.0,0.0,0.0
ribbon,"['craft room', 'sewing box', 'closet', 'gift wrapping']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
rice,"['kitchen pantry', 'kitchen cabinets', 'dining table', 'countertops']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
rmal laminator,"['home office', 'study', 'craft room', 'garage', '']",1.0,1.0,1.0,0.75,0.058823529411764705,0.058823529411764705,0.11764705882352941
roast,"['kitchen', 'oven', 'dining table', 'refrigerator', '']",0.5,0.0,0.0,0.0,0.0,0.0,0.0
robe,"['bedroom closet', 'bathroom', 'laundry room', 'bedroom']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
rod,"['basement', 'garage', 'closet', 'storage room', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll,"['kitchen', 'pantry', 'cupboard', 'dining table', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolodex,"['home office', 'study', 'desk', 'kitchen counter', '']",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
romaine,"['kitchen', 'refrigerator', 'pantry', 'dining table', '']",0.5,0.0,0.0,0.0,0.0,0.0,0.0
rook,"['living room', 'family room', 'home office', 'study']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
room,"['entire house', 'upstairs', 'downstairs', 'hallway', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
roomdecor,"['living room', 'bedroom', 'dining room', 'hallway', '']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
rope,"['garage', 'attic', 'basement', 'closet', 'laundry']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
rose,"['vase on a dining table', 'living room coffee']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
rotisserie,"['kitchen', 'dining room', 'garage', 'outdoor patio', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
router,"['home office', 'living room', 'bedroom', 'hallway', '']",1.0,1.0,1.0,1.0,0.05263157894736842,0.15789473684210525,0.15789473684210525
row,"['garden', 'backyard', 'patio', 'balcony', 'living']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
rubiks cube,"['desk', 'bedroom', 'living room', 'playroom', '']",0.5,0.0,0.5833333333333333,0.6388888888888888,0.0,0.11764705882352941,0.17647058823529413
rudder,"['none', 'garage', 'basement', 'attic', 'backyard', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
rug,"['living room', 'bedroom', 'hallway', 'kitchen', 'bathroom']",1.0,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333
rule,"['workshop', 'garage', 'office', 'desk', 'toolbox']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
ruler,"['office', 'desk', 'drawer', 'closet', 'craft room']",0.5,0.0,0.5833333333333333,0.5833333333333333,0.0,0.6666666666666666,0.6666666666666666
sachet,"['laundry room', 'closet', 'dresser', 'bathroom', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
safe,"['bedroom closet', 'home office', 'basement', 'garage']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
salad,"['kitchen', 'refrigerator', 'dining table', 'pantry']",0.5,0.0,0.0,0.0,0.0,0.0,0.0
salmon,"['freezer', 'refrigerator', 'kitchen counter', 'pantry', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
salt,"['kitchen counter', 'kitchen table', 'pantry', 'cupboard', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
salt shaker,"['kitchen table', 'kitchen counter', 'dining table', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
saltshaker,"['kitchen table', 'kitchen counter', 'dining table', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
sander,"['garage', 'workshop', 'basement', 'shed', 'laundry']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
sandwich,"['kitchen', 'dining room', 'refrigerator', 'pantry', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
sanitary pads,"['bathroom', 'bedroom', 'laundry room', 'closet']",1.0,1.0,1.0,0.6666666666666666,0.058823529411764705,0.11764705882352941,0.17647058823529413
sauce,"['kitchen', 'pantry', 'dining room', 'refrigerator']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
saucepan,"['kitchen', 'cupboard', 'drawer', 'countertop', 'dining']",1.0,1.0,1.0,1.0,0.5,0.5,0.5
saucer,"['kitchen', 'dining room', 'living room', 'cupboard']",1.0,1.0,1.0,1.0,0.05263157894736842,0.15789473684210525,0.15789473684210525
saute pan,"['kitchen', 'kitchen cabinets', 'dining room', 'pantry', '']",1.0,1.0,0.8333333333333333,0.8333333333333333,0.058823529411764705,0.11764705882352941,0.11764705882352941
saw,"['garage', 'shed', 'basement', 'workshop', 'storage']",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
scallop,"['freezer', 'kitchen counter', 'pantry', 'refrigerator', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
scarf,"['closet', 'dresser', 'laundry room', 'bedroom floor']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
school,"['none', 'since ""school"" is not an object']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
schoolbook,"['bedroom', 'home office', 'living room', 'kitchen']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
scissors,"['kitchen', 'office/study', 'sewing room', '']",1.0,1.0,1.0,1.0,0.045454545454545456,0.045454545454545456,0.045454545454545456
scone,"['kitchen', 'dining room', 'pantry', 'cupboard', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
screwdriver,"['garage', 'toolbox', 'workshop', 'basement', 'storage']",0.5,0.0,0.5,0.5,0.0,0.3333333333333333,0.3333333333333333
scrubbrush,"['kitchen', 'bathroom', 'laundry room', 'garage', '']",0.5,0.0,0.0,0.0,0.0,0.0,0.0
set,"['living room', 'family room', 'bedroom', 'closet', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
set-top box,"['living room', 'bedroom', 'home office', 'family room']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.17647058823529413
setting,"['living room', 'dining room', 'kitchen', 'bedroom', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
sextant,"['study', 'office', 'attic', 'garage', 'basement', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
shear,"['garden shed', 'garage', 'toolbox', 'kitchen', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
shed,"['backyard', 'garden', 'outdoor storage area', 'garage']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
sheet,"['bedroom', 'linen closet', 'laundry room', 'storage']",1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
shelf,"['living room', 'bedroom', 'kitchen', 'office', 'hallway']",1.0,1.0,1.0,1.0,0.1,0.3,0.3
shellac,"['workshop', 'garage', 'basement', 'attic', 'closet']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
shelvingunit,"['living room', 'bedroom', 'home office', 'garage', '']",1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666
shirt,"['closet', 'dresser', 'laundry room', 'bedroom floor']",1.0,1.0,1.0,1.0,0.25,0.5,0.5
shoe,"['entryway', 'closet', 'bedroom', 'laundry room', '']",0.5,0.0,0.5833333333333333,0.5833333333333333,0.0,0.08,0.08
shoe box,"['closet', 'bedroom', 'storage room', 'attic', '']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.17647058823529413
shop,"['garage', 'shed', 'basement', 'attic', 'closet']",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
