object,pred_locations,rr,ap@1,ap@3,ap@5,rec@1,rec@3,rec@5
lime squeezer,"['kitchen drawer', 'countertop', 'utensil holder']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
linoleum,"['kitchen', 'bathroom', 'laundry room', 'entryway', 'basement']",1.0,1.0,1.0,1.0,0.25,0.25,0.25
lip,"['bathroom sink', 'bedroom nightstand', 'makeup bag', 'purse']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
lipstick,"['bathroom counter', 'bedroom dresser', 'purse', 'makeup bag']",0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.05263157894736842,0.05263157894736842
liquor,"['kitchen cabinet', 'bar cart', 'home bar', 'pantry', 'dining room cabinet']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
loaf,"['kitchen counter', 'bread bin', 'pantry', 'freezer', 'refrigerator']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
lobster,"['refrigerator', 'freezer', 'kitchen counter', 'dining table']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
loft,"['attic', 'garage', 'basement', 'spare bedroom', 'storage closet']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
lotion,"['bathroom', 'bedroom', 'kitchen']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
lunch,"['refrigerator', 'countertop', 'table', 'lunch bag', 'microwave']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
lunch bag,"['kitchen counter', 'refrigerator', 'pantry', 'dining table', 'entryway table', 'car', 'backpack']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
lunch box,"['kitchen counter', 'kitchen table', 'refrigerator', 'pantry', 'backpack', 'car']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
magazine,"['coffee table', 'bookshelf', 'nightstand', 'end table', 'floor', 'armchair']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
magnet,"['refrigerator', 'toolbox', 'junk drawer', ""kid's room"", 'office desk']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
magnifying glass,"['desk drawer', 'bathroom cabinet', 'toolbox', 'bookshelf', 'kitchen drawer']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
mail,"['entryway table', 'kitchen counter', 'desk', 'dining table', 'coffee table']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
mailbox,"['front porch', 'entryway', 'near front door']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
mainsail,"['garage', 'attic', 'basement', 'spare room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
makeup,"['bathroom counter', 'bedroom dresser', 'makeup bag', 'bathroom drawer']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
marshmallow,"['kitchen pantry', 'kitchen counter', 'cupboard', ""child's bedroom"", 'living room coffee table']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
mascara,"['bathroom counter', 'bedroom dresser', 'makeup bag']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
mast,"['living room', 'bedroom', 'attic', 'basement']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
master chef can,"['kitchen pantry', 'kitchen cabinet', 'countertop']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
mat,"['entrance', 'bathroom', 'kitchen', 'bedroom', 'living room']",0.5,0.0,0.5,0.25,0.0,0.25,0.25
match,"['kitchen drawer', 'coffee table', 'nightstand', 'fireplace mantel', 'toolbox']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
mattress,"['bedroom', 'guest room', 'attic', 'basement']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
mayo,"['refrigerator', 'pantry']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
mayonnaise,"['refrigerator', 'pantry']",1.0,1.0,1.0,1.0,0.5,0.5,0.5
measuring tape,"['toolbox', 'junk drawer', 'kitchen drawer', 'office desk', 'garage workbench']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
meatloaf,"['refrigerator', 'countertop', 'oven', 'dining table']",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
medicine,"['bathroom cabinet', 'medicine cabinet', 'nightstand', 'kitchen drawer']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
memory,"['desk', 'nightstand', 'bookshelf', 'attic', 'box']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
meringue,"['kitchen counter', 'refrigerator', 'pantry', 'dining table']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
mess,"['living room', 'kitchen', 'bedroom', 'bathroom', 'hallway', 'dining room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
metronome,"['music room', 'study', 'bedroom', 'living room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
microwave,"['kitchen counter', 'built-in kitchen cabinet', 'kitchen island']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
milk,"['refrigerator', 'countertop', 'pantry']",1.0,1.0,1.0,1.0,0.14285714285714285,0.14285714285714285,0.14285714285714285
milk fror,"['refrigerator', 'countertop', 'pantry']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
mini soccer ball,"[""child's bedroom"", 'living room', 'garage', 'basement']",0.5,0.0,0.5833333333333333,0.5833333333333333,0.0,0.11764705882352941,0.11764705882352941
mint,"['kitchen counter', 'refrigerator', 'pantry', 'medicine cabinet', 'drawer']",0.5,0.0,0.0,0.0,0.0,0.0,0.0
mirror,"['bathroom', 'bedroom', 'hallway']",1.0,1.0,1.0,1.0,0.14285714285714285,0.2857142857142857,0.2857142857142857
mit,"['kitchen drawer', 'laundry room', 'bathroom drawer', 'toolbox', 'utility closet']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
moistener,"['desk drawer', 'office supply caddy', 'junk drawer', 'kitchen drawer']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
mold,"['bathroom', 'kitchen', 'basement', 'attic', 'refrigerator']",0.2,0.0,0.0,0.0,0.0,0.0,0.0
monitor,"['desk', 'living room', 'bedroom', 'home office', 'kitchen']",1.0,1.0,1.0,1.0,0.5,0.5,0.5
moonshine,"['basement', 'pantry', 'cabinet', 'closet', 'under the sink']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
mop,"['closet', 'utility room', 'laundry room', 'bathroom', 'kitchen']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
morboard,"['garage', 'shed', 'basement', 'bedroom', 'living room']",1.0,1.0,1.0,0.5,0.058823529411764705,0.058823529411764705,0.17647058823529413
mouse,"['under the sofa', 'behind furniture', 'in a cupboard', 'inside a wall', 'near a computer.']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse pad,"['desk', 'computer table', 'home office', 'nightstand', 'living room table']",0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.058823529411764705,0.058823529411764705
mousepad,"['desk', 'computer table', 'nightstand', 'coffee table', 'floor']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
movie dvd,"['living room shelf', 'entertainment center', 'media cabinet', 'bedroom nightstand', 'coffee table']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
muffin,"['kitchen counter', 'pantry', 'dining table', 'fridge', 'trash can']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
mug,"['kitchen counter', 'kitchen sink', 'coffee table', 'bedside table', 'desk']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
mule,"['barn', 'garage', 'stable', 'shed']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
multiport hub,"['desk', 'entertainment center', 'home office', 'nightstand', 'behind furniture']",0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.058823529411764705,0.058823529411764705
museum,"['living room', 'study', 'bedroom']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
mustard bottle,"['refrigerator', 'pantry', 'cupboard', 'countertop', 'dining table']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
nail,"['toolbox', 'garage', 'shed', 'junk drawer', 'basement']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
napkin,"['kitchen table', 'dining table', 'countertop', 'drawer', 'napkin holder', 'under furniture']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
neck rest,"['couch', 'armchair', 'bed', 'car', 'office chair']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
neckwear,"['bedroom closet', 'bedroom dresser', 'hallway closet', 'bathroom counter', 'coat rack']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
net,"['garage', 'basement', 'closet', 'bedroom', 'bathroom']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
netting,"['kitchen', 'bathroom', 'bedroom', 'garage', 'garden shed']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
newspaper,"['coffee table', 'kitchen table', 'entryway table', 'armchair', 'floor', 'recycling bin']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
nine hole peg test,"['desk drawer', 'medicine cabinet', 'toy box', 'shelf', 'closet']",0.2,0.0,0.0,0.0,0.0,0.0,0.058823529411764705
nintendo switch,"['living room', 'bedroom', 'office/study']",1.0,1.0,1.0,1.0,0.058823529411764705,0.11764705882352941,0.11764705882352941
notebook,"['desk', 'nightstand', 'bookshelf', 'coffee table', 'backpack', 'kitchen counter']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
oil,"['kitchen cabinet', 'pantry', 'garage', 'basement', 'utility room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
ointment,"['bathroom cabinet', 'medicine cabinet', 'bedside table', 'kitchen drawer']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
olive,"['kitchen pantry', 'kitchen counter', 'dining table', 'refrigerator']",0.25,0.0,0.0,0.0,0.0,0.0,0.0
orange,"['fruit bowl', 'kitchen counter', 'refrigerator', 'pantry']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
organiser,"['desk drawer', 'kitchen drawer', 'bathroom drawer', 'shelf', 'closet', 'under the sink']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
ottoman,"['living room', 'family room', 'bedroom', 'den']",1.0,1.0,1.0,0.5,0.25,0.25,0.5
outfit,"['bedroom closet', 'bedroom dresser', 'laundry basket', 'bedroom floor', 'bathroom floor']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
oven,"['kitchen', 'garage']",1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
pad,"['desk', 'floor', 'bathroom counter', 'kitchen counter', 'nightstand', 'living room floor']",1.0,1.0,1.0,1.0,0.25,0.25,0.25
padlock,"['toolbox', 'shed', 'junk drawer', 'under the sink', 'nightstand']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
paint,"['garage', 'basement', 'shed', 'utility closet', 'craft room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
paint bottle set,"['garage', 'basement', 'craft room', 'closet', 'under the sink']",1.0,1.0,1.0,0.75,0.058823529411764705,0.058823529411764705,0.11764705882352941
paint maker,"['garage', 'basement', 'craft room', 'utility closet', 'shed']",1.0,1.0,1.0,1.0,0.058823529411764705,0.058823529411764705,0.058823529411764705
painting,"['living room', 'bedroom', 'hallway', 'dining room', 'office', 'kitchen']",1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666
pajama,"['bedroom', 'closet', 'dresser', 'hamper', 'floor']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pan,"['kitchen sink', 'kitchen cupboard', 'kitchen counter', 'stovetop', 'oven']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantry,"['kitchen', 'basement', 'utility room']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
paper,"['desk', 'countertop', 'table', 'bookshelf', 'floor', 'recycling bin', 'trash can', 'nightstand', 'drawer']",0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.25,0.25
paper bag,"['kitchen', 'pantry', 'under the sink', 'recycling bin', 'entryway', 'garage']",1.0,1.0,1.0,1.0,0.058823529411764705,0.058823529411764705,0.058823529411764705
paperclip,"['desk drawer', 'junk drawer', 'pencil holder', 'countertop near computer', 'toolbox', 'floor']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
papertowelroll,"['kitchen counter', 'under the sink', 'pantry', 'linen closet', 'bathroom counter']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
paperweight,"['desk', 'bookshelf', 'coffee table', 'nightstand', 'windowsill']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
parchment sheet,"['kitchen drawer', 'pantry', 'bookshelf', 'desk drawer', 'craft supplies box']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
parsley,"['refrigerator', 'countertop', 'sink', 'compost bin']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pasta,"['kitchen cupboard', 'pantry', 'kitchen counter']",0.5,0.0,0.5,0.5,0.0,0.5,0.5
paste,"['desk drawer', 'kitchen drawer', 'craft supplies box', 'junk drawer', 'toolbox']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pastry,"['kitchen counter', 'dining table', 'pantry', 'refrigerator', 'cake stand']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pea,"['freezer', 'refrigerator', 'pantry', 'countertop', 'floor', 'dining table']",1.0,1.0,1.0,1.0,0.25,0.25,0.25
peach,"['kitchen counter', 'fruit bowl', 'refrigerator', 'dining table']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pear,"['fruit bowl', 'kitchen counter', 'refrigerator', 'dining table']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pedal,"['bicycle', 'sewing machine', 'piano', 'trash can', 'toy box']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
peg and hammer toy,"[""child's bedroom"", 'playroom', 'living room', 'toy box', 'storage bin']",0.5,0.0,0.5833333333333333,0.5833333333333333,0.0,0.11764705882352941,0.11764705882352941
pen,"['desk', 'drawer', 'countertop', 'table', 'nightstand', 'bag', 'bookshelf']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pencil,"['desk', 'drawer', 'countertop', 'table', 'floor', 'backpack', 'pencil holder']",0.5,0.0,0.5,0.5,0.0,0.09090909090909091,0.09090909090909091
pencil case,"['desk drawer', 'backpack', 'bookshelf', 'kitchen counter', 'living room table']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pepper,"['kitchen counter', 'spice rack', 'pantry', 'dining table']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
peppermint,"['kitchen counter', 'pantry', 'drawer', 'medicine cabinet', 'candy dish']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
peppershaker,"['kitchen counter', 'dining table', 'spice rack', 'pantry']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pepsi,"['refrigerator', 'pantry', 'countertop', 'coffee table', 'dining table']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pepsi can pack,"['pantry', 'refrigerator', 'recycling bin', 'countertop', 'basement']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
perfume,"['bathroom counter', 'bedroom dresser', 'vanity table', 'linen closet']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pesto,"['refrigerator', 'pantry', 'countertop']",1.0,1.0,1.0,1.0,0.5,0.5,0.5
pet food supplement,"['kitchen counter', 'pantry', 'pet food storage container', 'utility drawer']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
phillips screwdriver,"['toolbox', 'junk drawer', 'garage', 'workshop', 'kitchen drawer']",0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.058823529411764705,0.058823529411764705
phone,"['nightstand', 'couch', 'coffee table', 'kitchen counter', 'desk', 'bedroom floor', 'bathroom counter']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
phone armband case,"['bedroom drawer', 'nightstand', 'gym bag', 'bathroom counter']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
phone stand,"['nightstand', 'desk', 'kitchen counter', 'coffee table', 'dresser']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
photo,"['living room wall', 'bedroom nightstand', 'hallway table', 'office desk', 'mantelpiece', 'bookshelf', 'photo album']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
photocopier,"['home office', 'study', 'desk']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
photograph,"['living room wall', 'bedroom nightstand', 'hallway table', 'office desk', 'mantelpiece', 'bookshelf', 'photo album']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
piccalilli,"['refrigerator', 'pantry', 'cupboard']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
picture frame,"['living room wall', 'bedroom wall', 'hallway wall', 'office wall', 'mantelpiece', 'bookshelf', 'nightstand']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pie,"['kitchen counter', 'refrigerator', 'dining table', 'windowsill']",0.5,0.0,0.5,0.5,0.0,0.14285714285714285,0.14285714285714285
pill,"['medicine cabinet', 'nightstand', 'purse', 'countertop', 'floor']",0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.25,0.25
pillow,"['bedroom', 'living room', 'guest room', 'couch']",1.0,1.0,1.0,1.0,0.05,0.1,0.1
pillowcase,"['bedroom', 'linen closet', 'laundry basket', 'washing machine']",1.0,1.0,1.0,1.0,0.5,0.5,0.5
pineapple,"['kitchen counter', 'fruit bowl', 'refrigerator']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pirate,"[""child's bedroom"", 'attic', 'basement', 'living room shelf']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pit,"['kitchen', 'living room', 'basement', 'garage', 'backyard']",0.2,0.0,0.0,0.0,0.0,0.0,0.0
pitcher base,"['refrigerator', 'cupboard', 'countertop', 'dining table']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pizza,"['kitchen counter', 'dining table', 'coffee table', 'refrigerator', 'pizza box on the floor']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
plant,"['living room', 'kitchen', 'bedroom', 'bathroom', 'hallway', 'office', 'balcony', 'patio']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.23529411764705882
plant container,"['windowsill', 'tabletop', 'floor', 'shelf', 'hanging from ceiling']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
plant saucer,"['windowsill', 'coffee table', 'bookshelf', 'floor', 'plant stand']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
plate,"['kitchen sink', 'kitchen counter', 'dining table', 'dishwasher', 'cupboard']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
platter,"['kitchen cupboard', 'dining room sideboard', 'coffee table']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
plum,"['refrigerator', 'fruit bowl', 'kitchen counter', 'pantry']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
plumbing,"['bathroom', 'kitchen', 'basement', 'utility room', 'garage']",1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666
plunger,"['bathroom', 'under sink', 'closet', 'garage']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
popsicle,"['freezer', 'kitchen counter', 'trash can']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
pork,"['refrigerator', 'freezer', 'countertop', 'pantry']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
portable speaker,"['living room', 'bedroom', 'kitchen', 'bathroom', 'office', 'patio/deck']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.23529411764705882
poster,"['wall', 'bedroom', 'living room', 'hallway', 'office/study']",0.5,0.0,0.0,0.0,0.0,0.0,0.0
pot,"['kitchen cupboard', 'kitchen counter', 'stovetop', 'sink', 'dining table']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
potato,"['kitchen counter', 'pantry', 'vegetable drawer', 'bowl on the counter', 'cupboard']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
potpourri,"['living room', 'bathroom', 'bedroom', 'entryway']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
potted meat can,"['pantry', 'refrigerator', 'trash can']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pottery,"['living room shelf', 'dining room cabinet', 'kitchen counter', 'bedroom nightstand', 'decorative display case']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pouch,"['purse', 'backpack', 'drawer', 'shelf', 'countertop', 'floor']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
power drill,"['garage', 'shed', 'workshop', 'toolbox', 'basement']",1.0,1.0,1.0,1.0,0.058823529411764705,0.058823529411764705,0.058823529411764705
prawn,"['refrigerator', 'freezer', 'countertop', 'sink', 'trash can']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
presentation,"['desk', 'home office', 'bookshelf', 'coffee table', 'briefcase', 'laptop bag']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
preserve,"['pantry', 'refrigerator', 'cabinet']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pressure cooker,"['kitchen counter', 'kitchen cabinet', 'pantry']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pretzel,"['kitchen counter', 'pantry', 'coffee table', 'living room floor', 'backpack', 'lunch bag']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
propellor,"['garage', 'attic', 'shed', 'workshop', ""child's room""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0
prow,"['boat', 'shed', 'garage', 'attic']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
pudding,"['refrigerator', 'pantry', 'cupboard']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pudding box,"['refrigerator', 'pantry', 'countertop', 'recycling bin']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pump,"['bathroom sink', 'kitchen sink', 'garage', 'basement', 'garden shed']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
puzzle game,"['living room', 'coffee table', 'bookshelf', 'game closet', ""child's bedroom""]",1.0,1.0,1.0,1.0,0.058823529411764705,0.058823529411764705,0.058823529411764705
pyjama,"['bedroom', 'closet', 'dresser', 'laundry basket', 'hamper']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
quilt,"['bedroom', 'guest room', 'linen closet', 'attic', 'living room couch']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
rack,"['kitchen', 'bathroom', 'closet', 'garage', 'entryway']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
racquetball,"['garage', 'basement', 'closet', 'spare room', 'attic']",1.0,1.0,0.8333333333333333,0.8333333333333333,0.058823529411764705,0.11764705882352941,0.11764705882352941
radiator,"['living room', 'bedroom', 'hallway', 'bathroom']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
radio,"['living room', 'kitchen', 'bedroom', 'bathroom', 'garage']",0.5,0.0,0.5833333333333333,0.5833333333333333,0.0,0.4,0.4
rafter,"['attic', 'garage', 'shed', 'basement']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
rag,"['kitchen sink', 'under the kitchen sink', 'bathroom sink', 'laundry room', 'cleaning supply closet']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
raincoat,"['entryway closet', 'coat rack', 'mudroom', 'laundry room', 'bedroom closet']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
ramekin,"['kitchen counter', 'kitchen cabinet', 'oven', 'refrigerator', 'dining table']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
reader,"['nightstand', 'living room table', 'bookshelf', 'office desk', 'bedroom floor']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
reference,"['bookshelf', 'desk', 'nightstand', 'coffee table', 'office.']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigerator,"['kitchen', 'garage', 'basement']",1.0,1.0,1.0,1.0,0.2,0.2,0.2
remote control,"['coffee table', 'sofa', 'end table', 'tv stand', 'bed', 'floor']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
remotecontrol,"['coffee table', 'sofa', 'end table', 'tv stand', 'bed', 'floor']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
residence,"['desk', 'bookshelf', 'nightstand', 'coffee table', 'entryway table']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
restroom,"['bathroom', 'ensuite bathroom', 'powder room', 'guest bathroom', 'half bath']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
rib,"['refrigerator', 'trash can', 'countertop', 'dining table']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
ribbon,"['gift wrapping station', 'craft supplies drawer', ""child's bedroom"", 'sewing kit', 'junk drawer']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
rice,"['pantry', 'cupboard', 'kitchen counter', 'rice cooker']",1.0,1.0,1.0,1.0,0.5,0.5,0.5
rmal laminator,"['home office', 'desk drawer', 'shelf', 'storage closet']",1.0,1.0,1.0,1.0,0.058823529411764705,0.058823529411764705,0.058823529411764705
roast,"['oven', 'refrigerator', 'countertop', 'dining table']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
robe,"['bedroom', 'bathroom']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
rod,"['closet', 'garage', 'kitchen drawer', 'bathroom', 'under a bed']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll,"['kitchen drawer', 'bathroom drawer', 'junk drawer', 'toy box', 'linen closet']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolodex,"['desk', 'office', 'study', 'bookshelf', 'drawer']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
romaine,"['refrigerator', 'crisper drawer']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
rook,"['chessboard', 'attic', 'storage box']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
room,"['living room', 'bedroom', 'bathroom', 'kitchen', 'hallway', 'dining room', 'basement', 'attic', 'garage']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
roomdecor,"['living room', 'bedroom', 'hallway', 'dining room', 'office', 'bathroom']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
rope,"['garage', 'basement', 'closet', 'shed', 'attic', 'under a bed', 'drawer']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
rose,"['vase', 'kitchen counter', 'dining table', 'bedroom nightstand', 'coffee table']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
rotisserie,"['kitchen counter', 'kitchen cabinet', 'pantry', 'dining room sideboard']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
router,"['living room', 'office', 'bedroom', 'hallway', 'basement']",1.0,1.0,0.8333333333333333,0.8333333333333333,0.05263157894736842,0.10526315789473684,0.10526315789473684
row,"['linen closet', 'bedroom', 'bathroom', 'garage', 'basement']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
rubiks cube,"[""child's bedroom"", 'living room shelf', 'coffee table', 'office desk']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
rudder,"['garage', 'shed', 'attic', 'basement']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
rug,"['living room', 'bedroom', 'hallway', 'dining room', 'bathroom', 'kitchen']",1.0,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333
rule,"['desk drawer', 'bookshelf', 'toolbox', 'junk drawer', 'nightstand drawer']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
ruler,"['desk drawer', 'toolbox', 'junk drawer', 'bookshelf', 'kitchen drawer', ""child's bedroom.""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0
sachet,"['drawer', 'cupboard', 'closet', 'laundry basket', 'bathroom cabinet']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
safe,"['bedroom closet', 'home office', 'basement', 'under the bed']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
salad,"['refrigerator', 'countertop', 'kitchen table', 'sink', 'compost bin']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
salmon,"['refrigerator', 'freezer', 'pantry']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
salt,"['kitchen counter', 'kitchen cabinet', 'dining table']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
salt shaker,"['kitchen counter', 'dining table', 'spice rack', 'near the stove']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
