object,correct_location,predicted_location,location_choices,correct_prediction
saw,basement,basement,"[""prostitute's bedroom"", 'classroom', 'middle of  room', 'basement', 'barrel']",True
scallop,shell,icebox,"['wardrobe', 'shell', 'barrel', 'icebox', 'hall']",False
scarf,suitcase,suitcase,"['bank', 'can', 'kitchen', 'bathroom or kitchen', 'suitcase']",True
school,backpack,backpack,"['washer', 'backpack', 'carton', 'way', 'press']",True
schoolbook,backpack,backpack,"['schoolroom', 'mailbox', 'corridor', 'backpack', 'barrel']",True
scissors,lobby,schoolroom,"['lobby', 'tank', 'schoolroom', 'furniture', 'bicycle']",False
scone,oven,shelf,"['cradle', 'oven', 'loft', 'shelf', 'restroom']",False
screwdriver,toolbox,toolbox,"['toolbox', 'box', 'palace', 'livingroom', 'dwelling']",True
scrubbrush,bathroom,bathroom,"['beehive', 'independant room', 'machine', 'bathroom', 'furniture']",True
set,washer,child's bedroom,"['furniture', ""child's bedroom"", 'beehive', 'ballroom', 'washer']",False
set-top box,playroom,playroom,"['playroom', 'bedroom drawer', 'toolbox', 'sedan', 'shell']",True
setting,table,table,"['place', 'television room', 'engine', 'table', 'head']",True
sextant,boat,boat,"['garden', 'sedan', 'refrigerator', 'boat', 'stand']",True
shear,machine,garden,"['machine', ""prostitute's bedroom"", 'basket', 'bathroom cabinet', 'garden']",False
shed,backyard,backyard,"['television room', 'backyard', ""child's bedroom"", 'barrel', 'television room']",True
sheet,drawer,guest room,"['jacket', 'guest room', 'washer', 'board', 'drawer']",False
shelf,bathroom,bathroom,"['hospital drug storeroom', 'fridge', 'bag', 'bathroom', 'laundry room']",True
shellac,can,can,"['can', 'kitchen or bathroom', 'sedan', 'most rooms', 'loft']",True
shelvingunit,living room,garage,"['living room', 'case', 'house', 'garage', 'larder']",False
shirt,suitcase,suitcase,"['car', 'study', 'suitcase', 'pitcher', 'storage room']",True
shoe,closet,closet,"[""person's living room"", 'camp', 'dishwasher', 'closet', 'livingroom']",True
shoe box,corridor,corridor,"['every room', 'sedan', 'corridor', 'can', 'ballroom']",True
shop,container,childs room,"['container', 'court', 'lamp', 'way', 'childs room']",False
showercurtain,bathroom,bathroom,"['bank', ""teenager's bedroom"", 'bathroom', 'engine', 'home']",True
showerdoor,bathroom,bathroom,"[""cash's room"", 'room of house', 'kitchen or bathroom', 'bus', 'bathroom']",True
showerglass,bathroom,bathroom,"['court', 'room', 'bright room', 'bathroom', 'dwelling']",True
showerhead,bathroom,bathroom,"['bathroom', 'lounge', 'purse', 'board', 'packet']",True
shredder,garage,garage,"['grand ballroom', 'bath', 'pocket', 'garage', 'grand ballroom']",True
shrimp,tank,tank,"['desk', 'tank', 'cat', 'home', 'ir rooms']",True
sideboard,home,home,"['can', 'vault', 'motorbike', 'pitcher', 'home']",True
sidetable,bathroom,side of room,"['side of  room', 'bathroom', 'trap', 'nest', 'tea room']",False
sidewalk chalk,kitchen,truck,"['truck', 'kitchen', 'restroom', 'pitcher', 'dimly lit room']",False
sink,kitchen,kitchen,"['hotel room', 'deck', 'master bedroom', 'kitchen', 'den']",True
sinkbasin,kitchen,men's restroom,"[""men's restroom"", 'handbag', 'oven', 'kitchen', 'packet']",False
skeleton,closet,teenager's bedroom,"[""teenager's bedroom"", 'ir rooms', 'closet', 'packet', 'hall']",False
skillet,bathroom,loungeroom,"[""cash's room"", 'schoolroom', 'loungeroom', 'bathroom', 'tank']",False
skillet lid,utility room,pan,"['deck', 'utility room', 'pan', 'car', 'palace']",False
skin care product,lobby,package,"['lamp', 'package', 'package', 'lobby', 'parlor']",False
skin moisturizer,lobby,every bedroom,"['engine', 'lobby', 'can', 'safe', 'every bedroom']",False
slack,suitcase,toolbox,"['pocket', 'toolbox', 'bike', 'bedroom drawer', 'suitcase']",False
slip,drawer,drawer,"['bay', 'locker', 'bicycle', 'home', 'drawer']",True
slipper,bedroom,bedroom,"['washer', 'motorbike', 'bedroom', 'every bedroom', 'counter']",True
snack,backpack,basket,"['basket', 'boot', 'deck', 'backpack', 'cup']",False
snack cake,corridor,case,"['corridor', 'floor', 'castle', 'case', 'bike']",False
snack dispenser,childs room,childs room,"['bunk', 'attic', 'numerous modern washrooms', 'childs room', 'side of  room']",True
snail,garden,garden,"['garden', 'glass', 'foyer', 'kitchen or bathroom', 'corridor']",True
soap dish,dining room,locker,"['dining room', 'locker', 'toaster', 'livingroom', 'wallet']",False
soap dispenser,utility room,utility room,"['ir rooms', 'butt', 'camp', 'sofa', 'utility room']",True
soapbar,bathroom,bathroom cabinet,"['bathroom cabinet', 'barrel', 'bathroom', 'kitchen', 'toaster']",False
soapbottle,bathroom,bathroom,"['machine', 'pod', 'mansion', 'bathroom', 'waiting room']",True
socket,cabinet,cabinet,"['cabinet', 'waiting room', 'case', 'bedroom drawer', 'automobile']",True
soda,can,can,"['mansion', 'car', 'can', 'toaster', 'suitcase']",True
sofa,living room,living room,"['engine', 'dwelling', 'living room', 'suitcase', 'parlor']",True
softball,bathroom,chest,"['chest', 'sack', 'orchestra', 'bathroom', 'loft']",False
software cd,lobby,house,"['motel room', 'larder', 'house', 'guest room', 'lobby']",False
sorting toy,dining room,dining room,"['dining room', 'tank', 'handbag', 'floor', 'bathtub']",True
soup,container,container,"['car', 'corridor', 'ballroom', ""teenager's bedroom"", 'container']",True
spa,house,house,"['house', 'backpack', 'basement', 'wardrobe', 'schoolroom']",True
spaghetti,plate,pantry,"['package', 'plate', 'bank', 'pantry', 'cruet']",False
spam,can,can,"['card room', 'bar', 'hatbox', 'cabin', 'can']",True
sparkling water,dining room,dining room,"['packet', 'dining room', 'press', 'bus', 'tea room']",True
spatula,kitchen,kitchen,"['study', 'icebox', 'kitchen', 'butt', 'wallet']",True
spice,shelf,shelf,"['floor', 'study', 'shelf', 'garden', 'floor']",True
spider,closet,broom closet,"['closet', 'board', 'cabin', 'hive', 'broom closet']",False
spinach,pan,pan,"['purse', 'home', 'hive', 'most rooms', 'pan']",True
sponge,dining room,dining room,"['cubicle', 'foyer', 'bundle', 'keg', 'dining room']",True
sponge dish,dining room,dining room,"['palace', 'den', 'locker', 'dining room', 'backpack']",True
spoon,kitchen,kitchen,"['bicycle', 'kitchen', 'den', 'delivery room', 'locker']",True
spoon rest,childs room,pitcher,"['childs room', 'wardrobe', ""child's bedroom"", 'pitcher', 'shell']",False
spraybottle,bathroom,bathroom,"['family room', 'dimly lit room', 'bathroom', 'library', 'wallet']",True
squash,oven,case,"['case', 'oven', 'spoon', 'bathroom drawer', 'wallet']",False
stacking cups,closet,children's room,"['livingroom', 'boot', ""children's room"", 'closet', 'pitcher']",False
stamper,cabinet,cabinet,"['tin', 'cabinet', 'pantry room', 'corridor', 'packet']",True
stand mixer,lobby,furniture,"['furniture', 'lobby', ""teenager's bedroom"", 'package', 'dungeon']",False
stapler,desk,desk,"['carton', 'ambulance', 'shaker', 'room of house', 'desk']",True
statue,kitchen,parlor,"['package', 'kitchen', 'dimly lit room', 'closet', 'parlor']",False
statuette,shelf,shelf,"['shaker', 'dumpster', 'card room', 'shelf', 'counter']",True
steak,oven,oven,"['oven', 'tin', 'restroom', 'pod', 'schoolroom']",True
steel,automobile,shelf,"['lobby', 'engine', 'shelf', 'sedan', 'automobile']",False
stereo,car,loungeroom,"['box', 'study', 'playroom', 'loungeroom', 'car']",False
stew,pot,pot,"['bundle', 'pot', 'most rooms', 'suitcase', 'boot']",True
stocking,suitcase,person's living room,"['trap', ""person's living room"", 'suitcase', 'purse', 'cubicle']",False
stool,bedroom,television room,"['hotel room', 'bedroom', 'bath', 'television room', 'pod']",False
storage,attic,attic,"['library', 'dresser', ""prostitute's bedroom"", 'attic', 'boot']",True
storage bin,childs room,childs room,"['sofa', 'childs room', 'bedroom drawer', 'sack', 'bar']",True
storehouse,basement,basement,"['kitchen or bathroom', 'schoolroom', 'washer', 'basement', 'bath']",True
storeroom,basement,basement,"['refrigerator', 'backpack', 'basement', 'pitcher', 'can']",True
stove,apartment,apartment,"['apartment', 'refrigerator', 'pan', 'basement', 'bathtub']",True
stoveburner,kitchen,range,"['grand ballroom', 'dishwasher', 'kitchen', 'boot', 'range']",False
stoveknob,kitchen,kitchen,"['boat', 'freezer', 'shaker', 'numerous modern washrooms', 'kitchen']",True
strawberry,closet,microwave,"['closet', 'library', 'pod', 'hospital drug storeroom', 'microwave']",False
streamer,ballroom,foyer,"['dwelling', 'small room', 'ballroom', 'cruet', 'foyer']",False
string lights,exercise room,cabinet,"['exercise room', 'cabinet', 'bag', 'icebox', 'chest']",False
stuffed toy,playroom,playroom,"['one of  classrooms', 'side of  room', 'playroom', 'engine', 'bank']",True
sugar,container,container,"['container', 'briefcase', 'pitcher', 'numerous modern washrooms', 'wardrobe']",True
sugar box,living room,living room,"['living room', 'bicycle', 'grand ballroom', 'bicycle', 'tank']",True
sugar sprinkles,dining room,dining room,"['bundle', 'dining room', 'music room', 'deck', 'study']",True
suit,suitcase,suitcase,"['orchestra', 'classroom', 'bus', 'suitcase', 'automobile']",True
sunglass,car,car,"['car', 'bar', 'motel room', 'basement', 'music room']",True
sunscreen,backpack,backpack,"['backpack', 'bottle', 'deck', 'basket', 'bedroom']",True
supper,oven,table,"['oven', 'broom closet', 'briefcase', 'fridge', 'table']",False
surface saver ring,storage room,storage room,"['storage room', 'cubicle', 'room of house', 'trap', 'head']",True
sushi,plate,plate,"['wallet', 'board', 'music room', 'plate', 'pot']",True
sushi mat,bathroom,hatbox,"['vault', 'waiting room', 'bathroom', ""children's room"", 'hatbox']",False
sweater,suitcase,loungeroom,"['bathroom', 'loungeroom', 'garden', 'glass', 'suitcase']",False
tab,bar,bar,"['garden', 'restroom', 'bar', 'basement', 'jar']",True
table,room,room,"['boat', 'bunk', 'lounge', 'toolbox', 'room']",True
table lamp,corridor,room of house,"['stove', 'corridor', 'jar', 'freezer', 'room of house']",False
tablet,dining room,apartment,"['dining room', 'bunk', 'motel room', 'apartment', 'stove']",False
tablet holder,bathroom,music room,"['press', 'bathroom', 'handbag', 'bay', 'music room']",False
tablet stand,pantry room,pantry,"['case', 'toaster', 'pantry room', 'pantry', 'freezer']",False
tabletopdecor,bedroom,bedroom,"['toolbox', 'bedroom', 'wardrobe', 'hamper', 'schoolroom']",True
tag,range,cabinet,"['delivery room', 'cabinet', 'apartment', 'range', 'kitchen or bathroom']",False
tampon,corridor,dumpster,"['dumpster', 'class room', 'bank', 'corridor', 'art classroom']",False
tank,range,room,"['range', 'hospital drug storeroom', 'room', 'pan', 'dining room']",False
tap,bathroom,bathroom,"['sedan', 'can', 'bathroom', 'classroom', 'dresser']",True
tape,cabinet,cabinet,"['cabinet', 'packet', 'hive', 'bathtub', 'oven']",True
tea,teapot,kitchen,"['different room', 'teapot', 'library', 'hospital drug storeroom', 'bathroom or kitchen']",False
tea can pack,home office,living rooms,"['lounge', 'bicycle', 'room of house', 'home office', 'living rooms']",False
tea pods,exercise room,chamber,"['trunk', 'chamber', 'hall', 'grand ballroom', 'exercise room']",False
teapot,bedroom,bedroom,"['trap', 'schoolroom', 'dungeon', 'bedroom', 'bus']",True
teaspoon,cup,cabinet,"['dishwasher', ""men's restroom"", 'cabinet', 'sink', 'cup']",False
teddybear,bedroom,bedroom,"['breadbox', 'bedroom', 'attic', ""person's living room"", 'every room']",True
telephone,desk,desk,"['dishwasher', 'foyer', 'card room', 'desk', 'broom closet']",True
television,bedroom,playroom,"['plate', 'bedroom', 'tank', 'pantry room', 'playroom']",False
tenderloin,oven,oven,"['bundle', 'restroom', 'middle of  room', 'oven', 'closet']",True
tennis ball,television room,lounge,"['belfry', 'lounge', 'bath', 'television room', 'small room']",False
tennisracket,bedroom,bedroom,"['room of house', 'board', 'bedroom', 'bike', 'way']",True
tent,backpack,laundry room,"['delivery room', 'bathroom cabinet', 'laundry room', 'backpack', 'castle']",False
textbook,backpack,backpack,"['dimly lit room', 'dumpster', 'backpack', 'trap', 'dumpster']",True
thimble,cabinet,cabinet,"['basket', 'cabinet', 'tin', 'camp', 'living rooms']",True
thing,cabinet,cabinet,"[""cash's room"", 'cabinet', 'dishwasher', 'hospital drug storeroom', 'car']",True
thread,cabinet,cabinet,"['glass', 'room of house', 'pot', 'cabinet', 'boot']",True
thumbtack,desk,drawer,"['every bedroom', 'sink', 'desk', 'drawer', 'classroom']",False
tie,suitcase,suitcase,"['cradle', 'suitcase', 'desk', 'court', ""children's room""]",True
tile,room,room,"['car', 'sedan', 'machine', 'room', 'garbage']",True
tissuebox,bathroom,bathroom,"['furniture', 'bathroom', 'foyer', 'laundry room', 'guest room']",True
toast,pocket,dimly lit room,"['dimly lit room', 'pocket', 'lamp', 'cat', 'hive']",False
toaster,kitchen,kitchen,"['kitchen', 'bowl', 'oven', 'nest', 'garbage']",True
toffee,jar,jar,"['restroom', 'basement', 'packet', 'machine', 'jar']",True
tofu,oven,oven,"['well', 'engine', 'backyard', 'dumpster', 'oven']",True
toilet,bathroom,bathroom,"['garbage', 'different room', 'utility room', 'stove', 'bathroom']",True
toiletpaper,bathroom,bathroom,"['kitchen or bathroom', 'art classroom', 'court', 'bathroom', 'every bedroom']",True
toiletpaperhanger,bathroom,bathroom,"['range', 'waiting room', 'bathroom', 'shoe', 'court']",True
toiletry,suitcase,most rooms,"['boot', 'palace', 'suitcase', ""teenager's bedroom"", 'most rooms']",False
tomato,kitchen,kitchen,"['truck', 'kitchen', 'band room', 'kitchen or bathroom', 'bath']",True
tomato soup can,television room,television room,"['beehive', 'boot', 'television room', 'cat', 'carton']",True
tool,drawer,drawer,"['board', 'press', 'living room', 'drawer', 'pan']",True
toothbrush,bedroom,bedroom,"['bottle', 'bedroom', 'chest', 'bright room', 'bus']",True
toothbrush holder,pantry room,dresser,"['motorbike', 'dresser', 'pantry room', 'small room', 'aquarium']",False
toothbrush pack,childs room,childs room,"['childs room', 'bowl', 'bed', 'automobile', 'pod']",True
toothpick,box,box,"['can', 'card room', 'room', 'box', 'garden']",True
top,drawer,drawer,"['drawer', 'separate room', 'trunk', 'hotel room', ""person's living room""]",True
torch,backpack,backpack,"['box', 'beehive', ""teenager's bedroom"", 'one room flat', 'backpack']",True
tortilla,oven,oven,"['stove', 'every bedroom', 'oven', 'livin room', 'childs room']",True
tourniquet,ambulance,ambulance,"['basket', 'bay', 'stand', 'ambulance', 'playroom']",True
towel,bathroom,bathroom,"['every bedroom', 'dwelling', 'container', 'bathroom', 'table']",True
towelholder,bathroom,bathroom,"[""person's living room"", 'teapot', 'bathroom', 'bathroom or kitchen', 'dimly lit room']",True
toy,box,box,"['sink', 'belfry', 'box', 'cabinet', 'pantry']",True
toy airplane,bedroom,bedroom,"['card room', 'bathroom or kitchen', 'motorbike', 'shaker', 'bedroom']",True
toy animal,living room,shelf,"['shelf', 'spoon', 'living room', 'safe', 'livin room']",False
toy basketball,television room,television room,"['grand ballroom', 'bottle', 'living rooms', 'plate', 'television room']",True
toy bowling set,garage,garage,"['table', 'motel room', 'hall', 'palace', 'garage']",True
toy construction set,bedroom,bedroom,"['way', 'bedroom', 'bar', 'barrel', 'jar']",True
toy fishing,living room,teenager's bedroom,"['boot', 'bright room', 'boat', 'living room', ""teenager's bedroom""]",False
toy food,lobby,person's living room,"['small room', 'orchestra', 'lobby', 'art classroom', ""person's living room""]",False
toy furniture set,dining room,dining room,"['trap', 'dormroom', 'bookshelf', 'teapot', 'dining room']",True
toy instrument,childs room,childs room,"['sofa', 'jar', 'parlor', 'every room', 'childs room']",True
toy kitchen set,exercise room,lounge,"['stand', 'exercise room', 'sack', 'dresser', 'lounge']",False
toy tool kit,bathroom,den,"['den', 'master bedroom', 'bathroom', 'pantry', 'beehive']",False
toy vehicle,pantry room,most rooms,"['larder', 'pan', 'most rooms', 'larder', 'pantry room']",False
transmission,car,car,"[""men's restroom"", 'vault', 'breadbox', 'keg', 'car']",True
transom,boat,boat,"['garage', 'bathroom or kitchen', 'house', 'boat', 'sink']",True
tray,storage room,storage room,"['storage room', 'toolbox', ""teenager's bedroom"", 'press', 'package']",True
treasure,box,box,"['range', 'most rooms', 'box', 'purse', 'restroom']",True
trinket,shelf,shelf,"['one of  classrooms', 'larder', 'shelf', 'garden', 'keg']",True
trouser,suitcase,suitcase,"['garbage', 'dungeon', 'grand ballroom', 'motorbike', 'suitcase']",True
trowel,cabinet,trunk,"['belfry', 'cabinet', 'grand ballroom', 'room', 'trunk']",False
trunk,automobile,automobile,"['loft', 'shaker', 'middle of  room', 'fridge', 'automobile']",True
tub,kitchen,child's bedroom,"['counter', 'bowl', ""child's bedroom"", 'kitchen', 'dishwasher']",False
tumbler,corridor,family room,"['cruet', 'dormroom', 'corridor', 'court', 'family room']",False
tuna,can,can,"['closet', 'can', 'livin room', 'bag', 'dormroom']",True
turkey,oven,oven,"['safe', 'dormroom', 'oven', 'head', 'card room']",True
turtle,box,nest,"['drawer', 'hotel room', 'stand', 'nest', 'box']",False
tuxedo,ballroom,ballroom,"['freezer', 'desk', 'ballroom', 'castle', 'ambulance']",True
tv,bedroom,living rooms,"['living rooms', 'automobile', 'bunk', 'cellar', 'bedroom']",False
tvstand,living room,living room,"['room of house', 'schoolroom', 'dwelling', 'breadbox', 'living room']",True
tweed,closet,closet,"['every bedroom', 'closet', 'boat', 'jar', 'teapot']",True
umbrella,dining room,bathroom or kitchen,"['washer', 'glass', 'bathroom or kitchen', 'container', 'dining room']",False
underpants,drawer,drawer,"['bathroom drawer', 'trunk', 'garage', 'drawer', 'hall']",True
undershirt,drawer,drawer,"['garage', 'nest', 'carton', 'drawer', 'jar']",True
underwear,suitcase,bathroom drawer,"['suitcase', 'bathroom drawer', 'press', 'machine', 'bathroom or kitchen']",False
urinal,men's restroom,men's restroom,"[""child's room"", 'small room', 'chamber', ""men's restroom"", 'bathroom or kitchen']",True
usb drive,bathroom,bag,"['bathroom', 'bag', 'bright room', 'motel room', 'band room']",False
utensil,drawer,drawer,"['garage', 'drawer', 'exercise room', 'tea room', 'garage']",True
utensil holder,garage,separate room,"['floor', 'delivery room', 'press', 'separate room', 'garage']",False
vacuum,closet,closet,"['tea room', 'closet', 'toolbox', 'nest', 'cup']",True
vacuumcleaner,bedroom,laundry room,"['home office', 'laundry room', 'bathroom and kitchen', 'bedroom', 'press']",False
varnish,desk,attic,"['small room', 'toaster', 'attic', 'desk', 'floor']",False
vase,kitchen,cellar,"['kitchen', 'hatbox', 'dumpster', 'pitcher', 'cellar']",False
vault,bank,bank,"['loft', 'freezer', 'tank', 'belfry', 'bank']",True
vegetable,oven,cellar,"['oven', 'table', 'cellar', 'chamber', 'den']",False
vent,room,foyer,"['room', 'belfry', 'bathroom and kitchen', 'keg', 'foyer']",False
vermouth,bar,bar,"['can', 'living rooms', 'bar', 'toolbox', 'bedroom drawer']",True
video,drawer,drawer,"['loft', 'drawer', 'utility room', 'bowl', 'anor room']",True
video game,bathroom,automobile,"['well', 'backyard', 'well', 'automobile', 'bathroom']",False
vinyl tape,kitchen,art classroom,"['cradle', 'art classroom', 'palace', 'tank', 'kitchen']",False
viola,orchestra,orchestra,"['bike', 'library', 'every bedroom', 'toaster', 'orchestra']",True
violin,orchestra,orchestra,"[""child's bedroom"", 'hotel room', 'orchestra', 'cubicle', 'ambulance']",True
virtual reality viewer,closet,closet,"['closet', 'broom closet', 'container', 'bath', 'dimly lit room']",True
vodka,cabinet,cabinet,"['library', 'boat', 'most rooms', 'cabinet', 'quiver']",True
voltmeter,drawer,drawer,"['bike', 'suitcase', 'orchestra', ""prostitute's bedroom"", 'drawer']",True
volume,library,library,"['machine', 'bag', 'library', 'bus', 'palace']",True
waffle,fridge,fridge,"['lounge', ""prostitute's bedroom"", 'shaker', 'bottle', 'fridge']",True
wagon,backyard,backyard,"['pan', 'beehive', 'camp', 'backyard', 'dining room']",True
wallet,pocket,pocket,"['quiver', 'packet', 'bike', 'hatbox', 'pocket']",True
wardrobe,room,room,"['room', 'shell', 'pitcher', 'lamp', 'classroom']",True
washcloth,home office,stand,"['loungeroom', 'microwave', 'parlor', 'home office', 'stand']",False
washer,jar,stand,"['hive', 'bag', 'jar', 'bed', 'stand']",False
waste basket,corridor,bath,"['guest room', 'living rooms', 'basket', 'bath', 'corridor']",False
wastebasket,desk,childs room,"['desk', 'stove', 'childs room', 'childs room', 'vault']",False
watch,living room,home office,"['study', 'nest', 'shaker', 'home office', 'living room']",False
water bottle,living room,living room,"['living room', ""child's room"", 'laundry room', 'truck', 'delivery room']",True
wateringcan,living room,bright room,"['bright room', 'living room', 'wallet', 'case', 'numerous modern washrooms']",False
weight,basement,basement,"['mansion', 'bicycle', 'basement', 'side of  room', 'house']",True
weight loss guide,childs room,lounge,"['childs room', 'lounge', 'purse', 'middle of  room', 'cup']",False
whale whistle,television room,tin,"['every room', 'loungeroom', 'television room', 'tin', 'fridge']",False
wheelchair,home,home,"['home', 'chest', 'every bedroom', ""children's room"", 'pantry room']",True
whisk,drawer,drawer,"['backyard', 'drawer', 'toaster', 'family room', 'castle']",True
whiskey,bar,bar,"['head', 'bay', 'bar', 'room', 'bathroom and kitchen']",True
whisky,bar,bar,"['aquarium', 'bar', 'bundle', 'home', 'small room']",True
window,living room,living room,"['furniture', 'handbag', 'living room', 'pocket', 'dresser']",True
windshield,sedan,sedan,"['sofa', 'package', 'sedan', 'anor room', 'waiting room']",True
wine,glass,vault,"['vault', 'independant room', 'glass', 'range', 'mailbox']",False
wine glass,kitchen,dining room,"['deck', 'one of  classrooms', 'dining room', 'kitchen', ""person's living room""]",False
winebottle,kitchen,kitchen,"['every bedroom', 'kitchen', 'jacket', 'laundry room', 'card room']",True
wipe warmer,living room,cabinet,"['pan', 'living room', 'cabinet', 'tea room', 'loft']",False
wireless accessory,storage room,storage room,"['sofa', 'storage room', 'bathroom drawer', 'middle of  room', 'purse']",True
wood,desk,desk,"['head', 'bay', 'desk', ""children's room"", 'bathroom or kitchen']",True
wool,butt,pantry,"['one of  classrooms', 'fridge', 'pantry', 'butt', 'pocket']",False
work,desk,desk,"['desk', 'washer', 'aquarium', 'shell', 'fridge']",True
wristwatch,case,case,"['bay', 'case', 'trap', 'kitchen', 'most rooms']",True
xylitol sweetener,kitchen,kitchen,"['hotel room', 'livin room', 'board', 'kitchen', 'waiting room']",True
yam,oven,kitchen,"['castle', 'bathroom or kitchen', ""prostitute's bedroom"", 'stand', 'oven']",False
yarn,cabinet,bedroom drawer,"['closet', 'apartment', 'cabinet', 'dwelling', 'bedroom drawer']",False
yearbook,trunk,dormroom,"['dormroom', 'loft', 'hall', 'boot', 'trunk']",False
yoghurt,freezer,kitchen,"['sack', 'range', 'bathroom or kitchen', 'box', 'freezer']",False
yogurt,oven,basket,"['shaker', 'childs room', 'oven', 'basket', 'bundle']",False
