object,correct_location,predicted_location,location_choices,correct_prediction
saw,basement,basement,"['barrel', ' middle of the room', ""prostitute's bedroom"", 'classroom', 'basement']",True
scallop,shell,icebox,"['barrel', 'hall', 'shell', 'icebox', 'wardrobe']",False
scarf,suitcase,suitcase,"['can', 'suitcase', 'bank', 'bathroom or kitchen', 'kitchen']",True
school,backpack,backpack,"['way', 'washer', 'press', 'backpack', 'carton']",True
schoolbook,backpack,schoolroom,"['schoolroom', 'mailbox', 'corridor', 'backpack', 'barrel']",False
scissors,lobby,furniture,"['furniture', 'lobby', 'tank', 'bicycle', 'schoolroom']",False
scone,oven,shelf,"['shelf', 'oven', 'cradle', 'loft', 'restroom']",False
screwdriver,toolbox,toolbox,"['livingroom', 'palace', 'dwelling', 'toolbox', 'box']",True
scrubbrush,bathroom,bathroom,"['machine', 'bathroom', 'beehive', 'furniture', 'independent room']",True
set,washer,child's bedroom,"[""child's bedroom"", 'furniture', 'washer', 'ballroom', 'beehive']",False
set-top box,playroom,playroom,"['bedroom drawer', 'sedan', 'playroom', 'toolbox', 'shell']",True
setting,table,television room,"['television room', 'table', 'head', 'place', 'engine']",False
sextant,boat,stand,"['refrigerator', 'sedan', 'garden', 'stand', 'boat']",False
shear,machine,basket,"['bathroom cabinet', ""prostitute's bedroom"", 'basket', 'machine', 'garden']",False
shed,backyard,backyard,"['backyard', 'television room', 'television room', ""child's bedroom"", 'barrel']",True
sheet,drawer,drawer,"['washer', 'board', 'drawer', 'guest room', 'jacket']",True
shelf,bathroom,bathroom,"['bathroom', 'fridge', 'laundry room', 'hospital drug storeroom', 'bag']",True
shellac,can,can,"['sedan', 'can', 'kitchen or bathroom', 'most rooms', 'loft']",True
shelvingunit,living room,garage,"['garage', 'living room', 'house', 'case', 'larder']",False
shirt,suitcase,suitcase,"['storage room', 'car', 'study', 'pitcher', 'suitcase']",True
shoe,closet,closet,"[""person's living room"", 'closet', 'livingroom', 'dishwasher', 'camp']",True
shoe box,corridor,every room,"['ballroom', 'every room', 'corridor', 'can', 'sedan']",False
shop,container,container,"['childs room', 'court', 'way', 'lamp', 'container']",True
showercurtain,bathroom,bathroom,"['engine', ""teenager's bedroom"", 'bathroom', 'home', 'bank']",True
showerdoor,bathroom,bathroom,"['kitchen or bathroom', ""cash's room"", 'bathroom', 'bus', 'room of the house']",True
showerglass,bathroom,bathroom,"['room', 'bright room', 'court', 'bathroom', 'dwelling']",True
showerhead,bathroom,bathroom,"['bathroom', 'purse', 'packet', 'lounge', 'board']",True
shredder,garage,garage,"['grand ballroom', 'garage', 'bath', 'grand ballroom', 'pocket']",True
shrimp,tank,none,"['cat', 'ir rooms', 'tank', 'desk', 'home']",False
sideboard,home,home,"['can', 'motorbike', 'home', 'pitcher', 'vault']",True
sidetable,bathroom,side of the room,"['bathroom', 'trap', 'side of the room', 'nest', 'tea room']",False
sidewalk chalk,kitchen,truck,"['dimly lit room', 'restroom', 'kitchen', 'truck', 'pitcher']",False
sink,kitchen,kitchen,"['hotel room', 'kitchen', 'den', 'master bedroom', 'deck']",True
sinkbasin,kitchen,kitchen,"['handbag', 'oven', ""men's restroom"", 'kitchen', 'packet']",True
skeleton,closet,teenager's bedroom,"['packet', 'closet', 'ir rooms', 'hall', ""teenager's bedroom""]",False
skillet,bathroom,none,"[""cash's room"", 'schoolroom', 'loungeroom', 'bathroom', 'tank']",False
skillet lid,utility room,pan,"['car', 'utility room', 'palace', 'deck', 'pan']",False
skin care product,lobby,parlor,"['lamp', 'package', 'parlor', 'lobby', 'package']",False
skin moisturizer,lobby,every bedroom,"['safe', 'lobby', 'every bedroom', 'engine', 'can']",False
slack,suitcase,bedroom drawer,"['pocket', 'suitcase', 'toolbox', 'bike', 'bedroom drawer']",False
slip,drawer,drawer,"['locker', 'home', 'drawer', 'bay', 'bicycle']",True
slipper,bedroom,bedroom,"['washer', 'every bedroom', 'motorbike', 'bedroom', 'counter']",True
snack,backpack,basket,"['boot', 'backpack', 'cup', 'basket', 'deck']",False
snack cake,corridor,case,"['corridor', 'bike', 'castle', 'floor', 'case']",False
snack dispenser,childs room,childs room,"['bunk', 'side of the room', 'childs room', 'attic', 'numerous modern washrooms']",True
snail,garden,garden,"['garden', 'foyer', 'glass', 'corridor', 'kitchen or bathroom']",True
soap dish,dining room,none,"['livingroom', 'locker', 'toaster', 'wallet', 'dining room']",False
soap dispenser,utility room,utility room,"['camp', 'ir rooms', 'sofa', 'utility room', 'butt']",True
soapbar,bathroom,bathroom,"['toaster', 'bathroom', 'barrel', 'bathroom cabinet', 'kitchen']",True
soapbottle,bathroom,bathroom,"['machine', 'pod', 'bathroom', 'mansion', 'waiting room']",True
socket,cabinet,case,"['case', 'bedroom drawer', 'cabinet', 'automobile', 'waiting room']",False
soda,can,can,"['can', 'car', 'toaster', 'mansion', 'suitcase']",True
sofa,living room,living room,"['suitcase', 'parlor', 'engine', 'living room', 'dwelling']",True
softball,bathroom,sack,"['bathroom', 'chest', 'orchestra', 'sack', 'loft']",False
software cd,lobby,house,"['motel room', 'lobby', 'larder', 'house', 'guest room']",False
sorting toy,dining room,floor,"['handbag', 'bathtub', 'dining room', 'tank', 'floor']",False
soup,container,container,"['ballroom', 'container', 'car', ""teenager's bedroom"", 'corridor']",True
spa,house,basement,"['backpack', 'basement', 'wardrobe', 'schoolroom', 'house']",False
spaghetti,plate,pantry,"['pantry', 'plate', 'cruet', 'bank', 'package']",False
spam,can,can,"['card room', 'cabin', 'hatbox', 'bar', 'can']",True
sparkling water,dining room,press,"['press', 'dining room', 'bus', 'packet', 'tea room']",False
spatula,kitchen,kitchen,"['wallet', 'icebox', 'kitchen', 'study', 'butt']",True
spice,shelf,shelf,"['study', 'floor', 'floor', 'garden', 'shelf']",True
spider,closet,hive,"['closet', 'hive', 'board', 'cabin', 'broom closet']",False
spinach,pan,pan,"['hive', 'purse', 'home', 'most rooms', 'pan']",True
sponge,dining room,bundle,"['bundle', 'cubicle', 'dining room', 'keg', 'foyer']",False
sponge dish,dining room,dining room,"['locker', 'den', 'dining room', 'palace', 'backpack']",True
spoon,kitchen,kitchen,"['locker', 'den', 'delivery room', 'kitchen', 'bicycle']",True
spoon rest,childs room,child's bedroom,"['childs room', ""child's bedroom"", 'wardrobe', 'pitcher', 'shell']",False
spraybottle,bathroom,bathroom,"['library', 'wallet', 'bathroom', 'dimly lit room', 'family room']",True
squash,oven,case,"['spoon', 'oven', 'case', 'wallet', 'bathroom drawer']",False
stacking cups,closet,children's room,"['boot', 'pitcher', 'livingroom', 'closet', ""children's room""]",False
stamper,cabinet,packet,"['packet', 'pantry room', 'corridor', 'cabinet', 'tin']",False
stand mixer,lobby,furniture,"['package', 'dungeon', 'lobby', 'furniture', ""teenager's bedroom""]",False
stapler,desk,desk,"['shaker', 'room of the house', 'ambulance', 'desk', 'carton']",True
statue,kitchen,parlor,"['parlor', 'dimly lit room', 'closet', 'package', 'kitchen']",False
statuette,shelf,shelf,"['card room', 'counter', 'shaker', 'dumpster', 'shelf']",True
steak,oven,oven,"['schoolroom', 'restroom', 'tin', 'oven', 'pod']",True
steel,automobile,engine,"['lobby', 'sedan', 'shelf', 'automobile', 'engine']",False
stereo,car,loungeroom,"['playroom', 'loungeroom', 'study', 'box', 'car']",False
stew,pot,pot,"['suitcase', 'most rooms', 'bundle', 'boot', 'pot']",True
stocking,suitcase,suitcase,"['suitcase', 'trap', 'purse', 'cubicle', ""person's living room""]",True
stool,bedroom,bedroom,"['pod', 'television room', 'hotel room', 'bath', 'bedroom']",True
storage,attic,attic,"['boot', ""prostitute's bedroom"", 'library', 'dresser', 'attic']",True
storage bin,childs room,bedroom drawer,"['childs room', 'bedroom drawer', 'sofa', 'sack', 'bar']",False
storehouse,basement,basement,"['schoolroom', 'washer', 'kitchen or bathroom', 'basement', 'bath']",True
storeroom,basement,basement,"['backpack', 'pitcher', 'refrigerator', 'basement', 'can']",True
stove,apartment,apartment,"['refrigerator', 'apartment', 'pan', 'bathtub', 'basement']",True
stoveburner,kitchen,kitchen,"['boot', 'kitchen', 'grand ballroom', 'dishwasher', 'range']",True
stoveknob,kitchen,kitchen,"['numerous modern washrooms', 'shaker', 'boat', 'kitchen', 'freezer']",True
strawberry,closet,pod,"['hospital drug storeroom', 'closet', 'pod', 'library', 'microwave']",False
streamer,ballroom,ballroom,"['ballroom', 'foyer', 'small room', 'cruet', 'dwelling']",True
string lights,exercise room,cabinet,"['chest', 'exercise room', 'bag', 'cabinet', 'icebox']",False
stuffed toy,playroom,playroom,"['engine', 'playroom', 'one of the classrooms', 'side of the room', 'bank']",True
sugar,container,container,"['wardrobe', 'pitcher', 'container', 'numerous modern washrooms', 'briefcase']",True
sugar box,living room,living room,"['grand ballroom', 'tank', 'bicycle', 'bicycle', 'living room']",True
sugar sprinkles,dining room,dining room,"['music room', 'deck', 'dining room', 'study', 'bundle']",True
suit,suitcase,suitcase,"['bus', 'classroom', 'suitcase', 'automobile', 'orchestra']",True
sunglass,car,car,"['bar', 'music room', 'car', 'motel room', 'basement']",True
sunscreen,backpack,deck,"['basket', 'deck', 'bedroom', 'bottle', 'backpack']",False
supper,oven,table,"['briefcase', 'broom closet', 'oven', 'fridge', 'table']",False
surface saver ring,storage room,storage room,"['head', 'room of the house', 'trap', 'storage room', 'cubicle']",True
sushi,plate,plate,"['plate', 'music room', 'board', 'pot', 'wallet']",True
sushi mat,bathroom,children's room,"['vault', 'waiting room', 'hatbox', 'bathroom', ""children's room""]",False
sweater,suitcase,suitcase,"['glass', 'suitcase', 'loungeroom', 'garden', 'bathroom']",True
tab,bar,bar,"['restroom', 'bar', 'basement', 'jar', 'garden']",True
table,room,lounge,"['bunk', 'toolbox', 'boat', 'lounge', 'room']",False
table lamp,corridor,room of the house,"['jar', 'room of the house', 'stove', 'corridor', 'freezer']",False
tablet,dining room,apartment,"['motel room', 'dining room', 'stove', 'apartment', 'bunk']",False
tablet holder,bathroom,music room,"['handbag', 'press', 'bathroom', 'bay', 'music room']",False
tablet stand,pantry room,case,"['toaster', 'freezer', 'pantry room', 'case', 'pantry']",False
tabletopdecor,bedroom,schoolroom,"['toolbox', 'bedroom', 'wardrobe', 'schoolroom', 'hamper']",False
tag,range,cabinet,"['range', 'apartment', 'cabinet', 'kitchen or bathroom', 'delivery room']",False
tampon,corridor,corridor,"['class room', 'bank', 'art classroom', 'dumpster', 'corridor']",True
tank,range,hospital drug storeroom,"['pan', 'room', 'hospital drug storeroom', 'dining room', 'range']",False
tap,bathroom,bathroom,"['sedan', 'can', 'bathroom', 'dresser', 'classroom']",True
tape,cabinet,cabinet,"['hive', 'bathtub', 'oven', 'cabinet', 'packet']",True
tea,teapot,none,"['hospital drug storeroom', 'teapot', 'library', 'bathroom or kitchen', 'different room']",False
tea can pack,home office,home office,"['living rooms', 'lounge', 'room of the house', 'bicycle', 'home office']",True
tea pods,exercise room,chamber,"['chamber', 'exercise room', 'trunk', 'grand ballroom', 'hall']",False
teapot,bedroom,none,"['bedroom', 'schoolroom', 'trap', 'dungeon', 'bus']",False
teaspoon,cup,cabinet,"[""men's restroom"", 'cabinet', 'sink', 'dishwasher', 'cup']",False
teddybear,bedroom,bedroom,"['attic', 'every room', ""person's living room"", 'bedroom', 'breadbox']",True
telephone,desk,desk,"['broom closet', 'dishwasher', 'desk', 'card room', 'foyer']",True
television,bedroom,bedroom,"['pantry room', 'plate', 'tank', 'playroom', 'bedroom']",True
tenderloin,oven,oven,"['bundle', ' middle of the room', 'restroom', 'oven', 'closet']",True
tennis ball,television room,small room,"['bath', 'belfry', 'small room', 'television room', 'lounge']",False
tennisracket,bedroom,room of the house,"['bike', 'way', 'bedroom', 'board', 'room of the house']",False
tent,backpack,backpack,"['delivery room', 'castle', 'backpack', 'laundry room', 'bathroom cabinet']",True
textbook,backpack,backpack,"['dumpster', 'dimly lit room', 'dumpster', 'trap', 'backpack']",True
thimble,cabinet,tin,"['cabinet', 'living rooms', 'camp', 'basket', 'tin']",False
thing,cabinet,cabinet,"['dishwasher', 'hospital drug storeroom', 'cabinet', 'car', ""cash's room""]",True
thread,cabinet,cabinet,"['room of the house', 'pot', 'cabinet', 'boot', 'glass']",True
thumbtack,desk,drawer,"['sink', 'desk', 'every bedroom', 'classroom', 'drawer']",False
tie,suitcase,suitcase,"['court', 'desk', 'suitcase', 'cradle', ""children's room""]",True
tile,room,garbage,"['machine', 'sedan', 'garbage', 'room', 'car']",False
tissuebox,bathroom,bathroom,"['foyer', 'guest room', 'laundry room', 'furniture', 'bathroom']",True
toast,pocket,dimly lit room,"['hive', 'pocket', 'cat', 'dimly lit room', 'lamp']",False
toaster,kitchen,kitchen,"['kitchen', 'oven', 'garbage', 'nest', 'bowl']",True
toffee,jar,jar,"['restroom', 'machine', 'basement', 'jar', 'packet']",True
tofu,oven,oven,"['dumpster', 'well', 'backyard', 'engine', 'oven']",True
toilet,bathroom,bathroom,"['garbage', 'bathroom', 'different room', 'stove', 'utility room']",True
toiletpaper,bathroom,bathroom,"['every bedroom', 'court', 'bathroom', 'kitchen or bathroom', 'art classroom']",True
toiletpaperhanger,bathroom,bathroom,"['range', 'waiting room', 'bathroom', 'shoe', 'court']",True
toiletry,suitcase,teenager's bedroom,"['palace', 'boot', 'suitcase', ""teenager's bedroom"", 'most rooms']",False
tomato,kitchen,kitchen,"['band room', 'truck', 'kitchen', 'kitchen or bathroom', 'bath']",True
tomato soup can,television room,carton,"['boot', 'cat', 'television room', 'beehive', 'carton']",False
tool,drawer,drawer,"['pan', 'press', 'drawer', 'living room', 'board']",True
toothbrush,bedroom,bedroom,"['bus', 'bottle', 'bright room', 'chest', 'bedroom']",True
toothbrush holder,pantry room,dresser,"['pantry room', 'small room', 'motorbike', 'aquarium', 'dresser']",False
toothbrush pack,childs room,childs room,"['childs room', 'pod', 'bowl', 'automobile', 'bed']",True
toothpick,box,box,"['room', 'box', 'garden', 'card room', 'can']",True
top,drawer,drawer,"[""person's living room"", 'separate room', 'hotel room', 'trunk', 'drawer']",True
torch,backpack,backpack,"['box', ""teenager's bedroom"", 'beehive', 'backpack', 'one room flat']",True
tortilla,oven,stove,"['every bedroom', 'childs room', 'stove', 'oven', 'livin room']",False
tourniquet,ambulance,ambulance,"['stand', 'ambulance', 'bay', 'basket', 'playroom']",True
towel,bathroom,bathroom,"['container', 'every bedroom', 'dwelling', 'bathroom', 'table']",True
towelholder,bathroom,bathroom,"['bathroom or kitchen', 'teapot', 'bathroom', 'dimly lit room', ""person's living room""]",True
toy,box,box,"['box', 'pantry', 'cabinet', 'belfry', 'sink']",True
toy airplane,bedroom,bedroom,"['shaker', 'card room', 'bathroom or kitchen', 'bedroom', 'motorbike']",True
toy animal,living room,shelf,"['safe', 'shelf', 'living room', 'spoon', 'livin room']",False
toy basketball,television room,living rooms,"['bottle', 'television room', 'plate', 'living rooms', 'grand ballroom']",False
toy bowling set,garage,garage,"['table', 'hall', 'motel room', 'garage', 'palace']",True
toy construction set,bedroom,bedroom,"['bedroom', 'way', 'barrel', 'bar', 'jar']",True
toy fishing,living room,teenager's bedroom,"['living room', 'boat', ""teenager's bedroom"", 'bright room', 'boot']",False
toy food,lobby,small room,"['small room', 'art classroom', ""person's living room"", 'orchestra', 'lobby']",False
toy furniture set,dining room,dormroom,"['bookshelf', 'dining room', 'teapot', 'dormroom', 'trap']",False
toy instrument,childs room,childs room,"['sofa', 'childs room', 'jar', 'parlor', 'every room']",True
toy kitchen set,exercise room,lounge,"['exercise room', 'lounge', 'stand', 'sack', 'dresser']",False
toy tool kit,bathroom,den,"['pantry', 'master bedroom', 'bathroom', 'den', 'beehive']",False
toy vehicle,pantry room,most rooms,"['most rooms', 'pantry room', 'larder', 'pan', 'larder']",False
transmission,car,car,"['vault', ""men's restroom"", 'breadbox', 'car', 'keg']",True
transom,boat,house,"['house', 'bathroom or kitchen', 'boat', 'sink', 'garage']",False
tray,storage room,press,"[""teenager's bedroom"", 'press', 'storage room', 'toolbox', 'package']",False
treasure,box,box,"['most rooms', 'box', 'purse', 'restroom', 'range']",True
trinket,shelf,shelf,"['one of the classrooms', 'shelf', 'keg', 'garden', 'larder']",True
trouser,suitcase,suitcase,"['garbage', 'grand ballroom', 'dungeon', 'motorbike', 'suitcase']",True
trowel,cabinet,trunk,"['room', 'belfry', 'cabinet', 'trunk', 'grand ballroom']",False
trunk,automobile,loft,"[' middle of the room', 'loft', 'automobile', 'fridge', 'shaker']",False
tub,kitchen,kitchen,"[""child's bedroom"", 'dishwasher', 'counter', 'bowl', 'kitchen']",True
tumbler,corridor,family room,"['corridor', 'dormroom', 'cruet', 'court', 'family room']",False
tuna,can,can,"['closet', 'dormroom', 'livin room', 'bag', 'can']",True
turkey,oven,oven,"['card room', 'head', 'dormroom', 'safe', 'oven']",True
turtle,box,nest,"['stand', 'nest', 'hotel room', 'drawer', 'box']",False
tuxedo,ballroom,ballroom,"['freezer', 'castle', 'ambulance', 'ballroom', 'desk']",True
tv,bedroom,none,"['cellar', 'living rooms', 'bunk', 'bedroom', 'automobile']",False
tvstand,living room,living room,"['breadbox', 'schoolroom', 'living room', 'room of the house', 'dwelling']",True
tweed,closet,closet,"['closet', 'every bedroom', 'teapot', 'jar', 'boat']",True
umbrella,dining room,container,"['glass', 'dining room', 'container', 'bathroom or kitchen', 'washer']",False
underpants,drawer,drawer,"['trunk', 'drawer', 'hall', 'garage', 'bathroom drawer']",True
undershirt,drawer,drawer,"['jar', 'nest', 'carton', 'garage', 'drawer']",True
underwear,suitcase,bathroom drawer,"['bathroom or kitchen', 'bathroom drawer', 'machine', 'press', 'suitcase']",False
urinal,men's restroom,none,"['chamber', 'small room', 'bathroom or kitchen', ""men's restroom"", ""child's room""]",False
usb drive,bathroom,bag,"['bathroom', 'bright room', 'bag', 'band room', 'motel room']",False
utensil,drawer,drawer,"['exercise room', 'tea room', 'garage', 'drawer', 'garage']",True
utensil holder,garage,press,"['garage', 'delivery room', 'separate room', 'press', 'floor']",False
vacuum,closet,closet,"['tea room', 'nest', 'closet', 'cup', 'toolbox']",True
vacuumcleaner,bedroom,laundry room,"['bedroom', 'bathroom and kitchen', 'laundry room', 'press', 'home office']",False
varnish,desk,attic,"['toaster', 'attic', 'desk', 'small room', 'floor']",False
vase,kitchen,kitchen,"['cellar', 'kitchen', 'hatbox', 'pitcher', 'dumpster']",True
vault,bank,bank,"['freezer', 'loft', 'tank', 'bank', 'belfry']",True
vegetable,oven,cellar,"['den', 'table', 'oven', 'cellar', 'chamber']",False
vent,room,belfry,"['foyer', 'belfry', 'keg', 'bathroom and kitchen', 'room']",False
vermouth,bar,bar,"['bar', 'living rooms', 'bedroom drawer', 'can', 'toolbox']",True
video,drawer,none,"['loft', 'drawer', 'anor room', 'bowl', 'utility room']",False
video game,bathroom,automobile,"['well', 'backyard', 'bathroom', 'automobile', 'well']",False
vinyl tape,kitchen,art classroom,"['kitchen', 'cradle', 'palace', 'tank', 'art classroom']",False
viola,orchestra,orchestra,"['bike', 'every bedroom', 'toaster', 'orchestra', 'library']",True
violin,orchestra,orchestra,"['cubicle', 'orchestra', 'hotel room', ""child's bedroom"", 'ambulance']",True
virtual reality viewer,closet,closet,"['bath', 'container', 'closet', 'broom closet', 'dimly lit room']",True
vodka,cabinet,cabinet,"['most rooms', 'quiver', 'library', 'boat', 'cabinet']",True
voltmeter,drawer,drawer,"['bike', ""prostitute's bedroom"", 'drawer', 'orchestra', 'suitcase']",True
volume,library,library,"['library', 'machine', 'palace', 'bus', 'bag']",True
waffle,fridge,fridge,"['bottle', 'shaker', ""prostitute's bedroom"", 'fridge', 'lounge']",True
wagon,backyard,backyard,"['beehive', 'camp', 'backyard', 'dining room', 'pan']",True
wallet,pocket,pocket,"['bike', 'packet', 'pocket', 'hatbox', 'quiver']",True
wardrobe,room,room,"['shell', 'lamp', 'pitcher', 'room', 'classroom']",True
washcloth,home office,stand,"['parlor', 'stand', 'loungeroom', 'microwave', 'home office']",False
washer,jar,stand,"['hive', 'jar', 'bag', 'stand', 'bed']",False
waste basket,corridor,basket,"['basket', 'bath', 'living rooms', 'guest room', 'corridor']",False
wastebasket,desk,childs room,"['vault', 'desk', 'stove', 'childs room', 'childs room']",False
watch,living room,home office,"['living room', 'home office', 'shaker', 'nest', 'study']",False
water bottle,living room,living room,"['delivery room', ""child's room"", 'laundry room', 'living room', 'truck']",True
wateringcan,living room,numerous modern washrooms,"['living room', 'case', 'wallet', 'numerous modern washrooms', 'bright room']",False
weight,basement,basement,"['mansion', 'house', 'bicycle', 'basement', 'side of the room']",True
weight loss guide,childs room,lounge,"['childs room', 'purse', ' middle of the room', 'lounge', 'cup']",False
whale whistle,television room,loungeroom,"['loungeroom', 'fridge', 'every room', 'tin', 'television room']",False
wheelchair,home,home,"['chest', 'every bedroom', ""children's room"", 'pantry room', 'home']",True
whisk,drawer,drawer,"['drawer', 'backyard', 'toaster', 'castle', 'family room']",True
whiskey,bar,bar,"['bathroom and kitchen', 'head', 'room', 'bay', 'bar']",True
whisky,bar,bar,"['aquarium', 'bar', 'small room', 'bundle', 'home']",True
window,living room,furniture,"['living room', 'pocket', 'handbag', 'dresser', 'furniture']",False
windshield,sedan,sedan,"['package', 'sofa', 'anor room', 'sedan', 'waiting room']",True
wine,glass,independent room,"['glass', 'mailbox', 'vault', 'range', 'independent room']",False
wine glass,kitchen,kitchen,"['deck', 'kitchen', 'one of the classrooms', 'dining room', ""person's living room""]",True
winebottle,kitchen,kitchen,"['card room', 'jacket', 'every bedroom', 'laundry room', 'kitchen']",True
wipe warmer,living room,cabinet,"['living room', 'loft', 'pan', 'cabinet', 'tea room']",False
wireless accessory,storage room,purse,"['storage room', 'sofa', 'purse', 'bathroom drawer', ' middle of the room']",False
wood,desk,bay,"[""children's room"", 'bathroom or kitchen', 'head', 'bay', 'desk']",False
wool,butt,pantry,"['pantry', 'pocket', 'fridge', 'butt', 'one of the classrooms']",False
work,desk,desk,"['aquarium', 'fridge', 'desk', 'shell', 'washer']",True
wristwatch,case,case,"['most rooms', 'kitchen', 'case', 'bay', 'trap']",True
xylitol sweetener,kitchen,kitchen,"['board', 'hotel room', 'livin room', 'waiting room', 'kitchen']",True
yam,oven,none,"['stand', 'oven', 'bathroom or kitchen', 'castle', ""prostitute's bedroom""]",False
yarn,cabinet,bedroom drawer,"['apartment', 'closet', 'bedroom drawer', 'dwelling', 'cabinet']",False
yearbook,trunk,dormroom,"['trunk', 'boot', 'hall', 'dormroom', 'loft']",False
yoghurt,freezer,none,"['sack', 'freezer', 'box', 'range', 'bathroom or kitchen']",False
yogurt,oven,basket,"['oven', 'bundle', 'shaker', 'basket', 'childs room']",False
